Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.023712,5.1156,[ 2 23] ; [2 2],[ 3.44827586 21.55172414] ; [0.55172414 3.44827586],0
p6,1,0.114169,2.495544,[ 8 16] ; [3 1],[ 9.42857143 14.57142857] ; [1.57142857 2.42857143],0
p11,1,0.119088,2.429275,[21  4] ; [2 2],[19.82758621  5.17241379] ; [3.17241379 0.82758621],0
d4,1,0.119088,2.429275,[21  4] ; [2 2],[19.82758621  5.17241379] ; [3.17241379 0.82758621],0
b1,1,0.191254,1.707933,[15 10] ; [1 3],[13.79310345 11.20689655] ; [2.20689655 1.79310345],0
d5,1,0.192969,1.694805,[20  5] ; [2 2],[18.96551724  6.03448276] ; [3.03448276 0.96551724],0
a5,1,0.280038,1.166905,[19  6] ; [2 2],[18.10344828  6.89655172] ; [2.89655172 1.10344828],0
s3,1,0.377209,0.779778,[ 7 18] ; [2 2],[ 7.75862069 17.24137931] ; [1.24137931 2.75862069],0
d2,1,0.473763,0.513186,[14 11] ; [3 1],[14.65517241 10.34482759] ; [2.34482759 1.65517241],0
a4,1,0.473763,0.513186,[11 14] ; [1 3],[10.34482759 14.65517241] ; [1.65517241 2.34482759],0
a7,1,0.473763,0.513186,[14 11] ; [3 1],[14.65517241 10.34482759] ; [2.34482759 1.65517241],0
u1,1,0.483883,0.4901,[ 3 22] ; [1 3],[ 3.44827586 21.55172414] ; [0.55172414 3.44827586],0
p12,1,0.483883,0.4901,[ 3 22] ; [1 3],[ 3.44827586 21.55172414] ; [0.55172414 3.44827586],0
n6,1,0.508332,0.4375,[21  3] ; [3 1],[20.57142857  3.42857143] ; [3.42857143 0.57142857],0
b4,1,0.565927,0.329545,[15 10] ; [3 1],[15.51724138  9.48275862] ; [2.48275862 1.51724138],0
a3,1,0.592104,0.287071,[16  9] ; [2 2],[15.51724138  9.48275862] ; [2.48275862 1.51724138],0
v1,1,0.635558,0.224599,[15  9] ; [2 2],[14.57142857  9.42857143] ; [2.42857143 1.57142857],0
u2,1,0.657619,0.196429,[6 3] ; [1 1],[5.72727273 3.27272727] ; [1.27272727 0.72727273],0
u3,1,0.657619,0.196429,[6 3] ; [1 1],[5.72727273 3.27272727] ; [1.27272727 0.72727273],0
a2,1,0.658173,0.19575,[ 4 21] ; [1 3],[ 4.31034483 20.68965517] ; [0.68965517 3.31034483],0
b2,1,0.659528,0.194098,[8 9] ; [1 2],[7.65 9.35] ; [1.35 1.65],0
b3,1,0.659528,0.194098,[8 9] ; [1 2],[7.65 9.35] ; [1.35 1.65],0
r1,1,0.667378,0.184684,[16  9] ; [3 1],[16.37931034  8.62068966] ; [2.62068966 1.37931034],0
p2,1,0.687031,0.162319,[20  4] ; [3 1],[19.71428571  4.28571429] ; [3.28571429 0.71428571],0
b5,1,0.706146,0.142157,[15 10] ; [2 2],[14.65517241 10.34482759] ; [2.34482759 1.65517241],0
a6,1,0.778733,0.078944,[17  8] ; [3 1],[17.24137931  7.75862069] ; [2.75862069 1.24137931],0
p7,1,0.778733,0.078944,[17  8] ; [3 1],[17.24137931  7.75862069] ; [2.75862069 1.24137931],0
s2,1,0.778733,0.078944,[ 8 17] ; [1 3],[ 7.75862069 17.24137931] ; [1.24137931 2.75862069],0
n5,1,0.818707,0.052536,[20  5] ; [3 1],[19.82758621  5.17241379] ; [3.17241379 0.82758621],0
d1,1,0.822729,0.050192,[14 11] ; [2 2],[13.79310345 11.20689655] ; [2.20689655 1.79310345],0
d3,1,0.822729,0.050192,[14 11] ; [2 2],[13.79310345 11.20689655] ; [2.20689655 1.79310345],0
v3,1,0.877059,0.023932,[11 13] ; [2 2],[11.14285714 12.85714286] ; [1.85714286 2.14285714],0
v2,1,0.877059,0.023932,[13 11] ; [2 2],[12.85714286 11.14285714] ; [2.14285714 1.85714286],0
p1,1,0.900807,0.015536,[ 7 18] ; [1 3],[ 6.89655172 18.10344828] ; [1.10344828 2.89655172],0
n4,1,0.965387,0.001883,[19  6] ; [3 1],[18.96551724  6.03448276] ; [3.03448276 0.96551724],0
