Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,90.843819,[225 218] ; [222  34],[283.29184549 159.70815451] ; [163.70815451  92.29184549],1
p4,1,0.0,78.73149,[214 236] ; [211  48],[269.7461213 180.2538787] ; [155.2538787 103.7461213],1
p8,1,0.0,54.916423,[190 258] ; [184  74],[237.32577904 210.67422096] ; [136.67422096 121.32577904],1
p3,1,0.0,45.585454,[183 269] ; [173  86],[226.31786217 225.68213783] ; [129.68213783 129.31786217],1
p5,1,0.0,32.571985,[ 28 421] ; [ 53 207],[ 51.29619182 397.70380818] ; [ 29.70380818 230.29619182],1
s7,1,0.0,25.424835,[187 244] ; [158  91],[218.66911765 212.33088235] ; [126.33088235 122.66911765],1
p9,1,9e-06,19.746493,[352  96] ; [237  22],[373.22772277  74.77227723] ; [215.77227723  43.22772277],1
s8,1,1.4e-05,18.816296,[180 271] ; [146 111],[207.66384181 243.33615819] ; [118.33615819 138.66384181],1
n4,1,2.5e-05,17.773021,[334 118] ; [227  33],[356.14044944  95.85955056] ; [204.85955056  55.14044944],1
p2,1,3.1e-05,17.32621,[353  99] ; [235  25],[373.28089888  78.71910112] ; [214.71910112  45.28089888],1
s2,1,3.3e-05,17.212619,[207 241] ; [161  97],[233.5184136 214.4815864] ; [134.4815864 123.5184136],1
s5,1,3.8e-05,16.961843,[130 310] ; [112 136],[154.76744186 285.23255814] ; [ 87.23255814 160.76744186],1
v1,1,6.1e-05,16.086353,[217 223] ; [167  90],[242.41032999 197.58967001] ; [141.58967001 115.41032999],1
p1,1,7.1e-05,15.777455,[ 25 426] ; [ 37 222],[ 39.38309859 411.61690141] ; [ 22.61690141 236.38309859],1
n6,1,9.3e-05,15.280158,[364  89] ; [235  22],[382.17887324  70.82112676] ; [216.82112676  40.17887324],1
s6,1,0.000267,13.289344,[287 160] ; [196  57],[308.43 138.57] ; [174.57  78.43],1
n5,1,0.000617,11.723565,[320 130] ; [214  45],[338.9280677 111.0719323] ; [195.0719323  63.9280677],1
b2,1,0.001108,10.638236,[ 87 183] ; [79 86],[103.03448276 166.96551724] ; [ 62.96551724 102.03448276],0
b3,1,0.001108,10.638236,[ 87 183] ; [79 86],[103.03448276 166.96551724] ; [ 62.96551724 102.03448276],0
