Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.03178,4.610329,[39 33] ; [36 13],[44.62809917 27.37190083] ; [30.37190083 18.62809917],0
p12,1,0.038515,4.282154,[ 2 69] ; [ 6 42],[ 4.77310924 66.22689076] ; [ 3.22689076 44.77310924],0
s8,1,0.052149,3.770981,[20 52] ; [22 27],[24.99173554 47.00826446] ; [17.00826446 31.99173554],0
u2,1,0.05661,3.634013,[ 9 14] ; [10  4],[11.81081081 11.18918919] ; [7.18918919 6.81081081],0
v4,1,0.108779,2.571876,[62  9] ; [47  2],[64.49166667  6.50833333] ; [44.50833333  4.49166667],0
r4,1,0.122299,2.387635,[57 15] ; [44  5],[60.09917355 11.90082645] ; [40.90082645  8.09917355],0
p8,1,0.137333,2.207585,[25 46] ; [23 24],[28.88135593 42.11864407] ; [19.11864407 27.88135593],0
b5,1,0.141579,2.160714,[42 30] ; [35 14],[45.81818182 26.18181818] ; [31.18181818 17.81818182],0
v1,1,0.161105,1.96382,[29 40] ; [27 22],[32.74576271 36.25423729] ; [23.25423729 25.74576271],0
u1,1,0.170245,1.880781,[14 58] ; [ 5 44],[11.30578512 60.69421488] ; [ 7.69421488 41.30578512],0
p5,1,0.171321,1.871345,[ 2 70] ; [ 4 44],[ 3.6 68.4] ; [ 2.4 45.6],0
a1,1,0.180393,1.794382,[ 2 70] ; [ 4 45],[ 3.57024793 68.42975207] ; [ 2.42975207 46.57024793],0
b1,1,0.216817,1.525316,[30 42] ; [15 34],[26.7768595 45.2231405] ; [18.2231405 30.7768595],0
p10,1,0.227289,1.457749,[42 28] ; [34 14],[45.08474576 24.91525424] ; [30.91525424 17.08474576],0
a7,1,0.23391,1.416926,[52 20] ; [40  9],[54.74380165 17.25619835] ; [37.25619835 11.74380165],0
d3,1,0.304394,1.054845,[53 19] ; [40  9],[55.33884298 16.66115702] ; [37.66115702 11.33884298],0
