Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,25.452409,[28  9] ; [ 2 21],[18.5 18.5] ; [11.5 11.5],1
p6,1,0.002593,9.074074,[20 16] ; [ 4 20],[14.4 21.6] ; [ 9.6 14.4],0
n4,1,0.017732,5.622395,[28  9] ; [11 13],[23.6557377 13.3442623] ; [15.3442623  8.6557377],0
d1,1,0.024349,5.069577,[ 7 30] ; [11 13],[10.91803279 26.08196721] ; [ 7.08196721 16.91803279],0
p2,1,0.026777,4.905119,[35  2] ; [18  6],[32.14754098  4.85245902] ; [20.85245902  3.14754098],0
n5,1,0.039224,4.251158,[28  9] ; [12 12],[24.26229508 12.73770492] ; [15.73770492  8.26229508],0
b5,1,0.046162,3.975666,[15 22] ; [16  8],[18.80327869 18.19672131] ; [12.19672131 11.80327869],0
p11,1,0.052893,3.747296,[30  7] ; [14 10],[26.68852459 10.31147541] ; [17.31147541  6.68852459],0
a7,1,0.053613,3.724694,[18 19] ; [17  6],[21.58333333 15.41666667] ; [13.41666667  9.58333333],0
a8,1,0.074266,3.186131,[ 8 27] ; [ 1 20],[ 5.625 29.375] ; [ 3.375 17.625],0
s3,1,0.110536,2.54654,[26 11] ; [12 12],[23.04918033 13.95081967] ; [14.95081967  9.04918033],0
a6,1,0.116588,2.462565,[14 23] ; [14 10],[16.98360656 20.01639344] ; [11.01639344 12.98360656],0
r3,1,0.12608,2.340113,[35  1] ; [20  3],[33.55932203  2.44067797] ; [21.44067797  1.55932203],0
d3,1,0.130683,2.284371,[19 18] ; [17  7],[21.83606557 15.16393443] ; [14.16393443  9.83606557],0
b3,1,0.152474,2.047322,[ 2 21] ; [3 8],[ 3.38235294 19.61764706] ; [1.61764706 9.38235294],0
b2,1,0.152474,2.047322,[ 2 21] ; [3 8],[ 3.38235294 19.61764706] ; [1.61764706 9.38235294],0
p4,1,0.174026,1.84792,[22 15] ; [10 14],[19.40983607 17.59016393] ; [12.59016393 11.40983607],0
r1,1,0.176624,1.825801,[29  8] ; [15  9],[26.68852459 10.31147541] ; [17.31147541  6.68852459],0
d4,1,0.200209,1.64085,[25 12] ; [19  4],[27.13333333  9.86666667] ; [16.86666667  6.13333333],0
u3,1,0.219836,1.505439,[10  8] ; [10  3],[11.61290323  6.38709677] ; [8.38709677 4.61290323],0
p5,1,0.254769,1.29696,[ 7 30] ; [ 2 22],[ 5.45901639 31.54098361] ; [ 3.54098361 20.45901639],0
v2,1,0.285049,1.142857,[17 19] ; [ 8 16],[15. 21.] ; [10. 14.],0
v1,1,0.291841,1.111111,[20 16] ; [10 14],[18. 18.] ; [12. 12.],0
r2,1,0.305583,1.049669,[34  3] ; [20  4],[32.75409836  4.24590164] ; [21.24590164  2.75409836],0
v3,1,0.347841,0.881316,[14 23] ; [ 6 17],[12.33333333 24.66666667] ; [ 7.66666667 15.33333333],0
s6,1,0.429195,0.625,[30  6] ; [18  6],[28.8  7.2] ; [19.2  4.8],0
r4,1,0.450625,0.56908,[32  5] ; [19  5],[30.93442623  6.06557377] ; [20.06557377  3.93442623],0
s2,1,0.463121,0.538341,[25 12] ; [14 10],[23.6557377 13.3442623] ; [15.3442623  8.6557377],0
b4,1,0.486228,0.484863,[23 14] ; [17  7],[24.26229508 12.73770492] ; [15.73770492  8.26229508],0
s4,1,0.490153,0.47619,[12 24] ; [ 6 18],[10.8 25.2] ; [ 7.2 16.8],0
p3,1,0.514642,0.424618,[17 20] ; [ 9 15],[15.7704918 21.2295082] ; [10.2295082 13.7704918],0
d5,1,0.534091,0.386602,[25 12] ; [18  6],[26.08196721 10.91803279] ; [16.91803279  7.08196721],0
