Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,73.592671,[ 43 113] ; [186  77],[85.2601432 70.7398568] ; [143.7398568 119.2601432],1
v1,1,0.01481,5.93889,[88 65] ; [179  79],[99.39416058 53.60583942] ; [167.60583942  90.39416058],0
r4,1,0.016742,5.723219,[145  11] ; [257   6],[149.67064439   6.32935561] ; [252.32935561  10.67064439],0
s7,1,0.023801,5.109039,[71 80] ; [146 103],[81.9175 69.0825] ; [135.0825 113.9175],0
p1,1,0.026874,4.89888,[  7 149] ; [ 28 234],[ 13.06220096 142.93779904] ; [ 21.93779904 240.06220096],0
s8,1,0.049618,3.854314,[67 89] ; [137 122],[76.68433735 79.31566265] ; [127.31566265 131.68433735],0
u2,1,0.050447,3.826532,[19 24] ; [34 19],[23.73958333 19.26041667] ; [29.26041667 23.73958333],0
a7,1,0.050632,3.820408,[112  43] ; [211  51],[120.05995204  34.94004796] ; [202.94004796  59.05995204],0
a4,1,0.060564,3.521863,[65 91] ; [134 128],[74.26794258 81.73205742] ; [124.73205742 137.26794258],0
n6,1,0.084281,2.980359,[127  27] ; [231  30],[132.84819277  21.15180723] ; [225.15180723  35.84819277],0
s5,1,0.085943,2.948761,[ 47 103] ; [102 154],[55.04926108 94.95073892] ; [ 93.95073892 162.04926108],0
v3,1,0.087149,2.926269,[78 74] ; [153 102],[86.27027027 65.72972973] ; [144.72972973 110.27027027],0
a3,1,0.091685,2.844535,[112  43] ; [209  54],[119.03110048  35.96889952] ; [201.96889952  61.03110048],0
n3,1,0.158819,1.985432,[24 11] ; [33  7],[26.6  8.4] ; [30.4  9.6],0
u4,1,0.185354,1.754163,[  2 154] ; [  9 254],[  4.09546539 151.90453461] ; [  6.90453461 256.09546539],0
s2,1,0.23644,1.401695,[76 79] ; [142 116],[81.81598063 73.18401937] ; [136.18401937 121.81598063],0
u3,1,0.285939,1.138645,[23 21] ; [34 20],[25.59183673 18.40816327] ; [31.40816327 22.59183673],0
a1,1,0.320873,0.985385,[  6 150] ; [ 16 247],[  8.19093079 147.80906921] ; [ 13.80906921 249.19093079],0
a6,1,0.339697,0.911576,[107  48] ; [193  70],[111.24401914  43.75598086] ; [188.75598086  74.24401914],0
b1,1,0.350617,0.871223,[58 98] ; [ 86 177],[ 53.61336516 102.38663484] ; [ 90.38663484 172.61336516],0
a8,1,0.366526,0.815407,[ 26 118] ; [ 33 194],[ 22.90026954 121.09973046] ; [ 36.09973046 190.90026954],0
r2,1,0.49373,0.468388,[151   3] ; [253   8],[149.91807229   4.08192771] ; [254.08192771   6.91807229],0
d4,1,0.506519,0.441251,[132  23] ; [230  33],[134.23444976  20.76555024] ; [227.76555024  35.23444976],0
b4,1,0.577527,0.31025,[90 66] ; [159 104],[92.70644391 63.29355609] ; [156.29355609 106.70644391],0
n1,1,0.581504,0.30381,[11 24] ; [15 25],[12.13333333 22.86666667] ; [13.86666667 26.13333333],0
n2,1,0.595375,0.282028,[26  9] ; [31  8],[26.95945946  8.04054054] ; [30.04054054  8.95945946],0
r3,1,0.646346,0.210538,[151   2] ; [257   5],[150.41927711   2.58072289] ; [257.58072289   4.41927711],0
s3,1,0.711101,0.137179,[84 70] ; [145 112],[85.8053528 68.1946472] ; [143.1946472 113.8053528],0
b5,1,0.772191,0.083816,[93 63] ; [153 110],[91.58949881 64.41050119] ; [154.41050119 108.58949881],0
v4,1,0.807604,0.059301,[148   6] ; [253   9],[148.44711538   5.55288462] ; [252.55288462   9.44711538],0
s4,1,0.971054,0.001317,[ 22 134] ; [ 37 223],[ 22.125 133.875] ; [ 36.875 223.125],0
b2,1,0.972594,0.00118,[33 54] ; [ 66 107],[33.12692308 53.87307692] ; [ 65.87307692 107.12692308],0
b3,1,0.972594,0.00118,[33 54] ; [ 66 107],[33.12692308 53.87307692] ; [ 65.87307692 107.12692308],0
s1,1,0.974345,0.001034,[  3 150] ; [  5 256],[  2.95652174 150.04347826] ; [  5.04347826 255.95652174],0
