Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,291.810251,[ 93 299] ; [292  43],[207.59284732 184.40715268] ; [177.40715268 157.59284732],1
s6,1,0.0,137.354393,[164 227] ; [282  52],[240.53241379 150.46758621] ; [205.46758621 128.53241379],1
s7,1,0.0,137.007301,[ 96 280] ; [226  98],[172.96 203.04] ; [149.04 174.96],1
s8,1,0.0,117.778467,[ 92 302] ; [213 125],[164.16666667 229.83333333] ; [140.83333333 197.16666667],1
s5,1,0.0,66.869322,[ 65 323] ; [146 180],[114.66106443 273.33893557] ; [ 96.33893557 229.66106443],1
p12,1,5e-06,20.712385,[ 13 378] ; [ 41 295],[ 29.04264099 361.95735901] ; [ 24.95735901 311.04264099],1
p10,1,8e-06,20.015547,[281 110] ; [286  48],[305.78896552  85.21103448] ; [261.21103448  72.78896552],1
p4,1,1.4e-05,18.882131,[194 199] ; [219 116],[222.95192308 170.04807692] ; [190.04807692 144.95192308],1
p6,1,6.4e-05,15.994852,[107 281] ; [139 194],[132.38280166 255.61719834] ; [113.61719834 219.38280166],1
p9,1,8.7e-05,15.389952,[300  91] ; [293  40],[320.25276243  70.74723757] ; [272.74723757  60.25276243],1
d4,1,0.000107,15.012661,[300  95] ; [293  43],[320.43091655  74.56908345] ; [272.56908345  63.43091655],1
v3,1,0.000108,14.997284,[133 251] ; [157 163],[158.18181818 225.81818182] ; [131.81818182 188.18181818],1
v1,1,0.000229,13.57913,[185 203] ; [201 126],[209.46573427 178.53426573] ; [176.53426573 150.46573427],1
u1,1,0.000427,12.408419,[ 48 349] ; [ 74 266],[ 65.71777476 331.28222524] ; [ 56.28222524 283.71777476],1
d1,1,0.000445,12.334464,[206 191] ; [220 120],[229.47354138 167.52645862] ; [196.52645862 143.47354138],1
n5,1,0.000479,12.194196,[274 121] ; [271  65],[294.49384405 100.50615595] ; [250.50615595  85.49384405],1
r4,1,0.001276,10.376457,[349  48] ; [322  18],[361.44776119  35.55223881] ; [309.55223881  30.44776119],0
u4,1,0.001349,10.274743,[  3 394] ; [ 15 325],[  9.69606513 387.30393487] ; [  8.30393487 331.69606513],0
r3,1,0.001874,9.66886,[363  33] ; [330  10],[372.86413043  23.13586957] ; [320.13586957  19.86413043],0
a3,1,0.002931,8.850168,[260 134] ; [257  81],[278.27595628 115.72404372] ; [238.72404372  99.27595628],0
n6,1,0.003616,8.467403,[310  86] ; [290  45],[325.03419973  70.96580027] ; [274.96580027  60.03419973],0
p3,1,0.003671,8.43991,[172 223] ; [182 153],[191.54794521 203.45205479] ; [162.45205479 172.54794521],0
a5,1,0.003781,8.386167,[270 127] ; [263  76],[287.5013587 109.4986413] ; [245.4986413  93.5013587],0
v2,1,0.004625,8.020364,[199 181] ; [204 120],[217.52840909 162.47159091] ; [185.47159091 138.52840909],0
r1,1,0.005864,7.591691,[306  89] ; [288  49],[320.53278689  74.46721311] ; [273.46721311  63.53278689],0
v4,1,0.006983,7.27746,[370  26] ; [330   8],[377.65667575  18.34332425] ; [322.34332425  15.65667575],0
a8,1,0.007423,7.167763,[ 40 317] ; [ 58 255],[ 52.21791045 304.78208955] ; [ 45.78208955 267.21791045],0
d2,1,0.010042,6.627344,[174 220] ; [181 156],[191.34062927 202.65937073] ; [163.65937073 173.34062927],0
a2,1,0.013229,6.138217,[ 80 317] ; [ 95 245],[ 94.26729986 302.73270014] ; [ 80.73270014 259.26729986],0
n2,1,0.013715,6.074477,[67 36] ; [56 12],[74.0877193 28.9122807] ; [48.9122807 19.0877193],0
p7,1,0.017113,5.684719,[224 166] ; [215 110],[239.45454545 150.54545455] ; [199.54545455 125.45454545],0
n4,1,0.019646,5.443088,[297 100] ; [277  61],[310.03809524  86.96190476] ; [263.96190476  74.03809524],0
d5,1,0.031313,4.635741,[307  90] ; [282  55],[318.57356948  78.42643052] ; [270.42643052  66.57356948],0
p5,1,0.03181,4.608699,[ 35 360] ; [ 46 285],[ 44.07024793 350.92975207] ; [ 36.92975207 294.07024793],0
u3,1,0.032272,4.584006,[71 66] ; [54 27],[78.55504587 58.44495413] ; [46.44495413 34.55504587],0
a6,1,0.034941,4.448058,[283 114] ; [215 121],[269.72169168 127.27830832] ; [228.27830832 107.72169168],0
s1,1,0.066375,3.370472,[  9 384] ; [ 16 319],[ 13.49587912 379.50412088] ; [ 11.50412088 323.49587912],0
p2,1,0.06752,3.342307,[310  83] ; [282  53],[319.58241758  73.41758242] ; [272.41758242  62.58241758],0
n1,1,0.104243,2.639397,[37 64] ; [33 34],[42.08333333 58.91666667] ; [27.91666667 39.08333333],0
u2,1,0.111223,2.536755,[70 65] ; [51 30],[75.625 59.375] ; [45.375 35.625],0
d3,1,0.137997,2.200158,[252 144] ; [232 105],[261.47885402 134.52114598] ; [222.52114598 114.47885402],0
b3,1,0.197877,1.657974,[ 87 145] ; [ 96 125],[ 93.7218543 138.2781457] ; [ 89.2781457 131.7218543],0
b2,1,0.197877,1.657974,[ 87 145] ; [ 96 125],[ 93.7218543 138.2781457] ; [ 89.2781457 131.7218543],0
a4,1,0.231385,1.43233,[167 226] ; [159 180],[175.02459016 217.97540984] ; [150.97540984 188.02459016],0
a1,1,0.247354,1.338186,[ 18 379] ; [ 22 318],[ 21.5468114 375.4531886] ; [ 18.4531886 321.5468114],0
a7,1,0.258149,1.278658,[278 118] ; [250  88],[284.86103542 111.13896458] ; [243.13896458  94.86103542],0
p1,1,0.276671,1.18337,[ 31 364] ; [ 34 301],[ 35.17123288 359.82876712] ; [ 29.82876712 305.17123288],0
p8,1,0.280756,1.163429,[190 198] ; [177 157],[197.22437673 190.77562327] ; [169.77562327 164.22437673],0
b1,1,0.396237,0.719718,[149 248] ; [138 202],[154.59837178 242.40162822] ; [132.40162822 207.59837178],0
p11,1,0.602287,0.27156,[303  94] ; [265  75],[305.96472185  91.03527815] ; [262.03527815  77.96472185],0
b4,1,0.702466,0.145919,[228 169] ; [200 140],[230.55088195 166.44911805] ; [197.44911805 142.55088195],0
n3,1,0.746848,0.104199,[68 31] ; [49 20],[68.94642857 30.05357143] ; [48.05357143 20.94642857],0
b5,1,0.747706,0.103469,[237 160] ; [199 141],[234.86024423 162.13975577] ; [201.13975577 138.86024423],0
