Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,92.791658,[188  86] ; [ 2 64],[153.11764706 120.88235294] ; [36.88235294 29.11764706],1
d3,1,0.0,51.178587,[212  62] ; [21 45],[187.77058824  86.22941176] ; [45.22941176 20.77058824],1
d5,1,0.0,27.171744,[238  36] ; [39 27],[223.22941176  50.77058824] ; [53.77058824 12.22941176],1
d2,1,0.000105,15.043608,[139 135] ; [16 50],[124.91176471 149.08823529] ; [30.08823529 35.91176471],1
u1,1,0.000738,11.391391,[ 56 218] ; [ 2 64],[ 46.74117647 227.25882353] ; [11.25882353 54.74117647],1
a4,1,0.000972,10.87971,[121 152] ; [14 50],[109.3620178 163.6379822] ; [25.6379822 38.3620178],1
a7,1,0.001224,10.454025,[214  59] ; [39 27],[203.74336283  69.25663717] ; [49.25663717 16.74336283],0
a3,1,0.002493,9.145957,[193  81] ; [33 32],[182.66666667  91.33333333] ; [43.33333333 21.66666667],0
b3,1,0.005533,7.696514,[ 59 101] ; [ 7 39],[ 51.26213592 108.73786408] ; [14.73786408 31.26213592],0
b2,1,0.005533,7.696514,[ 59 101] ; [ 7 39],[ 51.26213592 108.73786408] ; [14.73786408 31.26213592],0
a5,1,0.005909,7.577759,[201  73] ; [37 29],[191.8  82.2] ; [46.2 19.8],0
p6,1,0.01979,5.430303,[ 98 172] ; [14 52],[ 90. 180.] ; [22. 44.],0
v2,1,0.021887,5.254738,[153 107] ; [27 36],[144.89164087 115.10835913] ; [35.10835913 27.89164087],0
a2,1,0.026245,4.939815,[ 68 206] ; [ 8 58],[ 61.24705882 212.75294118] ; [14.75294118 51.24705882],0
u2,1,0.027144,4.8816,[55 23] ; [16 17],[49.89189189 28.10810811] ; [21.10810811 11.89189189],0
r3,1,0.077805,3.110162,[265   8] ; [61  5],[262.53097345  10.46902655] ; [63.46902655  2.53097345],0
p4,1,0.130359,2.288229,[173 101] ; [35 31],[167.62352941 106.37647059] ; [40.37647059 25.62352941],0
s2,1,0.135651,2.226614,[154 119] ; [30 35],[148.61538462 124.38461538] ; [35.38461538 29.61538462],0
n4,1,0.14193,2.156906,[218  56] ; [47 19],[213.55882353  60.44117647] ; [51.44117647 14.55882353],0
p8,1,0.152098,2.05108,[136 132] ; [27 39],[130.79041916 137.20958084] ; [32.20958084 33.79041916],0
p2,1,0.160056,1.973699,[229  42] ; [51 15],[225.16320475  45.83679525] ; [54.83679525 11.16320475],0
r2,1,0.163017,1.946015,[255  16] ; [58  7],[252.44940476  18.55059524] ; [60.55059524  4.44940476],0
u3,1,0.170376,1.879635,[51 27] ; [17 16],[47.78378378 30.21621622] ; [20.21621622 12.78378378],0
r1,1,0.215151,1.536421,[225  49] ; [49 16],[221.46312684  52.53687316] ; [52.53687316 12.46312684],0
a6,1,0.23197,1.42874,[195  79] ; [42 24],[190.99411765  83.00588235] ; [46.00588235 19.99411765],0
v3,1,0.254213,1.3,[104 156] ; [21 44],[100. 160.] ; [25. 40.],0
b4,1,0.262473,1.255668,[166 108] ; [35 31],[161.98235294 112.01764706] ; [39.01764706 26.98235294],0
p1,1,0.280282,1.165723,[ 15 257] ; [ 6 60],[ 16.89940828 255.10059172] ; [ 4.10059172 61.89940828],0
p7,1,0.29187,1.110974,[165  99] ; [36 29],[161.2887538 102.7112462] ; [39.7112462 25.2887538],0
r4,1,0.319573,0.990693,[248  26] ; [57  9],[245.79411765  28.20588235] ; [59.20588235  6.79411765],0
s4,1,0.330677,0.946245,[ 41 231] ; [13 52],[ 43.58456973 228.41543027] ; [10.41543027 54.58456973],0
s7,1,0.333277,0.936121,[139 124] ; [30 35],[135.50914634 127.49085366] ; [33.49085366 31.50914634],0
v4,1,0.340651,0.907981,[261  13] ; [60  5],[259.45132743  14.54867257] ; [61.54867257  3.45132743],0
p12,1,0.416516,0.660126,[ 20 252] ; [ 3 63],[ 18.50887574 253.49112426] ; [ 4.49112426 61.50887574],0
n6,1,0.438522,0.600147,[230  43] ; [53 13],[227.90265487  45.09734513] ; [55.09734513 10.90265487],0
s1,1,0.502131,0.450429,[  8 262] ; [ 3 62],[  8.86567164 261.13432836] ; [ 2.13432836 62.86567164],0
n3,1,0.576132,0.31253,[41 18] ; [13  4],[41.92105263 17.07894737] ; [12.07894737  4.92105263],0
p5,1,0.633699,0.227077,[ 21 249] ; [ 4 62],[ 20.08928571 249.91071429] ; [ 4.91071429 61.08928571],0
p3,1,0.711772,0.136514,[131 142] ; [30 36],[129.65486726 143.34513274] ; [31.34513274 34.65486726],0
p11,1,0.731216,0.117998,[217  57] ; [51 15],[215.97647059  58.02352941] ; [52.02352941 13.97647059],0
p9,1,0.759299,0.093882,[226  45] ; [54 12],[225.16320475  45.83679525] ; [54.83679525 11.16320475],0
s8,1,0.763385,0.090624,[138 135] ; [32 34],[136.90265487 136.09734513] ; [33.09734513 32.90265487],0
n5,1,0.792241,0.069381,[210  63] ; [49 16],[209.19230769  63.80769231] ; [49.80769231 15.19230769],0
b1,1,0.818298,0.052778,[108 166] ; [25 41],[107.18235294 166.81764706] ; [25.81764706 40.18235294],0
v1,1,0.851105,0.035235,[144 120] ; [33 29],[143.33742331 120.66257669] ; [33.66257669 28.33742331],0
s3,1,0.878829,0.023242,[177  95] ; [41 23],[176.47619048  95.52380952] ; [41.52380952 22.47619048],0
n1,1,0.88063,0.022551,[22 37] ; [ 6 11],[21.73684211 37.26315789] ; [ 6.26315789 10.73684211],0
n2,1,0.93089,0.007521,[41 18] ; [12  5],[41.14473684 17.85526316] ; [11.85526316  5.14473684],0
p10,1,0.946862,0.004442,[215  55] ; [52 13],[215.19402985  54.80597015] ; [51.80597015 13.19402985],0
a8,1,0.948025,0.004249,[ 34 215] ; [ 8 52],[ 33.84466019 215.15533981] ; [ 8.15533981 51.84466019],0
b5,1,0.977066,0.000826,[178  96] ; [43 23],[178.1  95.9] ; [42.9 23.1],0
