Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-05,18.231554,[67 31] ; [44 69],[51.55450237 46.44549763] ; [59.44549763 53.55450237],1
p6,1,0.000115,14.877405,[43 54] ; [24 96],[29.94930876 67.05069124] ; [37.05069124 82.94930876],1
p8,1,0.000211,13.727176,[55 42] ; [38 82],[41.57142857 55.42857143] ; [51.42857143 68.57142857],1
p2,1,0.002036,9.51663,[87 12] ; [87 36],[77.59459459 21.40540541] ; [96.40540541 26.59459459],0
s8,1,0.005868,7.590356,[51 47] ; [41 81],[40.98181818 57.01818182] ; [51.01818182 70.98181818],0
n5,1,0.00938,6.748973,[81 17] ; [82 40],[72.60909091 25.39090909] ; [90.39090909 31.60909091],0
n4,1,0.015839,5.820607,[80 18] ; [82 40],[72.16363636 25.83636364] ; [89.83636364 32.16363636],0
n6,1,0.023277,5.147747,[85 13] ; [90 31],[78.31050228 19.68949772] ; [96.68949772 24.31050228],0
p5,1,0.024507,5.05836,[12 86] ; [  5 117],[ 7.57272727 90.42727273] ; [  9.42727273 112.57272727],0
d2,1,0.029324,4.748507,[51 47] ; [46 77],[43.01357466 54.98642534] ; [53.98642534 69.01357466],0
d1,1,0.037062,4.347562,[59 40] ; [56 67],[51.28378378 47.71621622] ; [63.71621622 59.28378378],0
s6,1,0.045391,4.004059,[72 24] ; [74 45],[65.19069767 30.80930233] ; [80.80930233 38.19069767],0
p10,1,0.046994,3.945598,[80 16] ; [87 34],[73.88018433 22.11981567] ; [93.11981567 27.88018433],0
p11,1,0.05565,3.662496,[81 18] ; [87 36],[74.91891892 24.08108108] ; [93.08108108 29.91891892],0
s7,1,0.07015,3.27951,[48 46] ; [46 73],[41.48356808 52.51643192] ; [52.51643192 66.48356808],0
v4,1,0.105809,2.61573,[94  3] ; [110  10],[91.18894009  5.81105991] ; [112.81105991   7.18894009],0
a2,1,0.131812,2.271028,[26 73] ; [ 22 101],[21.40540541 77.59459459] ; [26.59459459 96.40540541],0
a5,1,0.175906,1.831879,[75 24] ; [83 40],[70.45945946 28.54054054] ; [87.54054054 35.45945946],0
r3,1,0.196171,1.670653,[95  4] ; [110  10],[92.67123288  6.32876712] ; [112.32876712   7.67123288],0
s5,1,0.217924,1.517992,[35 62] ; [33 84],[30.82242991 66.17757009] ; [37.17757009 79.82242991],0
p1,1,0.219361,1.508546,[10 89] ; [  7 116],[ 7.58108108 91.41891892] ; [  9.41891892 113.58108108],0
p9,1,0.222137,1.490509,[83 14] ; [95 25],[79.56682028 17.43317972] ; [98.43317972 21.56682028],0
a4,1,0.224924,1.472678,[49 49] ; [51 71],[44.54545455 53.45454545] ; [55.45454545 66.54545455],0
r4,1,0.240025,1.380446,[89 10] ; [104  19],[86.06756757 12.93243243] ; [106.93243243  16.06756757],0
v3,1,0.249182,1.327883,[44 51] ; [45 72],[39.88207547 55.11792453] ; [49.11792453 67.88207547],0
d3,1,0.251917,1.312639,[70 29] ; [78 45],[66. 33.] ; [82. 41.],0
d5,1,0.269969,1.216906,[78 21] ; [89 34],[74.47297297 24.52702703] ; [92.52702703 30.47297297],0
a7,1,0.270309,1.215177,[71 28] ; [79 43],[67.19457014 31.80542986] ; [82.80542986 39.19457014],0
b2,1,0.300772,1.070767,[25 47] ; [29 38],[27.97122302 44.02877698] ; [26.02877698 40.97122302],0
b3,1,0.300772,1.070767,[25 47] ; [29 38],[27.97122302 44.02877698] ; [26.02877698 40.97122302],0
u3,1,0.360924,0.834677,[20 12] ; [18 17],[18.14925373 13.85074627] ; [19.85074627 15.14925373],0
s2,1,0.376552,0.781929,[53 43] ; [60 62],[49.76146789 46.23853211] ; [63.23853211 58.76146789],0
v2,1,0.411149,0.675475,[63 35] ; [67 47],[60.09433962 37.90566038] ; [69.90566038 44.09433962],0
n2,1,0.419419,0.651941,[15  6] ; [33  8],[16.25806452  4.74193548] ; [31.74193548  9.25806452],0
u2,1,0.419806,0.650859,[17 15] ; [22 13],[18.62686567 13.37313433] ; [20.37313433 14.62686567],0
b5,1,0.434645,0.610379,[61 38] ; [82 41],[63.77027027 35.22972973] ; [79.22972973 43.77027027],0
s3,1,0.449328,0.572348,[55 39] ; [64 56],[52.27102804 41.72897196] ; [66.72897196 53.27102804],0
r1,1,0.4588,0.548821,[83 14] ; [99 22],[80.98165138 16.01834862] ; [101.01834862  19.98165138],0
a3,1,0.47182,0.51771,[67 32] ; [88 34],[69.43438914 29.56561086] ; [85.56561086 36.43438914],0
r2,1,0.475374,0.509457,[89  8] ; [114   7],[90.32568807  6.67431193] ; [112.67431193   8.32568807],0
u1,1,0.506086,0.442152,[16 83] ; [ 16 107],[14.27027027 84.72972973] ; [ 17.72972973 105.27027027],0
n1,1,0.533938,0.386892,[ 7 14] ; [17 24],[ 8.12903226 12.87096774] ; [15.87096774 25.12903226],0
p12,1,0.554712,0.348944,[ 4 95] ; [  7 114],[ 4.95 94.05] ; [  6.05 114.95],0
a6,1,0.560687,0.338516,[59 40] ; [78 45],[61.09459459 37.90540541] ; [75.90540541 47.09459459],0
a8,1,0.576238,0.312357,[12 75] ; [19 95],[13.41791045 73.58208955] ; [17.58208955 96.41791045],0
s1,1,0.706643,0.141654,[ 3 92] ; [  5 116],[ 3.51851852 91.48148148] ; [  4.48148148 116.51851852],0
