Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,25.096151,[33 10] ; [34 73],[19.20666667 23.79333333] ; [47.79333333 59.20666667],1
p3,1,3e-06,21.827804,[31 17] ; [29 84],[17.88819876 30.11180124] ; [42.11180124 70.88819876],1
s2,1,5.1e-05,16.395194,[35 13] ; [43 70],[23.25465839 24.74534161] ; [54.74534161 58.25465839],1
p7,1,5.6e-05,16.217182,[33 14] ; [40 73],[21.44375 25.55625] ; [51.55625 61.44375],1
u1,1,9.2e-05,15.288551,[19 29] ; [14 99],[ 9.83850932 38.16149068] ; [23.16149068 89.83850932],1
p4,1,0.000757,11.344773,[31 17] ; [40 72],[21.3 26.7] ; [49.7 62.3],1
s8,1,0.001176,10.527712,[26 22] ; [31 82],[16.99378882 31.00621118] ; [40.00621118 72.99378882],0
d2,1,0.002682,9.012122,[33 15] ; [48 64],[24.3 23.7] ; [56.7 55.3],0
b2,1,0.003028,8.790548,[13 13] ; [10 45],[ 7.38271605 18.61728395] ; [15.61728395 39.38271605],0
b3,1,0.003028,8.790548,[13 13] ; [10 45],[ 7.38271605 18.61728395] ; [15.61728395 39.38271605],0
p9,1,0.004543,8.053009,[39  9] ; [63 46],[31.18471338 16.81528662] ; [70.81528662 38.18471338],0
p2,1,0.005373,7.749461,[39  9] ; [66 47],[31.30434783 16.69565217] ; [73.69565217 39.30434783],0
n4,1,0.009516,6.723283,[37 11] ; [62 50],[29.7 18.3] ; [69.3 42.7],0
a2,1,0.011753,6.347722,[21 27] ; [27 86],[14.31055901 33.68944099] ; [33.68944099 79.31055901],0
a6,1,0.012154,6.288271,[40  8] ; [71 41],[33.3 14.7] ; [77.7 34.3],0
p10,1,0.013268,6.132966,[34 14] ; [54 55],[26.9044586 21.0955414] ; [61.0955414 47.9044586],0
n5,1,0.015987,5.804306,[35 12] ; [61 52],[28.2 18.8] ; [67.8 45.2],0
v2,1,0.020432,5.37459,[28 20] ; [41 66],[21.36774194 26.63225806] ; [47.63225806 59.36774194],0
d1,1,0.03234,4.580405,[33 15] ; [57 56],[26.83229814 21.16770186] ; [63.16770186 49.83229814],0
n6,1,0.033191,4.535903,[38  9] ; [72 41],[32.3125 14.6875] ; [77.6875 35.3125],0
s5,1,0.036757,4.361642,[18 24] ; [28 82],[12.71052632 29.28947368] ; [33.28947368 76.71052632],0
d3,1,0.04196,4.136797,[40  7] ; [78 34],[34.88050314 12.11949686] ; [83.11949686 28.88050314],0
p8,1,0.047294,3.934897,[20 28] ; [29 83],[14.7 33.3] ; [34.3 77.7],0
v1,1,0.050666,3.819267,[26 22] ; [42 70],[20.4 27.6] ; [47.6 64.4],0
u2,1,0.063074,3.454665,[8 3] ; [16 23],[5.28 5.72] ; [18.72 20.28],0
r3,1,0.063123,3.453379,[44  3] ; [93 20],[40.24375  6.75625] ; [96.75625 16.24375],0
a3,1,0.068224,3.325247,[37 10] ; [71 40],[32.12658228 14.87341772] ; [75.87341772 35.12658228],0
a4,1,0.077322,3.120319,[27 21] ; [46 66],[21.9 26.1] ; [51.1 60.9],0
s3,1,0.078254,3.100789,[30 18] ; [53 59],[24.9 23.1] ; [58.1 53.9],0
r1,1,0.110362,2.549033,[41  7] ; [82 29],[37.13207547 10.86792453] ; [85.86792453 25.13207547],0
a5,1,0.145767,2.115994,[37 11] ; [74 39],[33.0931677 14.9068323] ; [77.9068323 35.0931677],0
s1,1,0.158621,1.98732,[ 5 43] ; [  5 106],[ 3.01886792 44.98113208] ; [  6.98113208 104.01886792],0
u4,1,0.158957,1.98412,[ 2 46] ; [  1 112],[ 0.89440994 47.10559006] ; [  2.10559006 110.89440994],0
u3,1,0.179733,1.799831,[8 3] ; [20 20],[6.03921569 4.96078431] ; [21.96078431 18.03921569],0
n3,1,0.211024,1.564387,[10  2] ; [29 16],[8.21052632 3.78947368] ; [30.78947368 14.21052632],0
r4,1,0.225721,1.467624,[41  7] ; [87 26],[38.16149068  9.83850932] ; [89.83850932 23.16149068],0
p5,1,0.246428,1.343444,[ 5 43] ; [  6 106],[ 3.3 44.7] ; [  7.7 104.3],0
s6,1,0.266502,1.234663,[32 14] ; [68 45],[28.93081761 17.06918239] ; [71.06918239 41.93081761],0
b5,1,0.279114,1.171399,[36 12] ; [75 38],[33.0931677 14.9068323] ; [77.9068323 35.0931677],0
v4,1,0.305261,1.051069,[44  4] ; [97 16],[42.03726708  5.96273292] ; [98.96273292 14.03726708],0
a8,1,0.339712,0.911519,[ 6 33] ; [10 93],[ 4.3943662 34.6056338] ; [11.6056338 91.3943662],0
p1,1,0.342603,0.900668,[ 6 41] ; [  9 104],[ 4.40625 42.59375] ; [ 10.59375 102.40625],0
p12,1,0.371455,0.798791,[ 2 46] ; [  2 111],[ 1.19254658 46.80745342] ; [  2.80745342 110.19254658],0
d4,1,0.417876,0.656282,[40  8] ; [87 25],[38.1  9.9] ; [88.9 23.1],0
b4,1,0.439024,0.598833,[24 24] ; [64 49],[26.23602484 21.76397516] ; [61.76397516 51.23602484],0
n1,1,0.478161,0.503054,[6 6] ; [17 27],[4.92857143 7.07142857] ; [18.07142857 25.92857143],0
n2,1,0.520207,0.413484,[9 3] ; [30 16],[8.06896552 3.93103448] ; [30.93103448 15.06896552],0
a1,1,0.812219,0.056437,[ 3 45] ; [  6 107],[ 2.68322981 45.31677019] ; [  6.31677019 106.68322981],0
v3,1,0.928948,0.007951,[15 32] ; [34 75],[14.76282051 32.23717949] ; [34.23717949 74.76282051],0
s4,1,0.954003,0.003327,[10 38] ; [24 89],[10.13664596 37.86335404] ; [23.86335404 89.13664596],0
d5,1,0.963261,0.002122,[40  8] ; [93 19],[39.9  8.1] ; [93.1 18.9],0
b1,1,0.988036,0.000225,[23 25] ; [54 59],[22.95652174 25.04347826] ; [54.04347826 58.95652174],0
