Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,62.673036,[308  34] ; [13 20],[292.752  49.248] ; [28.248  4.752],1
r1,1,1e-06,24.899916,[274  66] ; [14 19],[262.52010724  77.47989276] ; [25.47989276  7.52010724],1
v4,1,3e-06,21.877224,[319  22] ; [23 10],[311.82352941  29.17647059] ; [30.17647059  2.82352941],1
r3,1,3e-06,21.783839,[318  22] ; [23 10],[310.8310992  29.1689008] ; [30.1689008  2.8310992],1
p10,1,0.001968,9.579282,[257  80] ; [17 16],[249.56216216  87.43783784] ; [24.43783784  8.56216216],0
d1,1,0.002045,9.508693,[227 115] ; [13 20],[218.88 123.12] ; [21.12 11.88],0
n6,1,0.009886,6.655273,[272  68] ; [20 13],[266.16621984  73.83378016] ; [25.83378016  7.16621984],0
a3,1,0.011792,6.341903,[247  94] ; [17 16],[240.70588235 100.29411765] ; [23.29411765  9.70588235],0
b1,1,0.013112,6.153939,[122 220] ; [19 14],[128.592 213.408] ; [12.408 20.592],0
p2,1,0.0138,6.063528,[275  62] ; [21 12],[269.6  67.4] ; [26.4  6.6],0
a5,1,0.018087,5.587665,[261  81] ; [19 14],[255.36  86.64] ; [24.64  8.36],0
u2,1,0.029905,4.714766,[49 45] ; [13  3],[52.98181818 41.01818182] ; [9.01818182 6.98181818],0
d3,1,0.032989,4.546356,[255  86] ; [19 14],[249.82352941  91.17647059] ; [24.17647059  8.82352941],0
v1,1,0.03754,4.325754,[165 170] ; [10 23],[159.30706522 175.69293478] ; [15.69293478 17.30706522],0
p11,1,0.042071,4.132327,[262  80] ; [20 13],[257.184  84.816] ; [24.816  8.184],0
p12,1,0.047516,3.927018,[  9 327] ; [ 3 30],[ 10.92682927 325.07317073] ; [ 1.07317073 31.92682927],0
p8,1,0.052163,3.770548,[170 163] ; [11 22],[164.68032787 168.31967213] ; [16.31967213 16.68032787],0
n1,1,0.060607,3.520689,[32 53] ; [ 1 10],[29.21875 55.78125] ; [3.78125 7.21875],0
a2,1,0.062992,3.456794,[ 79 263] ; [ 3 30],[ 74.784 267.216] ; [ 7.216 25.784],0
n2,1,0.064522,3.417161,[56 30] ; [4 7],[53.19587629 32.80412371] ; [6.80412371 4.19587629],0
n4,1,0.064699,3.412644,[257  84] ; [20 13],[252.55882353  88.44117647] ; [24.44117647  8.55882353],0
s1,1,0.064854,3.408675,[  5 333] ; [ 2 31],[  6.37735849 331.62264151] ; [ 0.62264151 32.37735849],0
a6,1,0.070324,3.275453,[248  94] ; [19 14],[243.504  98.496] ; [23.496  9.504],0
