Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.903232,[51 14] ; [ 4 22],[39.28571429 25.71428571] ; [15.71428571 10.28571429],1
v1,1,0.253994,1.301199,[25 38] ; [ 7 19],[22.65168539 40.34831461] ; [ 9.34831461 16.65168539],0
n5,1,0.256202,1.289167,[34 31] ; [17  9],[36.42857143 28.57142857] ; [14.57142857 11.42857143],0
a3,1,0.299246,1.077551,[18 45] ; [10 15],[20.04545455 42.95454545] ; [ 7.95454545 17.04545455],0
d1,1,0.314637,1.011111,[22 43] ; [ 6 20],[20. 45.] ; [ 8. 18.],0
v3,1,0.319715,0.99011,[18 43] ; [ 5 21],[16.12643678 44.87356322] ; [ 6.87356322 19.12643678],0
p8,1,0.328094,0.956405,[19 46] ; [ 5 21],[17.14285714 47.85714286] ; [ 6.85714286 19.14285714],0
d2,1,0.328094,0.956405,[19 46] ; [ 5 21],[17.14285714 47.85714286] ; [ 6.85714286 19.14285714],0
n1,1,0.366726,0.814727,[ 5 16] ; [ 6 10],[ 6.24324324 14.75675676] ; [ 4.75675676 11.24324324],0
n4,1,0.388719,0.742947,[31 34] ; [15 11],[32.85714286 32.14285714] ; [13.14285714 12.85714286],0
s1,1,0.395847,0.720906,[ 4 60] ; [ 3 23],[ 4.97777778 59.02222222] ; [ 2.02222222 23.97777778],0
p1,1,0.396468,0.719012,[ 6 59] ; [ 4 22],[ 7.14285714 57.85714286] ; [ 2.85714286 23.14285714],0
b4,1,0.457868,0.551101,[37 28] ; [17  9],[38.57142857 26.42857143] ; [15.42857143 10.57142857],0
p12,1,0.505315,0.443755,[ 1 63] ; [ 1 25],[ 1.42222222 62.57777778] ; [ 0.57777778 25.42222222],0
n3,1,0.6658,0.186555,[12  9] ; [8 8],[11.35135135  9.64864865] ; [8.64864865 7.35135135],0
s4,1,0.727593,0.121333,[12 53] ; [ 4 22],[11.42857143 53.57142857] ; [ 4.57142857 21.42857143],0
b1,1,0.739036,0.110976,[35 30] ; [15 11],[35.71428571 29.28571429] ; [14.28571429 11.71428571],0
a4,1,0.854195,0.033771,[ 6 59] ; [ 2 23],[ 5.77777778 59.22222222] ; [ 2.22222222 22.77777778],0
n2,1,0.956688,0.00295,[12  9] ; [9 7],[11.91891892  9.08108108] ; [9.08108108 6.91891892],0
