Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,7.7e-05,15.624256,[277 120] ; [14 23],[266.19124424 130.80875576] ; [24.80875576 12.19124424],1
p9,1,0.000127,14.679164,[368  30] ; [28 10],[361.48623853  36.51376147] ; [34.51376147  3.48623853],1
p10,1,0.000307,13.02535,[359  38] ; [27 11],[352.28045977  44.71954023] ; [33.71954023  4.28045977],1
n4,1,0.001554,10.013206,[367  32] ; [29  9],[361.56521739  37.43478261] ; [34.43478261  3.56521739],0
p7,1,0.00342,8.568477,[302  95] ; [20 17],[294.5483871 102.4516129] ; [27.4516129  9.5483871],0
d3,1,0.004398,8.11187,[297 103] ; [20 18],[289.49771689 110.50228311] ; [27.50228311 10.49771689],0
s1,1,0.010775,6.5021,[ 11 384] ; [ 4 33],[ 13.71527778 381.28472222] ; [ 1.28472222 35.71527778],0
a6,1,0.020806,5.342961,[283 117] ; [20 18],[276.71232877 123.28767123] ; [26.28767123 11.71232877],0
d4,1,0.030094,4.703918,[338  61] ; [27 11],[333.26086957  65.73913043] ; [31.73913043  6.26086957],0
r1,1,0.039574,4.236067,[335  63] ; [27 11],[330.44954128  67.55045872] ; [31.55045872  6.44954128],0
r4,1,0.043641,4.070381,[373  27] ; [32  6],[369.8630137  30.1369863] ; [35.1369863  2.8630137],0
p6,1,0.047828,3.916029,[207 190] ; [13 24],[201.24423963 195.75576037] ; [18.75576037 18.24423963],0
b1,1,0.050897,3.811656,[156 244] ; [21 17],[161.64383562 238.35616438] ; [15.35616438 22.64383562],0
a7,1,0.053894,3.715986,[299 100] ; [23 15],[294. 105.] ; [28. 10.],0
s6,1,0.0676,3.340367,[297  91] ; [24 14],[292.36619718  95.63380282] ; [28.63380282  9.36619718],0
r3,1,0.067759,3.336485,[381  16] ; [34  4],[378.74712644  18.25287356] ; [36.25287356  1.74712644],0
a2,1,0.09891,2.723033,[113 287] ; [ 6 32],[108.67579909 291.32420091] ; [10.32420091 27.67579909],0
v1,1,0.115085,2.482972,[254 138] ; [18 17],[249.70491803 142.29508197] ; [22.29508197 12.70491803],0
v3,1,0.118869,2.432155,[180 204] ; [12 24],[175.54285714 208.45714286] ; [16.45714286 19.54285714],0
a8,1,0.125103,2.352237,[ 54 300] ; [ 2 33],[ 50.96143959 303.03856041] ; [ 5.03856041 29.96143959],0
s7,1,0.12707,2.327942,[228 149] ; [16 18],[223.81508516 153.18491484] ; [20.18491484 13.81508516],0
r2,1,0.159806,1.976061,[375  20] ; [34  4],[373.10623557  21.89376443] ; [35.89376443  2.10623557],0
v4,1,0.184348,1.762223,[383  14] ; [35  3],[381.48505747  15.51494253] ; [36.51494253  1.48505747],0
s5,1,0.208322,1.583049,[154 228] ; [11 26],[150.42959427 231.57040573] ; [14.57040573 22.42959427],0
d5,1,0.242355,1.366845,[343  56] ; [30  8],[340.56521739  58.43478261] ; [32.43478261  5.56521739],0
p1,1,0.27032,1.215121,[ 44 356] ; [ 2 36],[ 42.00913242 357.99086758] ; [ 3.99086758 34.00913242],0
p11,1,0.302321,1.063929,[341  59] ; [30  8],[338.81278539  61.18721461] ; [32.18721461  5.81278539],0
n3,1,0.31107,1.026126,[42 19] ; [10  2],[43.45205479 17.54794521] ; [8.54794521 3.45205479],0
a4,1,0.337265,0.920799,[198 200] ; [22 16],[200.82568807 197.17431193] ; [19.17431193 18.82568807],0
n6,1,0.359859,0.838386,[372  27] ; [33  4],[370.63073394  28.36926606] ; [34.36926606  2.63073394],0
a1,1,0.444567,0.584467,[ 20 380] ; [ 3 35],[ 21.00456621 378.99543379] ; [ 1.99543379 36.00456621],0
s4,1,0.487655,0.481696,[ 71 322] ; [ 5 32],[ 69.46046512 323.53953488] ; [ 6.53953488 30.46046512],0
b5,1,0.502806,0.449008,[233 167] ; [20 18],[231.05022831 168.94977169] ; [21.94977169 16.05022831],0
u4,1,0.516542,0.420793,[ 13 386] ; [ 2 36],[ 13.69565217 385.30434783] ; [ 1.30434783 36.69565217],0
d1,1,0.517992,0.41789,[263 137] ; [23 15],[261.18721461 138.81278539] ; [24.81278539 13.18721461],0
a3,1,0.550453,0.356507,[301  98] ; [27 11],[299.47826087  99.52173913] ; [28.52173913  9.47826087],0
n2,1,0.570472,0.321893,[47 15] ; [10  2],[47.75675676 14.24324324] ; [9.24324324 2.75675676],0
u2,1,0.600334,0.274493,[58 41] ; [5 5],[57.22018349 41.77981651] ; [5.77981651 4.22018349],0
n1,1,0.634455,0.226068,[29 33] ; [6 5],[29.7260274 32.2739726] ; [5.2739726 5.7260274],0
u3,1,0.652904,0.202259,[56 43] ; [7 4],[56.7 42.3] ; [6.3 4.7],0
d2,1,0.65657,0.197717,[216 183] ; [22 16],[217.30434783 181.69565217] ; [20.69565217 17.30434783],0
