Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,99.266125,[337  19] ; [42 37],[310.17011494  45.82988506] ; [68.82988506 10.17011494],1
r2,1,0.0,40.274832,[341  12] ; [57 18],[328.25700935  24.74299065] ; [69.74299065  5.25700935],1
r3,1,0.0,30.477355,[339  16] ; [60 18],[327.12471132  27.87528868] ; [71.87528868  6.12471132],1
v4,1,0.0,26.399876,[337  16] ; [62 17],[326.03472222  26.96527778] ; [72.96527778  6.03472222],1
v2,1,1e-06,23.381242,[209 131] ; [24 53],[189.97601918 150.02398082] ; [43.02398082 33.97601918],1
p2,1,6e-06,20.365701,[286  68] ; [45 34],[270.60969977  83.39030023] ; [60.39030023 18.60969977],1
s8,1,0.000333,12.875148,[148 205] ; [16 63],[134.00925926 218.99074074] ; [29.99074074 49.00925926],1
v3,1,0.000411,12.482151,[144 195] ; [16 61],[130.38461538 208.61538462] ; [29.61538462 47.38461538],1
d3,1,0.001506,10.071387,[254 101] ; [42 37],[242.11981567 112.88018433] ; [53.88018433 25.11981567],0
s6,1,0.002872,8.88722,[230 121] ; [37 41],[218.45454545 132.54545455] ; [48.54545455 29.45454545],0
p11,1,0.004446,8.091885,[283  73] ; [51 28],[273.34252874  82.65747126] ; [60.65747126 18.34252874],0
u1,1,0.004692,7.994596,[ 76 280] ; [ 6 73],[ 67.10804598 288.89195402] ; [14.89195402 64.10804598],0
d1,1,0.008534,6.917912,[228 128] ; [38 41],[217.69195402 138.30804598] ; [48.30804598 30.69195402],0
n4,1,0.009837,6.664205,[278  77] ; [51 28],[269.11290323  85.88709677] ; [59.88709677 19.11290323],0
v1,1,0.017245,5.671267,[179 167] ; [27 47],[169.7047619 176.2952381] ; [36.2952381 37.7047619],0
s3,1,0.017758,5.619871,[189 161] ; [31 48],[179.48717949 170.51282051] ; [40.51282051 38.48717949],0
p7,1,0.018839,5.51642,[188 161] ; [31 48],[178.5771028 170.4228972] ; [40.4228972 38.5771028],0
d4,1,0.019147,5.488078,[307  48] ; [60 19],[300.19585253  54.80414747] ; [66.80414747 12.19585253],0
s5,1,0.020649,5.356152,[109 238] ; [14 63],[100.66273585 246.33726415] ; [22.33726415 54.66273585],0
p10,1,0.022036,5.242938,[280  74] ; [53 26],[272.2448037  81.7551963] ; [60.7551963 18.2448037],0
a1,1,0.023036,5.165778,[ 14 342] ; [ 8 71],[ 18.0045977 337.9954023] ; [ 3.9954023 75.0045977],0
p8,1,0.029043,4.765083,[160 191] ; [25 53],[151.36363636 199.63636364] ; [33.63636364 44.36363636],0
a7,1,0.029892,4.715481,[264  92] ; [49 30],[256.15632184  99.84367816] ; [56.84367816 22.15632184],0
s7,1,0.030514,4.680103,[158 180] ; [24 49],[149.67396594 188.32603406] ; [32.32603406 40.67396594],0
a2,1,0.043125,4.090486,[113 243] ; [16 63],[105.57241379 250.42758621] ; [23.42758621 55.57241379],0
p12,1,0.060338,3.52806,[ 24 331] ; [ 1 77],[ 20.4965358 334.5034642] ; [ 4.5034642 73.4965358],0
p4,1,0.096412,2.763923,[180 174] ; [32 47],[173.32101617 180.67898383] ; [38.67898383 40.32101617],0
b1,1,0.097377,2.747979,[131 225] ; [37 42],[137.48965517 218.51034483] ; [30.51034483 48.48965517],0
u2,1,0.161251,1.962455,[39 32] ; [ 7 12],[36.28888889 34.71111111] ; [9.71111111 9.28888889],0
s2,1,0.202011,1.627775,[161 190] ; [30 49],[155.90930233 195.09069767] ; [35.09069767 43.90930233],0
d5,1,0.215131,1.536559,[303  52] ; [63 16],[299.37788018  55.62211982] ; [66.62211982 12.37788018],0
n6,1,0.228845,1.448024,[284  69] ; [58 20],[280.10672854  72.89327146] ; [61.89327146 16.10672854],0
p9,1,0.285533,1.140566,[284  69] ; [57 19],[280.58974359  72.41025641] ; [60.41025641 15.58974359],0
u3,1,0.296218,1.091142,[40 32] ; [ 8 11],[37.97802198 34.02197802] ; [10.02197802  8.97802198],0
a6,1,0.304358,1.055,[267  88] ; [55 24],[263.38709677  91.61290323] ; [58.61290323 20.38709677],0
p3,1,0.310138,1.030089,[152 202] ; [29 50],[147.97690531 206.02309469] ; [33.02309469 45.97690531],0
b5,1,0.337506,0.919883,[209 147] ; [51 28],[212.7816092 143.2183908] ; [47.2183908 31.7816092],0
a8,1,0.41717,0.658275,[ 48 269] ; [ 9 69],[ 45.7443038 271.2556962] ; [11.2556962 66.7443038],0
a4,1,0.454322,0.559847,[185 170] ; [37 41],[182.00923788 172.99076212] ; [39.99076212 38.00923788],0
a3,1,0.45672,0.553922,[283  72] ; [60 19],[280.56451613  74.43548387] ; [62.43548387 16.56451613],0
b4,1,0.473139,0.514635,[205 151] ; [42 37],[202.14252874 153.85747126] ; [44.85747126 34.14252874],0
p1,1,0.510521,0.433,[ 20 334] ; [ 6 73],[ 21.25635104 332.74364896] ; [ 4.74364896 74.25635104],0
n1,1,0.510863,0.432298,[33 54] ; [13 16],[34.5 52.5] ; [11.5 17.5],0
d2,1,0.540563,0.374498,[198 157] ; [40 37],[195.5787037 159.4212963] ; [42.4212963 34.5787037],0
n3,1,0.573971,0.316083,[62 24] ; [20 10],[60.79310345 25.20689655] ; [21.20689655  8.79310345],0
s1,1,0.656451,0.197864,[ 10 341] ; [ 3 76],[ 10.61162791 340.38837209] ; [ 2.38837209 76.61162791],0
u4,1,0.675076,0.175722,[  7 349] ; [ 1 78],[  6.54712644 349.45287356] ; [ 1.45287356 77.54712644],0
