Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.005169,7.819264,[9 1] ; [ 5 10],[5.6 4.4] ; [8.4 6.6],0
d2,1,0.012419,6.25,[7 3] ; [ 3 12],[4. 6.] ; [6. 9.],0
d5,1,0.027012,4.890046,[9 1] ; [7 8],[6.4 3.6] ; [9.6 5.4],0
p5,1,0.041227,4.166667,[4 6] ; [ 1 14],[2. 8.] ; [ 3. 12.],0
a6,1,0.048398,3.896104,[8 2] ; [6 9],[5.6 4.4] ; [8.4 6.6],0
n6,1,0.068817,3.31102,[8 2] ; [6 8],[5.83333333 4.16666667] ; [8.16666667 5.83333333],0
p7,1,0.095581,2.777778,[4 6] ; [11  4],[6. 4.] ; [9. 6.],0
a4,1,0.095581,2.777778,[6 4] ; [ 4 11],[4. 6.] ; [6. 9.],0
s8,1,0.101707,2.678571,[1 9] ; [6 9],[2.8 7.2] ; [ 4.2 10.8],0
a3,1,0.101707,2.678571,[9 1] ; [9 6],[7.2 2.8] ; [10.8  4.2],0
a7,1,0.141326,2.163462,[7 3] ; [6 9],[5.2 4.8] ; [7.8 7.2],0
r1,1,0.173568,1.851852,[2 8] ; [7 8],[3.6 6.4] ; [5.4 9.6],0
p11,1,0.180812,1.790936,[9 1] ; [10  5],[7.6 2.4] ; [11.4  3.6],0
p10,1,0.202134,1.626891,[5 4] ; [12  3],[6.375 2.625] ; [10.625  4.375],0
p9,1,0.202134,1.626891,[5 4] ; [12  3],[6.375 2.625] ; [10.625  4.375],0
b1,1,0.233762,1.417824,[5 5] ; [11  4],[6.4 3.6] ; [9.6 5.4],0
v3,1,0.233762,1.417824,[5 5] ; [ 4 11],[3.6 6.4] ; [5.4 9.6],0
s7,1,0.310557,1.028307,[2 6] ; [7 8],[3.13043478 4.86956522] ; [5.86956522 9.13043478],0
b2,1,0.377026,0.780375,[3 4] ; [2 7],[2.1875 4.8125] ; [2.8125 6.1875],0
b3,1,0.377026,0.780375,[3 4] ; [2 7],[2.1875 4.8125] ; [2.8125 6.1875],0
n5,1,0.404657,0.694444,[7 3] ; [8 7],[6. 4.] ; [9. 6.],0
v4,1,0.404657,0.694444,[7 3] ; [8 7],[6. 4.] ; [9. 6.],0
s5,1,0.466985,0.529101,[2 8] ; [ 5 10],[2.8 7.2] ; [ 4.2 10.8],0
b4,1,0.48384,0.490196,[4 6] ; [ 4 11],[3.2 6.8] ; [ 4.8 10.2],0
s4,1,0.504036,0.446429,[1 9] ; [ 3 12],[1.6 8.4] ; [ 2.4 12.6],0
p6,1,0.562069,0.336134,[2 7] ; [ 5 10],[2.625 6.375] ; [ 4.375 10.625],0
r4,1,0.56628,0.328947,[3 7] ; [ 3 12],[2.4 7.6] ; [ 3.6 11.4],0
s2,1,0.586214,0.296296,[4 5] ; [ 5 10],[3.375 5.625] ; [5.625 9.375],0
p3,1,0.586214,0.296296,[4 5] ; [ 5 10],[3.375 5.625] ; [5.625 9.375],0
a5,1,0.609834,0.260417,[7 3] ; [9 6],[6.4 3.6] ; [9.6 5.4],0
r3,1,0.632585,0.228571,[7 3] ; [11  3],[7.5 2.5] ; [10.5  3.5],0
n3,1,0.724939,0.12381,[2 3] ; [4 4],[2.30769231 2.69230769] ; [3.69230769 4.30769231],0
p8,1,0.742174,0.108225,[4 6] ; [7 8],[4.4 5.6] ; [6.6 8.4],0
n4,1,0.742174,0.108225,[6 4] ; [8 7],[5.6 4.4] ; [8.4 6.6],0
b5,1,0.742174,0.108225,[4 6] ; [7 8],[4.4 5.6] ; [6.6 8.4],0
u1,1,0.763441,0.09058,[1 9] ; [ 1 14],[0.8 9.2] ; [ 1.2 13.8],0
s1,1,0.801614,0.063131,[1 9] ; [ 2 13],[1.2 8.8] ; [ 1.8 13.2],0
p12,1,0.801614,0.063131,[1 9] ; [ 2 13],[1.2 8.8] ; [ 1.8 13.2],0
s3,1,0.807671,0.059259,[2 7] ; [ 4 11],[2.25 6.75] ; [ 3.75 11.25],0
p2,1,0.855702,0.033069,[7 3] ; [11  4],[7.2 2.8] ; [10.8  4.2],0
p4,1,0.861052,0.030637,[7 3] ; [10  5],[6.8 3.2] ; [10.2  4.8],0
s6,1,0.87018,0.026709,[5 5] ; [8 7],[5.2 4.8] ; [7.8 7.2],0
n2,1,0.928177,0.008125,[3 2] ; [5 3],[3.07692308 1.92307692] ; [4.92307692 3.07692308],0
