Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,38.275986,[142  11] ; [45 31],[124.93886463  28.06113537] ; [62.06113537 13.93886463],1
r4,1,0.0,35.841275,[125  29] ; [32 44],[105.12173913  48.87826087] ; [51.87826087 24.12173913],1
p10,1,0.0,26.500661,[111  43] ; [27 47],[93.21052632 60.78947368] ; [44.78947368 29.21052632],1
p9,1,1e-06,24.070444,[116  37] ; [30 41],[99.72321429 53.27678571] ; [46.27678571 24.72321429],1
p2,1,1e-06,23.696278,[121  32] ; [36 40],[104.89519651  48.10480349] ; [52.10480349 23.89519651],1
n6,1,5e-06,20.938909,[121  32] ; [37 38],[106.02631579  46.97368421] ; [51.97368421 23.02631579],1
r2,1,9e-05,15.335332,[137  16] ; [50 23],[126.59734513  26.40265487] ; [60.40265487 12.59734513],1
v4,1,0.000114,14.889933,[136  17] ; [51 24],[125.48684211  27.51315789] ; [61.51315789 13.48684211],1
p8,1,0.000273,13.248864,[68 84] ; [15 60],[55.57709251 96.42290749] ; [27.42290749 47.57709251],1
r1,1,0.000323,12.930059,[104  50] ; [32 43],[91.45851528 62.54148472] ; [44.54148472 30.45851528],1
v2,1,0.000818,11.199062,[60 89] ; [13 60],[ 48.9954955 100.0045045] ; [24.0045045 48.9954955],1
p4,1,0.001129,10.602317,[68 85] ; [17 59],[56.79039301 96.20960699] ; [28.20960699 47.79039301],0
a1,1,0.003607,8.471898,[  2 152] ; [ 7 69],[  6.02608696 147.97391304] ; [ 2.97391304 73.02608696],0
n3,1,0.004623,8.021175,[36 11] ; [14 17],[30.12820513 16.87179487] ; [19.87179487 11.12820513],0
u3,1,0.007293,7.199252,[32 27] ; [ 8 24],[25.93406593 33.06593407] ; [14.06593407 17.93406593],0
b1,1,0.024451,5.062352,[59 95] ; [41 35],[66.95652174 87.04347826] ; [33.04347826 42.95652174],0
n2,1,0.03703,4.349012,[33 14] ; [15 17],[28.55696203 18.44303797] ; [19.44303797 12.55696203],0
u2,1,0.042956,4.097123,[31 27] ; [10 22],[26.42222222 31.57777778] ; [14.57777778 17.42222222],0
p7,1,0.043587,4.072473,[77 74] ; [28 48],[69.84581498 81.15418502] ; [35.15418502 40.84581498],0
v1,1,0.060011,3.537074,[55 96] ; [18 57],[ 48.77433628 102.22566372] ; [24.22566372 50.77433628],0
a2,1,0.083488,2.995651,[ 19 135] ; [16 60],[ 23.43478261 130.56521739] ; [11.56521739 64.43478261],0
p3,1,0.084758,2.971222,[54 99] ; [18 57],[ 48.31578947 104.68421053] ; [23.68421053 51.31578947],0
a5,1,0.090339,2.868324,[97 57] ; [39 37],[91.06086957 62.93913043] ; [44.93913043 31.06086957],0
d4,1,0.117561,2.449519,[114  40] ; [48 27],[108.94323144  45.05676856] ; [53.05676856 21.94323144],0
d5,1,0.123923,2.367027,[110  44] ; [46 29],[104.90829694  49.09170306] ; [51.09170306 23.90829694],0
