Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.072678,3.221481,[58 41] ; [23  7],[62.1627907 36.8372093] ; [18.8372093 11.1627907],0
p4,1,0.078134,3.103299,[45 55] ; [19 11],[49.23076923 50.76923077] ; [14.76923077 15.23076923],0
d1,1,0.095623,2.777066,[60 40] ; [23  7],[63.84615385 36.15384615] ; [19.15384615 10.84615385],0
r1,1,0.09814,2.735518,[81 19] ; [20 10],[77.69230769 22.30769231] ; [23.30769231  6.69230769],0
s2,1,0.120966,2.404768,[65 35] ; [24  6],[68.46153846 31.53846154] ; [20.53846154  9.46153846],0
p9,1,0.16053,1.969231,[77 21] ; [27  3],[79.625 18.375] ; [24.375  5.625],0
d5,1,0.173208,1.854953,[79 21] ; [27  3],[81.53846154 18.46153846] ; [24.46153846  5.53846154],0
p8,1,0.180004,1.797588,[24 75] ; [11 19],[26.86046512 72.13953488] ; [ 8.13953488 21.86046512],0
n3,1,0.191779,1.703896,[18 12] ; [9 2],[19.75609756 10.24390244] ; [7.24390244 3.75609756],0
s1,1,0.191907,1.702918,[ 6 93] ; [ 4 26],[ 7.6744186 91.3255814] ; [ 2.3255814 27.6744186],0
b1,1,0.202396,1.625,[43 57] ; [ 9 21],[40. 60.] ; [12. 18.],0
b4,1,0.202396,1.625,[63 37] ; [15 15],[60. 40.] ; [18. 12.],0
n1,1,0.224087,1.478006,[16 15] ; [8 3],[17.71428571 13.28571429] ; [6.28571429 4.71428571],0
p1,1,0.234802,1.411535,[ 9 91] ; [ 5 25],[10.76923077 89.23076923] ; [ 3.23076923 26.76923077],0
a2,1,0.241571,1.371404,[31 69] ; [ 6 24],[28.46153846 71.53846154] ; [ 8.53846154 21.46153846],0
d4,1,0.248886,1.329545,[81 19] ; [27  3],[83.07692308 16.92307692] ; [24.92307692  5.07692308],0
p3,1,0.267665,1.228675,[32 67] ; [13 17],[34.53488372 64.46511628] ; [10.46511628 19.53488372],0
p2,1,0.270139,1.216041,[66 34] ; [23  7],[68.46153846 31.53846154] ; [20.53846154  9.46153846],0
u1,1,0.307624,1.04085,[24 76] ; [10 20],[26.15384615 73.84615385] ; [ 7.84615385 22.15384615],0
b5,1,0.314349,1.012315,[67 33] ; [23  7],[69.23076923 30.76923077] ; [20.76923077  9.23076923],0
d2,1,0.321554,0.982615,[60 40] ; [21  9],[62.30769231 37.69230769] ; [18.69230769 11.30769231],0
u2,1,0.326109,0.964286,[10 10] ; [5 2],[11.11111111  8.88888889] ; [3.88888889 3.11111111],0
p11,1,0.35071,0.870888,[66 34] ; [17 13],[63.84615385 36.15384615] ; [19.15384615 10.84615385],0
u4,1,0.359702,0.838933,[ 3 97] ; [ 2 28],[ 3.84615385 96.15384615] ; [ 1.15384615 28.84615385],0
s3,1,0.359916,0.838188,[71 29] ; [18 11],[68.99224806 31.00775194] ; [20.00775194  8.99224806],0
r3,1,0.376095,0.783427,[92  8] ; [26  4],[90.76923077  9.23076923] ; [27.23076923  2.76923077],0
s4,1,0.384468,0.756366,[17 83] ; [ 7 22],[18.60465116 81.39534884] ; [ 5.39534884 23.60465116],0
n4,1,0.409125,0.681342,[80 20] ; [26  4],[81.53846154 18.46153846] ; [24.46153846  5.53846154],0
p10,1,0.431129,0.619779,[74 26] ; [20 10],[72.30769231 27.69230769] ; [21.69230769  8.30769231],0
s5,1,0.433873,0.612435,[31 64] ; [11 16],[32.70491803 62.29508197] ; [ 9.29508197 17.70491803],0
a4,1,0.461319,0.542693,[49 51] ; [17 13],[50.76923077 49.23076923] ; [15.23076923 14.76923077],0
v1,1,0.591255,0.288388,[46 47] ; [16 13],[47.26229508 45.73770492] ; [14.73770492 14.26229508],0
d3,1,0.61173,0.257664,[65 35] ; [21  9],[66.15384615 33.84615385] ; [19.84615385 10.15384615],0
r4,1,0.632217,0.229067,[83 17] ; [26  4],[83.84615385 16.15384615] ; [25.15384615  4.84615385],0
a5,1,0.64834,0.208,[76 24] ; [24  6],[76.92307692 23.07692308] ; [23.07692308  6.92307692],0
b3,1,0.650379,0.205423,[28 42] ; [10 12],[28.91304348 41.08695652] ; [ 9.08695652 12.91304348],0
b2,1,0.650379,0.205423,[28 42] ; [10 12],[28.91304348 41.08695652] ; [ 9.08695652 12.91304348],0
n2,1,0.65136,0.20419,[22  9] ; [7 4],[21.4047619  9.5952381] ; [7.5952381 3.4047619],0
p5,1,0.656702,0.197555,[ 9 88] ; [ 2 28],[ 8.4015748 88.5984252] ; [ 2.5984252 27.4015748],0
v3,1,0.67063,0.180866,[35 58] ; [10 20],[34.02439024 58.97560976] ; [10.97560976 19.02439024],0
v2,1,0.749903,0.101613,[48 48] ; [16 14],[48.76190476 47.23809524] ; [15.23809524 14.76190476],0
n5,1,0.768493,0.08664,[74 26] ; [23  7],[74.61538462 25.38461538] ; [22.38461538  7.61538462],0
a3,1,0.78511,0.074346,[79 21] ; [23  7],[78.46153846 21.53846154] ; [23.53846154  6.46153846],0
p12,1,0.799695,0.064385,[ 8 91] ; [ 2 28],[ 7.6744186 91.3255814] ; [ 2.3255814 27.6744186],0
a6,1,0.817782,0.053083,[61 39] ; [19 11],[61.53846154 38.46153846] ; [18.46153846 11.53846154],0
n6,1,0.840805,0.040346,[84 15] ; [25  5],[83.65116279 15.34883721] ; [25.34883721  4.65116279],0
a7,1,0.89106,0.018759,[68 32] ; [20 10],[67.69230769 32.30769231] ; [20.30769231  9.69230769],0
a1,1,0.926122,0.008598,[ 3 97] ; [ 1 29],[ 3.07692308 96.92307692] ; [ 0.92307692 29.07692308],0
s6,1,0.980722,0.000584,[79 20] ; [24  6],[79.04651163 19.95348837] ; [23.95348837  6.04651163],0
u3,1,1.0,0.0,[15  6] ; [5 2],[15.  6.] ; [5. 2.],0
