Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000105,15.046306,[100  13] ; [14 11],[93.34782609 19.65217391] ; [20.65217391  4.34782609],1
p3,1,0.479842,0.499223,[54 59] ; [10 15],[52.4057971 60.5942029] ; [11.5942029 13.4057971],0
a6,1,0.51712,0.419634,[69 44] ; [17  8],[70.42028986 42.57971014] ; [15.57971014  9.42028986],0
s8,1,0.51712,0.419634,[44 69] ; [ 8 17],[42.57971014 70.42028986] ; [ 9.42028986 15.57971014],0
a3,1,0.644025,0.213517,[57 55] ; [14 11],[58.04379562 53.95620438] ; [12.95620438 12.04379562],0
a5,1,0.672685,0.178477,[64 49] ; [13 12],[63.05072464 49.94927536] ; [13.94927536 11.05072464],0
p6,1,0.686514,0.162885,[36 76] ; [ 7 18],[35.15328467 76.84671533] ; [ 7.84671533 17.15328467],0
d5,1,0.702802,0.145573,[54 58] ; [11 14],[53.13868613 58.86131387] ; [11.86131387 13.13868613],0
v2,1,0.715192,0.133146,[51 56] ; [10 13],[50.20769231 56.79230769] ; [10.79230769 12.20769231],0
n1,1,0.72647,0.122378,[10 18] ; [3 4],[10.4 17.6] ; [2.6 4.4],0
p7,1,0.75085,0.100819,[66 45] ; [14 11],[65.29411765 45.70588235] ; [14.70588235 10.29411765],0
b3,1,0.797129,0.066082,[18 48] ; [4 9],[18.37974684 47.62025316] ; [3.62025316 9.37974684],0
b2,1,0.797129,0.066082,[18 48] ; [4 9],[18.37974684 47.62025316] ; [3.62025316 9.37974684],0
n3,1,0.822564,0.050287,[23  5] ; [6 1],[23.2  4.8] ; [5.8 1.2],0
n2,1,0.822564,0.050287,[23  5] ; [6 1],[23.2  4.8] ; [5.8 1.2],0
d2,1,0.838829,0.041368,[25 88] ; [ 6 19],[25.38405797 87.61594203] ; [ 5.61594203 19.38405797],0
v1,1,0.871718,0.026075,[53 57] ; [12 12],[53.35820896 56.64179104] ; [11.64179104 12.35820896],0
b5,1,0.883626,0.021425,[66 47] ; [15 10],[66.32608696 46.67391304] ; [14.67391304 10.32608696],0
s1,1,0.930747,0.007552,[  4 106] ; [ 1 24],[  4.07407407 105.92592593] ; [ 0.92592593 24.07407407],0
v3,1,0.94417,0.004904,[36 74] ; [ 8 17],[35.85185185 74.14814815] ; [ 8.14814815 16.85185185],0
