Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.01123,6.428571,[24  8] ; [12 16],[19.2 12.8] ; [16.8 11.2],0
d3,1,0.043464,4.077246,[10 22] ; [16 12],[13.86666667 18.13333333] ; [12.13333333 15.86666667],0
v2,1,0.044879,4.023171,[13 18] ; [ 5 23],[ 9.45762712 21.54237288] ; [ 8.54237288 19.45762712],0
p3,1,0.085609,2.95507,[11 21] ; [ 4 23],[ 8.13559322 23.86440678] ; [ 6.86440678 20.13559322],0
s4,1,0.092562,2.829241,[ 9 23] ; [ 3 25],[ 6.4 25.6] ; [ 5.6 22.4],0
n6,1,0.098056,2.736887,[21 10] ; [13 15],[17.86440678 13.13559322] ; [16.13559322 11.86440678],0
v4,1,0.101784,2.677359,[15 17] ; [19  9],[18.13333333 13.86666667] ; [15.86666667 12.13333333],0
s6,1,0.128735,2.307692,[14 18] ; [ 7 21],[11.2 20.8] ; [ 9.8 18.2],0
d5,1,0.18957,1.72096,[18 14] ; [11 17],[15.46666667 16.53333333] ; [13.53333333 14.46666667],0
b1,1,0.2452,1.350446,[17 15] ; [19  9],[19.2 12.8] ; [16.8 11.2],0
n1,1,0.275234,1.190476,[4 6] ; [ 3 12],[2.8 7.2] ; [ 4.2 10.8],0
s7,1,0.277884,1.177407,[ 7 23] ; [ 3 22],[ 5.45454545 24.54545455] ; [ 4.54545455 20.45454545],0
d1,1,0.365089,0.820312,[ 5 27] ; [ 7 21],[ 6.4 25.6] ; [ 5.6 22.4],0
r4,1,0.365089,0.820312,[ 5 27] ; [ 7 21],[ 6.4 25.6] ; [ 5.6 22.4],0
s5,1,0.384488,0.756303,[ 6 26] ; [ 3 25],[ 4.8 27.2] ; [ 4.2 23.8],0
r3,1,0.411368,0.674843,[19 12] ; [20  8],[20.49152542 10.50847458] ; [18.50847458  9.49152542],0
u3,1,0.41902,0.653061,[ 3 15] ; [ 4 10],[ 3.9375 14.0625] ; [ 3.0625 10.9375],0
p8,1,0.465462,0.532729,[ 9 23] ; [10 17],[10.30508475 21.69491525] ; [ 8.69491525 18.30508475],0
a6,1,0.466479,0.530303,[13 19] ; [14 14],[14.4 17.6] ; [12.6 15.4],0
p9,1,0.469053,0.524207,[19 12] ; [14 13],[17.63793103 13.36206897] ; [15.36206897 11.63793103],0
b4,1,0.484018,0.489796,[20 12] ; [15 13],[18.66666667 13.33333333] ; [16.33333333 11.66666667],0
a1,1,0.490153,0.47619,[ 4 28] ; [ 2 26],[ 3.2 28.8] ; [ 2.8 25.2],0
p4,1,0.526168,0.401786,[14 18] ; [10 18],[12.8 19.2] ; [11.2 16.8],0
d4,1,0.526168,0.401786,[18 14] ; [18 10],[19.2 12.8] ; [16.8 11.2],0
a8,1,0.546558,0.36352,[ 5 25] ; [ 3 24],[ 4.21052632 25.78947368] ; [ 3.78947368 23.21052632],0
b5,1,0.553958,0.350275,[17 15] ; [17 11],[18.13333333 13.86666667] ; [15.86666667 12.13333333],0
b2,1,0.558185,0.342857,[ 6 15] ; [ 3 12],[ 5.25 15.75] ; [ 3.75 11.25],0
b3,1,0.558185,0.342857,[ 6 15] ; [ 3 12],[ 5.25 15.75] ; [ 3.75 11.25],0
a7,1,0.604773,0.267857,[15 17] ; [15 13],[16. 16.] ; [14. 14.],0
p12,1,0.634833,0.225564,[ 2 30] ; [ 1 27],[ 1.6 30.4] ; [ 1.4 26.6],0
p7,1,0.650849,0.204832,[13 19] ; [13 15],[13.86666667 18.13333333] ; [12.13333333 15.86666667],0
u2,1,0.687922,0.161345,[9 9] ; [8 6],[9.5625 8.4375] ; [7.4375 6.5625],0
a3,1,0.71014,0.138137,[14 17] ; [14 14],[14.71186441 16.28813559] ; [13.28813559 14.71186441],0
r1,1,0.734749,0.114796,[ 9 23] ; [ 9 19],[ 9.6 22.4] ; [ 8.4 19.6],0
n2,1,0.742174,0.108225,[6 4] ; [8 7],[5.6 4.4] ; [8.4 6.6],0
s2,1,0.744191,0.106477,[ 8 24] ; [ 6 22],[ 7.46666667 24.53333333] ; [ 6.53333333 21.46666667],0
s1,1,0.754969,0.097403,[ 3 29] ; [ 2 26],[ 2.66666667 29.33333333] ; [ 2.33333333 25.66666667],0
v1,1,0.78479,0.074574,[ 9 23] ; [ 7 21],[ 8.53333333 23.46666667] ; [ 7.46666667 20.53333333],0
p5,1,0.786886,0.073092,[ 3 29] ; [ 2 25],[ 2.71186441 29.28813559] ; [ 2.28813559 24.71186441],0
p6,1,0.810095,0.057746,[ 5 26] ; [ 5 22],[ 5.34482759 25.65517241] ; [ 4.65517241 22.34482759],0
s3,1,0.811453,0.056907,[ 8 23] ; [ 8 20],[ 8.40677966 22.59322034] ; [ 7.59322034 20.40677966],0
a5,1,0.83518,0.04329,[14 18] ; [13 15],[14.4 17.6] ; [12.6 15.4],0
p11,1,0.861108,0.030612,[19 13] ; [16 12],[18.66666667 13.33333333] ; [16.33333333 11.66666667],0
s8,1,0.884756,0.021008,[ 5 27] ; [ 4 24],[ 4.8 27.2] ; [ 4.2 23.8],0
p2,1,0.887135,0.020144,[20 12] ; [17 11],[19.73333333 12.26666667] ; [17.26666667 10.73333333],0
p1,1,0.889987,0.019133,[ 2 30] ; [ 2 26],[ 2.13333333 29.86666667] ; [ 1.86666667 26.13333333],0
p10,1,0.901516,0.015313,[15 16] ; [14 14],[15.23728814 15.76271186] ; [13.76271186 14.23728814],0
a2,1,0.923436,0.009236,[ 1 31] ; [ 1 27],[ 1.06666667 30.93333333] ; [ 0.93333333 27.06666667],0
n3,1,1.0,0.0,[6 4] ; [9 6],[6. 4.] ; [9. 6.],0
a4,1,1.0,0.0,[ 8 24] ; [ 7 21],[ 8. 24.] ; [ 7. 21.],0
d2,1,1.0,0.0,[ 8 24] ; [ 7 21],[ 8. 24.] ; [ 7. 21.],0
