Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,262.493803,[ 35 208] ; [287  64],[131.72727273 111.27272727] ; [190.27272727 160.72727273],1
s7,1,0.0,90.933711,[ 73 157] ; [246  95],[128.4938704 101.5061296] ; [190.5061296 150.4938704],1
s6,1,0.0,89.889427,[121 120] ; [295  47],[171.96569468  69.03430532] ; [244.03430532  97.96569468],1
s8,1,0.0,60.534496,[ 76 168] ; [222 127],[122.61720067 121.38279933] ; [175.38279933 173.61720067],1
s5,1,1e-05,19.436525,[ 61 177] ; [144 186],[ 85.89788732 152.10211268] ; [119.10211268 210.89788732],1
s4,1,0.001088,10.671641,[ 23 217] ; [ 68 281],[ 37.07979626 202.92020374] ; [ 53.92020374 295.07979626],0
p12,1,0.002415,9.203581,[ 14 229] ; [ 47 302],[ 25.03885135 217.96114865] ; [ 35.96114865 313.03885135],0
r2,1,0.003443,8.556695,[223  19] ; [335   9],[230.43686007  11.56313993] ; [327.56313993  16.43686007],0
n2,1,0.044105,4.052533,[32 16] ; [50 10],[36.44444444 11.55555556] ; [45.55555556 14.44444444],0
s1,1,0.051878,3.779688,[  4 238] ; [ 16 332],[  8.20338983 233.79661017] ; [ 11.79661017 336.20338983],0
n5,1,0.058341,3.583932,[207  36] ; [316  34],[214.3153457  28.6846543] ; [308.6846543  41.3153457],0
b1,1,0.061543,3.495317,[ 80 165] ; [141 210],[ 90.84731544 154.15268456] ; [130.15268456 220.84731544],0
u4,1,0.065407,3.394685,[  3 242] ; [ 13 338],[  6.57718121 238.42281879] ; [  9.42281879 341.57718121],0
d4,1,0.131473,2.275022,[200  45] ; [300  48],[206.5767285  38.4232715] ; [293.4232715  54.5767285],0
a3,1,0.133665,2.249413,[178  66] ; [274  76],[185.67003367  58.32996633] ; [266.32996633  83.67003367],0
p3,1,0.135502,2.228308,[128 115] ; [206 144],[136.86677909 106.13322091] ; [197.13322091 152.86677909],0
d1,1,0.139574,2.182649,[146  99] ; [230 121],[154.56375839  90.43624161] ; [221.43624161 129.56375839],0
r4,1,0.140988,2.167139,[220  25] ; [327  24],[224.85738255  20.14261745] ; [322.14261745  28.85738255],0
r1,1,0.142484,2.150926,[192  53] ; [291  59],[198.88235294  46.11764706] ; [284.11764706  65.88235294],0
p7,1,0.173154,1.855424,[155  86] ; [239 104],[162.59246575  78.40753425] ; [231.40753425 111.59246575],0
u1,1,0.174028,1.847901,[ 42 203] ; [ 76 275],[ 48.50671141 196.49328859] ; [ 69.49328859 281.50671141],0
d3,1,0.174595,1.843036,[162  83] ; [249 100],[169.52020202  75.47979798] ; [241.47979798 107.52020202],0
a6,1,0.180872,1.790444,[176  69] ; [232 116],[168.56661046  76.43338954] ; [239.43338954 108.56661046],0
v4,1,0.181979,1.78139,[231  14] ; [337  12],[234.27609428  10.72390572] ; [333.72390572  15.27609428],0
p6,1,0.217013,1.524017,[ 96 145] ; [156 191],[103.28571429 137.71428571] ; [148.71428571 198.28571429],0
n1,1,0.227082,1.459047,[18 29] ; [30 30],[21.08411215 25.91588785] ; [26.91588785 33.08411215],0
d2,1,0.244405,1.355003,[121 123] ; [190 159],[127.96627319 116.03372681] ; [183.03372681 165.96627319],0
p5,1,0.285699,1.139779,[ 31 213] ; [ 55 292],[ 35.50592217 208.49407783] ; [ 50.49407783 296.50592217],0
a2,1,0.295207,1.095721,[ 59 186] ; [ 98 253],[ 64.5385906 180.4614094] ; [ 92.4614094 258.5385906],0
n6,1,0.315373,1.008041,[217  27] ; [319  30],[220.54637437  23.45362563] ; [315.45362563  33.54637437],0
a8,1,0.330367,0.947459,[ 32 181] ; [ 60 269],[ 36.15498155 176.84501845] ; [ 55.84501845 273.15498155],0
u3,1,0.334382,0.931851,[35 31] ; [47 30],[37.84615385 28.15384615] ; [44.15384615 32.84615385],0
n3,1,0.361734,0.831864,[38  9] ; [44 16],[36.01869159 10.98130841] ; [45.98130841 14.01869159],0
v3,1,0.402764,0.70006,[ 97 142] ; [149 189],[101.89601386 137.10398614] ; [144.10398614 193.89601386],0
b4,1,0.439969,0.596362,[136 109] ; [206 145],[140.58724832 104.41275168] ; [201.41275168 149.58724832],0
p2,1,0.463627,0.537124,[208  34] ; [308  42],[210.93243243  31.06756757] ; [305.06756757  44.93243243],0
r3,1,0.539422,0.376612,[234  10] ; [338  11],[235.35919056   8.64080944] ; [336.64080944  12.35919056],0
b5,1,0.560219,0.339325,[151  94] ; [208 143],[147.57550336  97.42449664] ; [211.42449664 139.57550336],0
a5,1,0.595682,0.281557,[195  50] ; [273  78],[192.38255034  52.61744966] ; [275.61744966  75.38255034],0
u2,1,0.616771,0.250431,[36 31] ; [44 32],[37.48251748 29.51748252] ; [42.51748252 33.48251748],0
p4,1,0.632842,0.228227,[159  85] ; [234 115],[161.70657673  82.29342327] ; [231.29342327 117.70657673],0
a1,1,0.669857,0.181769,[ 12 233] ; [ 20 331],[ 13.15436242 231.84563758] ; [ 18.84563758 332.15436242],0
v1,1,0.670562,0.180945,[143  98] ; [194 143],[140.51384083 100.48615917] ; [196.48615917 140.51384083],0
p10,1,0.697,0.151611,[225  18] ; [321  29],[223.74030354  19.25969646] ; [322.25969646  27.74030354],0
a4,1,0.76477,0.089534,[124 120] ; [174 177],[122.20504202 121.79495798] ; [175.79495798 175.20504202],0
b3,1,0.805296,0.060762,[63 91] ; [ 90 137],[61.84251969 92.15748031] ; [ 91.15748031 135.84251969],0
b2,1,0.805296,0.060762,[63 91] ; [ 90 137],[61.84251969 92.15748031] ; [ 91.15748031 135.84251969],0
p11,1,0.81675,0.053697,[209  36] ; [297  54],[208.0033557  36.9966443] ; [297.9966443  53.0033557],0
d5,1,0.848529,0.036479,[207  38] ; [292  56],[206.16357504  38.83642496] ; [292.83642496  55.16357504],0
a7,1,0.853707,0.034,[176  69] ; [249 101],[175.  70.] ; [250. 100.],0
p8,1,0.94358,0.005009,[136 103] ; [197 151],[135.58262351 103.41737649] ; [197.41737649 150.58262351],0
v2,1,0.97193,0.001238,[141  96] ; [200 137],[140.79616725  96.20383275] ; [200.20383275 136.79616725],0
p1,1,0.986611,0.000282,[ 23 222] ; [ 33 317],[ 23.05882353 221.94117647] ; [ 32.94117647 317.05882353],0
