Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,29.458641,[199 462] ; [69 56],[225.37913486 435.62086514] ; [42.62086514 82.37913486],1
s2,1,0.0,28.424004,[319 361] ; [96 37],[347.10947109 332.89052891] ; [67.89052891 65.10947109],1
s6,1,1e-06,23.95899,[433 241] ; [112  18],[456.87810945 217.12189055] ; [88.12189055 41.87810945],1
s3,1,1.4e-05,18.849411,[362 314] ; [99 35],[384.73580247 291.26419753] ; [76.26419753 57.73580247],1
a8,1,0.001371,10.244202,[104 516] ; [  7 118],[ 92.37583893 527.62416107] ; [ 18.62416107 106.37583893],0
n4,1,0.001567,9.99839,[537 145] ; [90 46],[522.75550122 159.24449878] ; [104.24449878  31.75550122],0
s7,1,0.007454,7.160293,[306 344] ; [79 53],[320.01278772 329.98721228] ; [64.98721228 67.01278772],0
b3,1,0.008124,7.005826,[171 252] ; [17 54],[160.97975709 262.02024291] ; [27.02024291 43.97975709],0
b2,1,0.008124,7.005826,[171 252] ; [17 54],[160.97975709 262.02024291] ; [27.02024291 43.97975709],0
v2,1,0.026545,4.920169,[385 268] ; [64 68],[373.49936306 279.50063694] ; [75.50063694 56.49936306],0
p11,1,0.037326,4.335454,[552 132] ; [99 37],[543.02926829 140.97073171] ; [107.97073171  28.02926829],0
v3,1,0.037466,4.329081,[276 376] ; [43 89],[265.29081633 386.70918367] ; [53.70918367 78.29081633],0
s8,1,0.047515,3.927058,[297 383] ; [72 64],[307.5 372.5] ; [61.5 74.5],0
u2,1,0.048751,3.883898,[120  78] ; [18 23],[114.32635983  83.67364017] ; [23.67364017 17.32635983],0
n5,1,0.11964,2.422031,[508 171] ; [93 43],[500.71042945 178.28957055] ; [100.28957055  35.71042945],0
d3,1,0.124459,2.36029,[464 217] ; [101  34],[471.52573529 209.47426471] ; [93.47426471 41.52573529],0
p6,1,0.131599,2.273535,[237 433] ; [57 78],[244.69565217 425.30434783] ; [49.30434783 85.69565217],0
p2,1,0.13468,2.23771,[570 109] ; [107  29],[564.02822086 114.97177914] ; [112.97177914  23.02822086],0
p9,1,0.153439,2.037725,[565 108] ; [119  15],[570.42379182 102.57620818] ; [113.57620818  20.42379182],0
u4,1,0.179433,1.802312,[ 18 666] ; [  1 135],[ 15.84878049 668.15121951] ; [  3.15121951 132.84878049],0
a7,1,0.230408,1.438342,[504 178] ; [93 42],[498.35250918 183.64749082] ; [98.64749082 36.35250918],0
a6,1,0.296097,1.091688,[471 209] ; [88 48],[465.83333333 214.16666667] ; [93.16666667 42.83333333],0
p10,1,0.309685,1.032018,[544 130] ; [114  21],[548.19777503 125.80222497] ; [109.80222497  25.19777503],0
r1,1,0.358157,0.844346,[581  99] ; [112  24],[577.5 102.5] ; [115.5  20.5],0
n2,1,0.365459,0.819048,[103  37] ; [26  6],[105.  35.] ; [24.  8.],0
u1,1,0.375647,0.7849,[119 565] ; [ 28 108],[122.6195122 561.3804878] ; [ 24.3804878 111.6195122],0
a1,1,0.401859,0.702756,[ 31 653] ; [  4 132],[ 29.19512195 654.80487805] ; [  5.80487805 130.19512195],0
r2,1,0.417947,0.65608,[662  18] ; [134   2],[663.33333333  16.66666667] ; [132.66666667   3.33333333],0
d4,1,0.438392,0.600489,[563 116] ; [109  27],[559.86257669 119.13742331] ; [112.13742331  23.86257669],0
p1,1,0.439895,0.596555,[ 56 622] ; [ 14 122],[ 58.3046683 619.6953317] ; [ 11.6953317 124.3046683],0
a2,1,0.440051,0.596151,[167 517] ; [ 29 107],[163.49268293 520.50731707] ; [ 32.50731707 103.49268293],0
b4,1,0.459311,0.547574,[394 290] ; [83 53],[397.88780488 286.11219512] ; [79.11219512 56.88780488],0
p5,1,0.500898,0.453032,[ 78 597] ; [ 13 123],[ 75.73982737 599.26017263] ; [ 15.26017263 120.73982737],0
v1,1,0.539577,0.376325,[364 301] ; [70 65],[360.7625 304.2375] ; [73.2375 61.7625],0
p8,1,0.559635,0.340336,[354 317] ; [67 67],[350.92049689 320.07950311] ; [70.07950311 63.92049689],0
n6,1,0.596709,0.279988,[572 108] ; [116  19],[574.03680982 105.96319018] ; [113.96319018  21.03680982],0
p3,1,0.605404,0.266921,[338 341] ; [71 65],[340.74969325 338.25030675] ; [68.25030675 67.74969325],0
b1,1,0.615515,0.252222,[257 427] ; [48 88],[254.41463415 429.58536585] ; [50.58536585 85.41463415],0
d2,1,0.683866,0.165807,[333 347] ; [64 72],[330.83333333 349.16666667] ; [66.16666667 69.83333333],0
n1,1,0.706017,0.142288,[52 85] ; [11 21],[51.07100592 85.92899408] ; [11.92899408 20.07100592],0
v4,1,0.71342,0.134885,[664  19] ; [132   3],[664.63080685  18.36919315] ; [131.36919315   3.63080685],0
s1,1,0.725946,0.122867,[ 21 652] ; [  5 130],[ 21.65594059 651.34405941] ; [  4.34405941 130.65594059],0
a5,1,0.754361,0.097902,[506 177] ; [99 37],[504.53601954 178.46398046] ; [100.46398046  35.53601954],0
u3,1,0.754706,0.097619,[121  78] ; [26 15],[121.8875  77.1125] ; [25.1125 15.8875],0
n3,1,0.757434,0.095389,[105  34] ; [25  7],[105.67251462  33.32748538] ; [24.32748538  7.67251462],0
p4,1,0.75889,0.094211,[403 273] ; [83 53],[404.60098522 271.39901478] ; [81.39901478 54.60098522],0
p12,1,0.775885,0.081046,[ 55 621] ; [ 10 125],[ 54.18002466 621.81997534] ; [ 10.81997534 124.18002466],0
a3,1,0.801867,0.062966,[483 198] ; [95 41],[481.78457772 199.21542228] ; [96.21542228 39.78457772],0
a4,1,0.812248,0.056419,[308 373] ; [60 76],[306.74173807 374.25826193] ; [61.25826193 74.74173807],0
b5,1,0.887507,0.020011,[413 271] ; [83 53],[413.73658537 270.26341463] ; [82.26341463 53.73658537],0
p7,1,0.973559,0.001099,[431 234] ; [86 47],[430.83333333 234.16666667] ; [86.16666667 46.83333333],0
d1,1,0.991092,0.000125,[402 282] ; [80 56],[402.05853659 281.94146341] ; [79.94146341 56.05853659],0
d5,1,0.996442,2e-05,[555 126] ; [110  25],[554.98161765 126.01838235] ; [110.01838235  24.98161765],0
