Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000362,12.719604,[ 2 36] ; [5 5],[ 5.54166667 32.45833333] ; [1.45833333 8.54166667],1
p7,1,0.000942,10.9375,[ 7 33] ; [7 3],[11.2 28.8] ; [2.8 7.2],1
s8,1,0.001042,10.751488,[ 3 37] ; [5 5],[ 6.4 33.6] ; [1.6 8.4],0
p2,1,0.00856,6.912335,[10 29] ; [7 3],[13.53061224 25.46938776] ; [3.46938776 6.53061224],0
s6,1,0.00939,6.747108,[ 9 31] ; [6 3],[12.24489796 27.75510204] ; [2.75510204 6.24489796],0
u2,1,0.015534,5.854915,[ 3 16] ; [4 2],[ 5.32 13.68] ; [1.68 4.32],0
p11,1,0.01587,5.81723,[15 25] ; [8 2],[18.4 21.6] ; [4.6 5.4],0
r4,1,0.020638,5.357143,[ 9 31] ; [6 4],[12. 28.] ; [3. 7.],0
r3,1,0.030383,4.6875,[21 19] ; [9 1],[24. 16.] ; [6. 4.],0
p3,1,0.031369,4.632675,[ 7 33] ; [5 5],[ 9.6 30.4] ; [2.4 7.6],0
s1,1,0.03714,4.343972,[ 1 39] ; [2 8],[ 2.4 37.6] ; [0.6 9.4],0
b4,1,0.052317,3.765597,[29 11] ; [4 6],[26.4 13.6] ; [6.6 3.4],0
p4,1,0.083214,3.000992,[ 9 31] ; [5 5],[11.2 28.8] ; [2.8 7.2],0
a4,1,0.112906,2.513067,[14 25] ; [1 9],[11.93877551 27.06122449] ; [3.06122449 6.93877551],0
p5,1,0.117851,2.445652,[ 2 38] ; [2 8],[ 3.2 36.8] ; [0.8 9.2],0
b1,1,0.119499,2.423878,[23 17] ; [3 7],[20.8 19.2] ; [5.2 4.8],0
a8,1,0.136641,2.215385,[ 5 34] ; [3 6],[ 6.5 32.5] ; [1.5 7.5],0
r1,1,0.148915,2.083333,[14 26] ; [6 4],[16. 24.] ; [4. 6.],0
s3,1,0.166511,1.914076,[14 25] ; [6 4],[15.91836735 23.08163265] ; [4.08163265 5.91836735],0
n4,1,0.172485,1.861213,[29 11] ; [5 5],[27.2 12.8] ; [6.8 3.2],0
p12,1,0.238149,1.391519,[ 1 39] ; [1 8],[ 1.63265306 38.36734694] ; [0.36734694 8.63265306],0
a7,1,0.254451,1.298701,[16 24] ; [6 4],[17.6 22.4] ; [4.4 5.6],0
p9,1,0.281825,1.158266,[16 23] ; [6 4],[17.51020408 21.48979592] ; [4.48979592 5.51020408],0
n5,1,0.302448,1.063368,[27 13] ; [5 5],[25.6 14.4] ; [6.4 3.6],0
a6,1,0.320645,0.986312,[17 23] ; [6 4],[18.4 21.6] ; [4.6 5.4],0
s2,1,0.376759,0.78125,[ 7 33] ; [3 7],[ 8. 32.] ; [2. 8.],0
d1,1,0.390008,0.738916,[18 22] ; [3 7],[16.8 23.2] ; [4.2 5.8],0
b5,1,0.395766,0.721154,[18 22] ; [6 4],[19.2 20.8] ; [4.8 5.2],0
p10,1,0.414177,0.666779,[14 25] ; [5 5],[15.12244898 23.87755102] ; [3.87755102 6.12244898],0
a3,1,0.434556,0.610615,[21 18] ; [4 6],[19.89795918 19.10204082] ; [5.10204082 4.89795918],0
d4,1,0.440401,0.595238,[27 13] ; [8 2],[28. 12.] ; [7. 3.],0
n2,1,0.47433,0.511871,[ 8 10] ; [1 3],[ 7.36363636 10.63636364] ; [1.63636364 2.36363636],0
v3,1,0.562705,0.335043,[ 5 34] ; [2 8],[ 5.57142857 33.42857143] ; [1.42857143 8.57142857],0
a5,1,0.5713,0.320513,[20 20] ; [6 4],[20.8 19.2] ; [5.2 4.8],0
n3,1,0.585804,0.296946,[ 6 11] ; [2 2],[ 6.47619048 10.52380952] ; [1.52380952 2.47619048],0
s7,1,0.603602,0.269597,[ 6 30] ; [1 9],[ 5.47826087 30.52173913] ; [1.52173913 8.47826087],0
u3,1,0.68658,0.162812,[ 2 17] ; [1 5],[ 2.28 16.72] ; [0.72 5.28],0
n6,1,0.763238,0.090741,[20 20] ; [5 4],[20.40816327 19.59183673] ; [4.59183673 4.40816327],0
b3,1,0.772561,0.083536,[11 15] ; [2 2],[11.26666667 14.73333333] ; [1.73333333 2.26666667],0
b2,1,0.772561,0.083536,[11 15] ; [2 2],[11.26666667 14.73333333] ; [1.73333333 2.26666667],0
d3,1,0.77572,0.081169,[18 22] ; [4 6],[17.6 22.4] ; [4.4 5.6],0
r2,1,0.788188,0.07218,[21 17] ; [6 4],[21.375 16.625] ; [5.625 4.375],0
d2,1,0.827878,0.047273,[18 21] ; [5 5],[18.30612245 20.69387755] ; [4.69387755 5.30612245],0
s5,1,0.881196,0.022336,[ 7 32] ; [2 8],[ 7.16326531 31.83673469] ; [1.83673469 8.16326531],0
d5,1,0.884175,0.021222,[25 15] ; [6 4],[24.8 15.2] ; [6.2 3.8],0
v2,1,0.910752,0.012564,[11 28] ; [3 7],[11.14285714 27.85714286] ; [2.85714286 7.14285714],0
