Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,37.910283,[20 37] ; [51  5],[35.81415929 21.18584071] ; [35.18584071 20.81415929],1
p4,1,0.363503,0.825753,[13 44] ; [17 39],[15.13274336 41.86725664] ; [14.86725664 41.13274336],0
s1,1,0.414024,0.667215,[ 4 53] ; [ 2 54],[ 3.02654867 53.97345133] ; [ 2.97345133 53.02654867],0
p6,1,0.431669,0.618329,[ 3 54] ; [ 5 50],[ 4.07142857 52.92857143] ; [ 3.92857143 51.07142857],0
b2,1,0.450841,0.568537,[ 6 15] ; [12 19],[ 7.26923077 13.73076923] ; [10.73076923 20.26923077],0
b3,1,0.450841,0.568537,[ 6 15] ; [12 19],[ 7.26923077 13.73076923] ; [10.73076923 20.26923077],0
r2,1,0.453346,0.562273,[47 10] ; [49  7],[48.42477876  8.57522124] ; [47.57522124  8.42477876],0
p8,1,0.562213,0.335887,[14 43] ; [11 44],[12.72321429 44.27678571] ; [12.27678571 42.72321429],0
a1,1,0.56891,0.324509,[ 2 55] ; [ 1 55],[ 1.51327434 55.48672566] ; [ 1.48672566 54.51327434],0
v1,1,0.591385,0.288187,[20 37] ; [22 33],[21.375 35.625] ; [20.625 34.375],0
b4,1,0.644297,0.213166,[37 20] ; [34 22],[35.81415929 21.18584071] ; [35.18584071 20.81415929],0
s8,1,0.692397,0.156503,[14 43] ; [12 44],[13.11504425 43.88495575] ; [12.88495575 43.11504425],0
b1,1,0.740423,0.109756,[20 37] ; [18 38],[19.16814159 37.83185841] ; [18.83185841 37.16814159],0
b5,1,0.760348,0.09304,[33 24] ; [34 22],[33.79646018 23.20353982] ; [33.20353982 22.79646018],0
p2,1,0.767987,0.08703,[31 26] ; [32 24],[31.77876106 25.22123894] ; [31.22123894 24.77876106],0
n6,1,0.788157,0.072202,[35 22] ; [33 23],[34.30088496 22.69911504] ; [33.69911504 22.30088496],0
v4,1,0.809973,0.057822,[49  8] ; [49  7],[49.43362832  7.56637168] ; [48.56637168  7.43362832],0
s4,1,0.85237,0.034631,[12 45] ; [11 45],[11.60176991 45.39823009] ; [11.39823009 44.60176991],0
v3,1,0.876021,0.024341,[12 43] ; [12 40],[12.3364486 42.6635514] ; [11.6635514 40.3364486],0
r4,1,0.883546,0.021455,[40 17] ; [40 16],[40.3539823 16.6460177] ; [39.6460177 16.3539823],0
p3,1,0.929775,0.007766,[10 47] ; [10 45],[10.17857143 46.82142857] ; [ 9.82142857 45.17857143],0
n3,1,0.938346,0.005983,[13 11] ; [17 15],[12.85714286 11.14285714] ; [17.14285714 14.85714286],0
p5,1,0.970983,0.001323,[ 2 55] ; [ 2 53],[ 2.03571429 54.96428571] ; [ 1.96428571 53.03571429],0
p12,1,0.979667,0.00065,[ 1 56] ; [ 1 54],[ 1.01785714 55.98214286] ; [ 0.98214286 54.01785714],0
