Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,62.007191,[ 49 110] ; [210  94],[88.94384449 70.05615551] ; [170.05615551 133.94384449],1
p8,1,0.0,50.67593,[ 55 102] ; [209  91],[90.69584245 66.30415755] ; [173.30415755 126.69584245],1
p6,1,0.0,43.040778,[ 33 120] ; [161 138],[65.66814159 87.33185841] ; [128.33185841 170.66814159],1
p7,1,0.0,25.918807,[79 72] ; [228  72],[102.78713969  48.21286031] ; [204.21286031  95.78713969],1
p2,1,1e-06,24.340753,[120  40] ; [278  25],[137.53779698  22.46220302] ; [260.46220302  42.53779698],1
n5,1,4e-06,21.439174,[111  49] ; [264  39],[129.58963283  30.41036717] ; [245.41036717  57.58963283],1
n4,1,1.6e-05,18.633506,[111  49] ; [261  42],[128.55291577  31.44708423] ; [243.44708423  59.55291577],1
p10,1,1.9e-05,18.283018,[117  40] ; [271  31],[132.71459695  24.28540305] ; [255.28540305  46.71459695],1
d1,1,2.3e-05,17.916913,[79 82] ; [210  94],[100.06236559  60.93763441] ; [188.93763441 115.06236559],1
p5,1,2.7e-05,17.642823,[  8 151] ; [ 59 243],[ 23.10845987 135.89154013] ; [ 43.89154013 258.10845987],1
n6,1,0.000264,13.307191,[125  35] ; [274  29],[137.88336933  22.11663067] ; [261.11663067  41.88336933],1
d3,1,0.000481,12.188475,[98 63] ; [232  72],[114.25806452  46.74193548] ; [215.74193548  88.25806452],1
p9,1,0.001242,10.426191,[128  29] ; [278  25],[138.56956522  18.43043478] ; [267.43043478  35.56956522],0
d5,1,0.001283,10.366809,[122  39] ; [265  38],[134.28232759  26.71767241] ; [252.71767241  50.28232759],0
u1,1,0.001297,10.346212,[ 19 142] ; [ 74 230],[ 32.2 128.8] ; [ 60.8 243.2],0
p11,1,0.001819,9.72343,[118  43] ; [259  45],[130.5311828  30.4688172] ; [246.4688172  57.5311828],0
s7,1,0.004541,8.053912,[68 88] ; [165 121],[82.23529412 73.76470588] ; [150.76470588 135.23529412],0
a7,1,0.00467,8.00319,[104  57] ; [233  70],[116.93318966  44.06681034] ; [220.06681034  82.93318966],0
d2,1,0.004794,7.955394,[65 96] ; [164 139],[79.45905172 81.54094828] ; [149.54094828 153.45905172],0
s8,1,0.009707,6.687942,[68 92] ; [166 135],[81.21475054 78.78524946] ; [152.78524946 148.21475054],0
r4,1,0.016306,5.769552,[145  16] ; [291  13],[150.95913978  10.04086022] ; [285.04086022  18.95913978],0
a5,1,0.018239,5.573087,[113  48] ; [243  61],[123.26021505  37.73978495] ; [232.73978495  71.26021505],0
a2,1,0.022678,5.193018,[ 31 130] ; [ 88 216],[ 41.20215054 119.79784946] ; [ 77.79784946 226.20215054],0
v3,1,0.024527,5.05696,[66 89] ; [158 136],[77.32739421 77.67260579] ; [146.67260579 147.32739421],0
s5,1,0.039573,4.236095,[ 50 104] ; [124 168],[60.08071749 93.91928251] ; [113.91928251 178.08071749],0
p12,1,0.042293,4.12343,[  9 149] ; [ 35 268],[ 15.0802603 142.9197397] ; [ 28.9197397 274.0802603],0
s2,1,0.052668,3.754422,[78 82] ; [174 125],[87.84313725 72.15686275] ; [164.15686275 134.84313725],0
r3,1,0.102818,2.661281,[151   9] ; [296   8],[154.13793103   5.86206897] ; [292.86206897  11.13793103],0
b3,1,0.105757,2.616505,[44 44] ; [ 82 124],[37.71428571 50.28571429] ; [ 88.28571429 117.71428571],0
b2,1,0.105757,2.616505,[44 44] ; [ 82 124],[37.71428571 50.28571429] ; [ 88.28571429 117.71428571],0
u3,1,0.127559,2.321957,[23 20] ; [52 25],[26.875 16.125] ; [48.125 28.875],0
s6,1,0.133974,2.245842,[106  51] ; [221  77],[112.83296703  44.16703297] ; [214.16703297  83.83296703],0
d4,1,0.146169,2.111779,[131  30] ; [262  41],[136.36422414  24.63577586] ; [256.63577586  46.36422414],0
a6,1,0.148505,2.087542,[101  59] ; [212  92],[107.93103448  52.06896552] ; [205.06896552  98.93103448],0
b5,1,0.164998,1.927809,[109  52] ; [186 118],[102.13978495  58.86021505] ; [192.86021505 111.13978495],0
a4,1,0.177945,1.814701,[70 90] ; [152 150],[76.88311688 83.11688312] ; [145.11688312 156.88311688],0
r2,1,0.225947,1.466196,[157   3] ; [290  12],[154.80519481   5.19480519] ; [292.19480519   9.80519481],0
s1,1,0.229812,1.442024,[  7 153] ; [  7 291],[  4.89082969 155.10917031] ; [  9.10917031 288.89082969],0
u4,1,0.29202,1.110287,[  3 158] ; [ 11 293],[  4.84731183 156.15268817] ; [  9.15268817 294.84731183],0
p1,1,0.328448,0.955008,[ 13 148] ; [ 33 269],[ 15.99568035 145.00431965] ; [ 30.00431965 271.99568035],0
b1,1,0.389806,0.739548,[ 57 104] ; [120 184],[61.28387097 99.71612903] ; [115.71612903 188.28387097],0
r1,1,0.457076,0.553046,[132  28] ; [258  45],[134.77321814  25.22678186] ; [255.22678186  47.77321814],0
a1,1,0.474238,0.512085,[  7 154] ; [ 18 286],[  8.65591398 152.34408602] ; [ 16.34408602 287.65591398],0
u2,1,0.50197,0.450769,[25 16] ; [42 35],[23.27966102 17.72033898] ; [43.72033898 33.27966102],0
v2,1,0.519195,0.415492,[100  52] ; [205  93],[103.02222222  48.97777778] ; [201.97777778  96.02222222],0
n1,1,0.541951,0.371936,[20 27] ; [22 23],[21.45652174 25.54347826] ; [20.54347826 24.45652174],0
n2,1,0.71585,0.132504,[38  9] ; [35 10],[37.29347826  9.70652174] ; [35.70652174  9.29347826],0
a8,1,0.726829,0.122043,[ 24 124] ; [ 40 228],[ 22.76923077 125.23076923] ; [ 41.23076923 226.76923077],0
b4,1,0.756688,0.095997,[94 67] ; [182 122],[95.56129032 65.43870968] ; [180.43870968 123.56129032],0
a3,1,0.86876,0.027302,[118  41] ; [227  76],[118.73376623  40.26623377] ; [226.26623377  76.73376623],0
s3,1,0.903875,0.014585,[90 69] ; [171 128],[90.60917031 68.39082969] ; [170.39082969 128.60917031],0
s4,1,0.94597,0.004593,[ 24 135] ; [ 46 254],[ 24.24836601 134.75163399] ; [ 45.75163399 254.24836601],0
n3,1,0.968208,0.001589,[34 14] ; [31 13],[33.91304348 14.08695652] ; [31.08695652 12.91304348],0
