Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,46.432383,[ 1 33] ; [79 35],[18.37837838 15.62162162] ; [61.62162162 52.37837838],1
d3,1,0.0,33.560782,[10 22] ; [95 19],[23.01369863  8.98630137] ; [81.98630137 32.01369863],1
d5,1,0.0,31.760616,[13 20] ; [99 15],[25.14285714  7.85714286] ; [86.85714286 27.14285714],1
a4,1,0.000913,10.996896,[ 8 25] ; [65 49],[16.3877551 16.6122449] ; [56.6122449 57.3877551],1
d2,1,0.002804,8.930942,[ 8 26] ; [60 54],[15.62162162 18.37837838] ; [52.37837838 61.62162162],0
a5,1,0.003885,8.336896,[15 19] ; [81 33],[22.05405405 11.94594595] ; [73.94594595 40.05405405],0
s6,1,0.005515,7.702319,[13 20] ; [73 37],[19.84615385 13.15384615] ; [66.15384615 43.84615385],0
a2,1,0.006464,7.416263,[ 3 31] ; [37 77],[ 9.18918919 24.81081081] ; [30.81081081 83.18918919],0
p1,1,0.006776,7.331332,[ 9 25] ; [ 10 104],[ 4.36486486 29.63513514] ; [14.63513514 99.36486486],0
r4,1,0.012097,6.296555,[26  8] ; [105   9],[30.09459459  3.90540541] ; [100.90540541  13.09459459],0
p9,1,0.017386,5.656935,[24 10] ; [100  14],[28.48648649  5.51351351] ; [95.51351351 18.48648649],0
r1,1,0.040617,4.191903,[22 12] ; [92 21],[26.36734694  7.63265306] ; [87.63265306 25.36734694],0
s2,1,0.047819,3.916332,[ 9 25] ; [51 61],[13.97260274 20.02739726] ; [46.02739726 65.97260274],0
v1,1,0.050222,3.834034,[12 22] ; [61 51],[17. 17.] ; [56. 56.],0
a3,1,0.065843,3.383739,[19 15] ; [82 31],[23.36054422 10.63945578] ; [77.63945578 35.36054422],0
r3,1,0.065967,3.380617,[30  4] ; [108   4],[32.1369863  1.8630137] ; [105.8630137   6.1369863],0
u3,1,0.075171,3.166341,[ 5 10] ; [19 12],[7.82608696 7.17391304] ; [16.17391304 14.82608696],0
n4,1,0.083287,2.99956,[23 11] ; [93 21],[26.64864865  7.35135135] ; [89.35135135 24.64864865],0
s3,1,0.090304,2.868951,[10 23] ; [53 60],[14.23972603 18.76027397] ; [48.76027397 64.23972603],0
n6,1,0.110387,2.548677,[26  8] ; [99 14],[28.91156463  5.08843537] ; [96.08843537 16.91156463],0
a7,1,0.114425,2.49202,[22 11] ; [91 23],[25.36734694  7.63265306] ; [87.63265306 26.36734694],0
p10,1,0.114915,2.485289,[23 10] ; [93 20],[26.21917808  6.78082192] ; [89.78082192 23.21917808],0
n3,1,0.155808,2.014444,[9 1] ; [18  9],[7.2972973 2.7027027] ; [19.7027027  7.2972973],0
p11,1,0.208664,1.580673,[24 10] ; [92 22],[26.64864865  7.35135135] ; [89.35135135 24.64864865],0
