Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.766569,[37 43] ; [346  80],[60.55335968 19.44664032] ; [322.44664032 103.55335968],1
p10,1,0.0,41.12841,[46 33] ; [371  52],[65.62350598 13.37649402] ; [351.37649402  71.62350598],1
p9,1,0.0,28.808013,[53 26] ; [378  43],[68.098 10.902] ; [362.902  58.098],1
p11,1,1e-06,24.00838,[46 35] ; [349  79],[62.85854617 18.14145383] ; [332.14145383  95.85854617],1
r4,1,1e-06,23.630796,[63 18] ; [403  25],[74.15717092  6.84282908] ; [391.84282908  36.15717092],1
v4,1,3e-06,21.651982,[69 12] ; [413  12],[77.15810277  3.84189723] ; [404.84189723  20.15810277],1
n4,1,4e-06,21.056511,[50 31] ; [358  69],[65.05511811 15.94488189] ; [342.94488189  84.05511811],1
p6,1,3.7e-05,17.029078,[13 65] ; [175 249],[29.21115538 48.78884462] ; [158.78884462 265.21115538],1
p2,1,6.9e-05,15.838199,[55 25] ; [369  57],[67.03557312 12.96442688] ; [356.96442688  69.03557312],1
s6,1,8.6e-05,15.429615,[40 41] ; [298 118],[55.08651911 25.91348089] ; [282.91348089 133.08651911],1
r3,1,9e-05,15.326512,[70 11] ; [411  14],[76.99802372  4.00197628] ; [404.00197628  20.99802372],1
s7,1,0.000204,13.794811,[22 52] ; [216 190],[36.69166667 37.30833333] ; [201.30833333 204.69166667],1
r2,1,0.000227,13.596541,[70 10] ; [408  13],[76.32734531  3.67265469] ; [401.67265469  19.32734531],1
p4,1,0.00043,12.396819,[38 42] ; [289 136],[51.8019802 28.1980198] ; [275.1980198 149.8019802],1
p8,1,0.000756,11.347456,[29 49] ; [243 177],[42.60240964 35.39759036] ; [229.39759036 190.60240964],1
s5,1,0.001856,9.686568,[14 61] ; [153 258],[25.77160494 49.22839506] ; [141.22839506 269.77160494],0
u1,1,0.001955,9.591057,[11 70] ; [130 298],[22.43811395 58.56188605] ; [118.56188605 309.43811395],0
s2,1,0.002722,8.985296,[29 51] ; [229 191],[41.28 38.72] ; [216.72 203.28],0
s8,1,0.003633,8.458751,[24 57] ; [199 223],[35.91053678 45.08946322] ; [187.08946322 234.91053678],0
v1,1,0.005642,7.661128,[33 45] ; [247 170],[44.12121212 33.87878788] ; [235.87878788 181.12121212],0
b1,1,0.007955,7.043593,[41 40] ; [150 278],[30.39489194 50.60510806] ; [160.60510806 267.39489194],0
s4,1,0.010641,6.524328,[ 5 76] ; [ 73 346],[12.636 68.364] ; [ 65.364 353.636],0
d1,1,0.018014,5.594777,[47 34] ; [305 123],[56.01571709 24.98428291] ; [295.98428291 132.01571709],0
p12,1,0.028588,4.792283,[ 2 76] ; [ 44 382],[ 7.11904762 70.88095238] ; [ 38.88095238 387.11904762],0
s3,1,0.042382,4.119885,[35 44] ; [237 181],[43.23541247 35.76458753] ; [228.76458753 189.23541247],0
p7,1,0.044989,4.019034,[41 36] ; [272 145],[48.78744939 28.21255061] ; [264.21255061 152.78744939],0
n2,1,0.051359,3.796533,[16 11] ; [68 19],[19.89473684  7.10526316] ; [64.10526316 22.89473684],0
p3,1,0.077528,3.115984,[33 46] ; [224 202],[40.2039604 38.7960396] ; [216.7960396 209.2039604],0
b3,1,0.105758,2.616486,[12 34] ; [101 161],[16.87662338 29.12337662] ; [ 96.12337662 165.87662338],0
