Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,47.274783,[22 55] ; [49  6],[41.41666667 35.58333333] ; [29.58333333 25.41666667],1
d2,1,0.0,41.131026,[17 62] ; [42 12],[35.04511278 43.95488722] ; [23.95488722 30.04511278],1
d5,1,0.0,38.443288,[37 41] ; [54  1],[53.36842105 24.63157895] ; [37.63157895 17.36842105],1
d4,1,0.0,33.662855,[41 38] ; [54  1],[56.00746269 22.99253731] ; [38.99253731 16.00746269],1
a2,1,2e-06,22.340209,[ 3 76] ; [19 36],[12.97014925 66.02985075] ; [ 9.02985075 45.97014925],1
a4,1,6e-06,20.483368,[15 63] ; [31 23],[27.18181818 50.81818182] ; [18.81818182 35.18181818],1
a3,1,5.2e-05,16.366887,[31 45] ; [42 13],[42.35114504 33.64885496] ; [30.64885496 24.35114504],1
a5,1,0.000222,13.634891,[35 44] ; [42 13],[45.39552239 33.60447761] ; [31.60447761 23.39552239],1
u1,1,0.002519,9.126707,[ 1 78] ; [ 8 47],[ 5.30597015 73.69402985] ; [ 3.69402985 51.30597015],0
v2,1,0.008543,6.915866,[19 55] ; [26 28],[26.015625 47.984375] ; [18.984375 35.015625],0
r2,1,0.013102,6.155303,[61 17] ; [49  3],[66. 12.] ; [44.  8.],0
r1,1,0.013332,6.124542,[38 40] ; [38 16],[44.90909091 33.09090909] ; [31.09090909 22.90909091],0
a7,1,0.015212,5.891736,[43 34] ; [42 13],[49.58333333 27.41666667] ; [35.41666667 19.58333333],0
a6,1,0.019266,5.477192,[37 42] ; [37 18],[43.62686567 35.37313433] ; [30.37313433 24.62686567],0
n2,1,0.060813,3.515077,[18  7] ; [12 14],[14.70588235 10.29411765] ; [15.29411765 10.70588235],0
p10,1,0.06336,3.447162,[26 49] ; [28 27],[31.15384615 43.84615385] ; [22.84615385 32.15384615],0
v4,1,0.063431,3.445332,[56 22] ; [47  8],[60.40601504 17.59398496] ; [42.59398496 12.40601504],0
b1,1,0.08738,2.921986,[42 37] ; [21 34],[37.14179104 41.85820896] ; [25.85820896 29.14179104],0
s5,1,0.102128,2.671995,[ 9 67] ; [12 41],[12.37209302 63.62790698] ; [ 8.62790698 44.37209302],0
r4,1,0.117534,2.449874,[44 35] ; [38 17],[48.34328358 30.65671642] ; [33.65671642 21.34328358],0
p9,1,0.123245,2.375585,[30 45] ; [29 25],[34.30232558 40.69767442] ; [24.69767442 29.30232558],0
s1,1,0.135164,2.232168,[ 6 72] ; [ 1 54],[ 4.10526316 73.89473684] ; [ 2.89473684 52.10526316],0
a8,1,0.169173,1.890256,[ 8 67] ; [ 2 49],[ 5.95238095 69.04761905] ; [ 4.04761905 46.95238095],0
r3,1,0.194646,1.682095,[53 25] ; [43 12],[56.30075188 21.69924812] ; [39.69924812 15.30075188],0
s8,1,0.210487,1.568073,[ 5 73] ; [ 7 48],[ 7.03759398 70.96240602] ; [ 4.96240602 50.03759398],0
n5,1,0.259301,1.272483,[46 32] ; [27 28],[42.81203008 35.18796992] ; [30.18796992 24.81203008],0
p2,1,0.261412,1.261263,[39 40] ; [32 22],[42.17293233 36.82706767] ; [28.82706767 25.17293233],0
s6,1,0.267577,1.229125,[28 50] ; [25 30],[31.08270677 46.91729323] ; [21.91729323 33.08270677],0
