Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.115993,2.470604,[9 4] ; [1 3],[7.64705882 5.35294118] ; [2.35294118 1.64705882],0
v1,1,0.153514,2.036982,[11  2] ; [2 2],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
a3,1,0.260531,1.265934,[11  3] ; [2 2],[10.11111111  3.88888889] ; [2.88888889 1.11111111],0
v2,1,0.301409,1.067949,[10  3] ; [2 2],[9.17647059 3.82352941] ; [2.82352941 1.17647059],0
p6,1,0.301409,1.067949,[ 3 10] ; [2 2],[3.82352941 9.17647059] ; [1.17647059 2.82352941],0
r2,1,0.316233,1.004464,[13  1] ; [3 1],[12.44444444  1.55555556] ; [3.55555556 0.44444444],0
v4,1,0.316233,1.004464,[13  1] ; [3 1],[12.44444444  1.55555556] ; [3.55555556 0.44444444],0
b4,1,0.374857,0.7875,[7 7] ; [3 1],[7.77777778 6.22222222] ; [2.22222222 1.77777778],0
d2,1,0.374857,0.7875,[7 7] ; [3 1],[7.77777778 6.22222222] ; [2.22222222 1.77777778],0
n4,1,0.422678,0.642857,[10  4] ; [2 2],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
r1,1,0.422678,0.642857,[10  4] ; [2 2],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
p3,1,0.422678,0.642857,[10  4] ; [2 2],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
n6,1,0.432246,0.61678,[12  2] ; [2 1],[11.52941176  2.47058824] ; [2.47058824 0.52941176],0
p8,1,0.518217,0.41744,[8 6] ; [3 1],[8.55555556 5.44444444] ; [2.44444444 1.55555556],0
s8,1,0.518217,0.41744,[6 8] ; [1 3],[5.44444444 8.55555556] ; [1.55555556 2.44444444],0
s7,1,0.605242,0.267161,[5 9] ; [2 2],[5.44444444 8.55555556] ; [1.55555556 2.44444444],0
b5,1,0.605242,0.267161,[5 9] ; [2 2],[5.44444444 8.55555556] ; [1.55555556 2.44444444],0
s3,1,0.61209,0.257143,[ 2 12] ; [1 3],[ 2.33333333 11.66666667] ; [0.66666667 3.33333333],0
d4,1,0.61209,0.257143,[12  2] ; [3 1],[11.66666667  2.33333333] ; [3.33333333 0.66666667],0
a5,1,0.61209,0.257143,[12  2] ; [3 1],[11.66666667  2.33333333] ; [3.33333333 0.66666667],0
a2,1,0.61209,0.257143,[ 2 12] ; [1 3],[ 2.33333333 11.66666667] ; [0.66666667 3.33333333],0
p12,1,0.659118,0.194597,[ 2 11] ; [1 3],[ 2.29411765 10.70588235] ; [0.70588235 3.29411765],0
d3,1,0.6885,0.160714,[9 5] ; [3 1],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
d1,1,0.6885,0.160714,[9 5] ; [3 1],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
a7,1,0.6885,0.160714,[9 5] ; [3 1],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
a6,1,0.6885,0.160714,[9 5] ; [3 1],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
u2,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
b2,1,0.732678,0.116667,[6 4] ; [2 2],[5.71428571 4.28571429] ; [2.28571429 1.71428571],0
b3,1,0.732678,0.116667,[6 4] ; [2 2],[5.71428571 4.28571429] ; [2.28571429 1.71428571],0
a4,1,0.799846,0.064286,[6 8] ; [2 2],[6.22222222 7.77777778] ; [1.77777778 2.22222222],0
b1,1,0.799846,0.064286,[6 8] ; [2 2],[6.22222222 7.77777778] ; [1.77777778 2.22222222],0
p4,1,0.879563,0.022959,[11  3] ; [3 1],[10.88888889  3.11111111] ; [3.11111111 0.88888889],0
p7,1,0.888153,0.01978,[10  4] ; [3 1],[10.11111111  3.88888889] ; [2.88888889 1.11111111],0
