Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,100.036398,[29 44] ; [334  39],[59.41479821 13.58520179] ; [303.58520179  69.41479821],1
n6,1,0.0,37.576065,[48 24] ; [344  29],[63.4247191  8.5752809] ; [328.5752809  44.4247191],1
p11,1,0.000719,11.439485,[51 23] ; [318  55],[61.08724832 12.91275168] ; [307.91275168  65.08724832],1
p6,1,0.00125,10.415006,[24 50] ; [195 173],[36.66515837 37.33484163] ; [182.33484163 185.66515837],0
d1,1,0.001327,10.304585,[38 36] ; [263 110],[49.82997763 24.17002237] ; [251.17002237 121.82997763],0
p2,1,0.001851,9.691987,[59 14] ; [344  28],[66.11011236  6.88988764] ; [336.88988764  35.11011236],0
r4,1,0.003568,8.491625,[68  6] ; [366   7],[71.84787472  2.15212528] ; [362.15212528  10.84787472],0
d2,1,0.003732,8.409867,[30 44] ; [219 153],[41.31390135 32.68609865] ; [207.68609865 164.31390135],0
v1,1,0.004423,8.101502,[32 38] ; [233 132],[42.64367816 27.35632184] ; [222.35632184 142.64367816],0
p3,1,0.008552,6.914172,[41 33] ; [264 108],[50.60538117 23.39461883] ; [254.39461883 117.60538117],0
r3,1,0.009324,6.759678,[69  5] ; [365   6],[72.17078652  1.82921348] ; [361.82921348   9.17078652],0
p10,1,0.014052,6.03163,[57 16] ; [329  42],[63.46396396  9.53603604] ; [322.53603604  48.46396396],0
s7,1,0.016034,5.799156,[30 38] ; [212 142],[38.99526066 29.00473934] ; [203.00473934 150.99526066],0
s8,1,0.018352,5.562272,[29 45] ; [200 169],[38.25282167 35.74717833] ; [190.74717833 178.25282167],0
d5,1,0.024138,5.084654,[58 16] ; [328  44],[64.04484305  9.95515695] ; [321.95515695  50.04484305],0
p9,1,0.029986,4.710072,[59 14] ; [333  38],[64.45045045  8.54954955] ; [327.54954955  43.45045045],0
v3,1,0.038006,4.30476,[23 45] ; [170 188],[30.80751174 37.19248826] ; [162.19248826 195.80751174],0
u1,1,0.045258,4.009002,[11 63] ; [ 96 277],[17.71364653 56.28635347] ; [ 89.28635347 283.71364653],0
n1,1,0.049577,3.855704,[ 4 18] ; [23 32],[ 7.71428571 14.28571429] ; [19.28571429 35.71428571],0
r2,1,0.051986,3.776213,[69  5] ; [361   9],[71.66666667  2.33333333] ; [358.33333333  11.66666667],0
a5,1,0.062817,3.46141,[54 20] ; [307  66],[59.76286353 14.23713647] ; [301.23713647  71.76286353],0
p5,1,0.068397,3.321081,[ 7 67] ; [ 67 303],[12.33333333 61.66666667] ; [ 61.66666667 308.33333333],0
a8,1,0.073896,3.194291,[ 4 60] ; [ 48 283],[ 8.42531646 55.57468354] ; [ 43.57468354 287.42531646],0
