Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,57.585988,[231  63] ; [47 71],[198.37864078  95.62135922] ; [79.62135922 38.37864078],1
a8,1,0.275974,1.186808,[ 46 212] ; [15 98],[ 42.42048518 215.57951482] ; [18.57951482 94.42048518],0
v2,1,0.345273,0.890756,[205  83] ; [75 38],[201.09725686  86.90274314] ; [78.90274314 34.09725686],0
s2,1,0.366757,0.814622,[144 148] ; [64 54],[148.13658537 143.86341463] ; [59.86341463 58.13658537],0
d4,1,0.378693,0.774939,[250  45] ; [95 22],[247.02669903  47.97330097] ; [97.97330097 19.02669903],0
s5,1,0.404632,0.694517,[ 96 192] ; [43 71],[ 99.58208955 188.41791045] ; [39.41791045 74.58208955],0
s8,1,0.407645,0.685659,[137 156] ; [60 57],[140.78292683 152.21707317] ; [56.21707317 60.78292683],0
n1,1,0.419157,0.652677,[22 30] ; [14 13],[23.69620253 28.30379747] ; [12.30379747 14.69620253],0
a3,1,0.473396,0.514039,[216  77] ; [91 27],[218.85888078  74.14111922] ; [88.14111922 29.85888078],0
a4,1,0.479923,0.499039,[142 152] ; [52 65],[138.77372263 155.22627737] ; [55.22627737 61.77372263],0
n3,1,0.527318,0.399557,[37 15] ; [21  6],[38.17721519 13.82278481] ; [19.82278481  7.17721519],0
s7,1,0.553003,0.351965,[144 133] ; [56 59],[141.32653061 135.67346939] ; [58.67346939 56.32653061],0
s3,1,0.585842,0.296885,[152 135] ; [66 52],[154.48395062 132.51604938] ; [63.51604938 54.48395062],0
p11,1,0.599571,0.275643,[240  56] ; [93 25],[238.08695652  57.91304348] ; [94.91304348 23.08695652],0
s6,1,0.624645,0.239392,[201  92] ; [76 39],[198.92401961  94.07598039] ; [78.07598039 36.92401961],0
n2,1,0.640059,0.218665,[40 12] ; [22  5],[40.81012658 11.18987342] ; [21.18987342  5.81012658],0
n4,1,0.663941,0.188772,[240  55] ; [93 24],[238.43446602  56.56553398] ; [94.56553398 22.43446602],0
b4,1,0.708009,0.140274,[179 117] ; [69 49],[177.31400966 118.68599034] ; [70.68599034 47.31400966],0
n5,1,0.742205,0.108198,[234  60] ; [94 22],[235.2  58.8] ; [92.8 23.2],0
v3,1,0.751311,0.100433,[150 135] ; [58 56],[148.57142857 136.42857143] ; [59.42857143 54.57142857],0
u4,1,0.785048,0.074391,[  9 287] ; [  3 115],[  8.57971014 287.42028986] ; [  3.42028986 114.57971014],0
p5,1,0.801891,0.062951,[ 41 253] ; [17 97],[ 41.79411765 252.20588235] ; [16.20588235 97.79411765],0
d2,1,0.802787,0.062371,[143 151] ; [59 59],[144.14563107 149.85436893] ; [57.85436893 60.14563107],0
s1,1,0.872581,0.025722,[ 11 280] ; [  4 112],[ 10.72481572 280.27518428] ; [  4.27518428 111.72481572],0
p7,1,0.928675,0.008012,[192  94] ; [76 38],[191.62  94.38] ; [76.38 37.62],0
