Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,202.417412,[28 56] ; [503  38],[71.3664 12.6336] ; [459.6336  81.3664],1
p2,1,0.0,43.209239,[52 32] ; [482  59],[71.7696 12.2304] ; [462.2304  78.7696],1
p11,1,0.0,42.97517,[46 38] ; [463  82],[67.9745628 16.0254372] ; [441.0254372 103.9745628],1
p7,1,4e-06,21.267748,[35 47] ; [365 166],[53.50734095 28.49265905] ; [346.49265905 184.50734095],1
p6,1,5e-06,20.962499,[13 69] ; [228 311],[31.82286634 50.17713366] ; [209.17713366 329.82286634],1
b1,1,2.9e-05,17.492276,[47 37] ; [177 368],[29.91414944 54.08585056] ; [194.08585056 350.91414944],1
p3,1,3.2e-05,17.324397,[27 56] ; [310 234],[44.6108453 38.3891547] ; [292.3891547 251.6108453],1
p8,1,9.2e-05,15.303822,[28 56] ; [302 235],[44.63768116 39.36231884] ; [285.36231884 251.63768116],1
a5,1,0.000176,14.074581,[53 31] ; [442 103],[66.10492846 17.89507154] ; [428.89507154 116.10492846],1
v1,1,0.00019,13.932346,[31 53] ; [311 219],[46.78827362 37.21172638] ; [295.21172638 234.78827362],1
s8,1,0.000363,12.714161,[24 58] ; [273 269],[39.02884615 42.97115385] ; [257.97115385 284.02884615],1
r4,1,0.001119,10.620088,[69 15] ; [506  39],[76.78855326  7.21144674] ; [498.21144674  46.78855326],0
p4,1,0.001562,10.004556,[40 43] ; [359 184],[52.90255591 30.09744409] ; [346.09744409 196.90255591],0
s6,1,0.001897,9.646922,[46 36] ; [387 144],[57.92169657 24.07830343] ; [375.07830343 155.92169657],0
n5,1,0.002236,9.345238,[58 26] ; [451  92],[68.19138756 15.80861244] ; [440.80861244 102.19138756],0
a3,1,0.002361,9.245107,[53 31] ; [425 118],[64.03827751 19.96172249] ; [413.96172249 129.03827751],0
s2,1,0.005463,7.719385,[31 50] ; [297 245],[42.64526485 38.35473515] ; [285.35473515 256.64526485],0
n4,1,0.006749,7.338523,[61 23] ; [460  84],[69.68789809 14.31210191] ; [451.31210191  92.68789809],0
d3,1,0.007459,7.159037,[53 31] ; [418 127],[62.89984102 21.10015898] ; [408.10015898 136.89984102],0
n3,1,0.01148,6.389396,[14 12] ; [89 25],[19.12857143  6.87142857] ; [83.87142857 30.12857143],0
s3,1,0.012016,6.308512,[36 47] ; [313 226],[46.57073955 36.42926045] ; [302.42926045 236.57073955],0
s7,1,0.013077,6.158629,[31 49] ; [280 242],[41.32890365 38.67109635] ; [269.67109635 252.32890365],0
p12,1,0.01365,6.082871,[ 1 83] ; [ 49 494],[ 6.69856459 77.30143541] ; [ 43.30143541 499.69856459],0
v2,1,0.014398,5.988697,[38 44] ; [319 207],[48.14802632 33.85197368] ; [308.85197368 217.14802632],0
s5,1,0.015184,5.895034,[20 62] ; [199 321],[29.83056478 52.16943522] ; [189.16943522 330.83056478],0
r3,1,0.019349,5.469719,[76  7] ; [525  17],[79.8128  3.1872] ; [521.1872  20.8128],0
p5,1,0.023208,5.152903,[ 4 80] ; [ 73 467],[10.36538462 73.63461538] ; [ 66.63461538 473.36538462],0
v4,1,0.0395,4.23924,[77  7] ; [522  19],[80.5056  3.4944] ; [518.4944  22.5056],0
a6,1,0.068164,3.326689,[50 34] ; [378 166],[57.24840764 26.75159236] ; [370.75159236 173.24840764],0
s1,1,0.071562,3.246827,[ 5 79] ; [ 13 526],[ 2.42696629 81.57303371] ; [ 15.57303371 523.42696629],0
b3,1,0.07524,3.164829,[14 37] ; [136 200],[19.76744186 31.23255814] ; [130.23255814 205.76744186],0
b2,1,0.07524,3.164829,[14 37] ; [136 200],[19.76744186 31.23255814] ; [130.23255814 205.76744186],0
a4,1,0.138042,2.199656,[37 46] ; [290 254],[43.28708134 39.71291866] ; [283.71291866 260.28708134],0
r2,1,0.139367,2.184937,[77  6] ; [516  20],[79.51373183  3.48626817] ; [513.48626817  22.51373183],0
d1,1,0.173618,1.851425,[55 29] ; [396 149],[60.22893482 23.77106518] ; [390.77106518 154.22893482],0
d4,1,0.208007,1.585242,[71 12] ; [491  54],[74.27707006  8.72292994] ; [487.72292994  57.27707006],0
a8,1,0.21662,1.526623,[ 7 65] ; [ 75 418],[10.44955752 61.55044248] ; [ 71.55044248 421.44955752],0
v3,1,0.249486,1.326182,[30 53] ; [225 300],[34.81085526 48.18914474] ; [220.18914474 304.81085526],0
a2,1,0.266909,1.232562,[19 65] ; [155 390],[23.23688394 60.76311606] ; [150.76311606 394.23688394],0
n2,1,0.271859,1.207341,[16  9] ; [86 29],[18.21428571  6.78571429] ; [83.78571429 31.21428571],0
u2,1,0.288101,1.128472,[13 17] ; [65 55],[15.6 14.4] ; [62.4 57.6],0
u4,1,0.357464,0.846781,[ 1 83] ; [ 16 528],[ 2.27388535 81.72611465] ; [ 14.72611465 529.27388535],0
a7,1,0.377652,0.778331,[58 25] ; [405 139],[61.29027113 21.70972887] ; [401.70972887 142.29027113],0
b4,1,0.392767,0.730359,[53 31] ; [317 228],[49.41176471 34.58823529] ; [320.58823529 224.41176471],0
a1,1,0.402322,0.701375,[ 6 78] ; [ 27 518],[ 4.40699523 79.59300477] ; [ 28.59300477 516.40699523],0
b5,1,0.435595,0.607859,[54 30] ; [326 219],[50.74721781 33.25278219] ; [329.25278219 215.74721781],0
r1,1,0.43668,0.604991,[66 18] ; [445  97],[68.5686901 15.4313099] ; [442.4313099  99.5686901],0
d2,1,0.45182,0.566081,[49 33] ; [301 243],[45.84664537 36.15335463] ; [304.15335463 239.84664537],0
p1,1,0.45971,0.546602,[ 5 79] ; [ 45 497],[ 6.70926518 77.29073482] ; [ 43.29073482 498.70926518],0
u1,1,0.78707,0.072963,[18 66] ; [124 421],[18.96343402 65.03656598] ; [123.03656598 421.96343402],0
s4,1,0.808859,0.058515,[13 68] ; [ 92 445],[13.76213592 67.23786408] ; [ 91.23786408 445.76213592],0
u3,1,0.860031,0.031094,[18 13] ; [67 52],[17.56666667 13.43333333] ; [67.43333333 51.56666667],0
n1,1,0.924031,0.009093,[10 16] ; [45 69],[10.21428571 15.78571429] ; [44.78571429 69.21428571],0
