Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,39.932773,[66 36] ; [ 9 54],[46.36363636 55.63636364] ; [28.63636364 34.36363636],1
s8,1,1e-06,24.751366,[50 52] ; [ 7 56],[35.23636364 66.76363636] ; [21.76363636 41.23636364],1
s3,1,6e-06,20.485161,[64 36] ; [17 45],[50. 50.] ; [31. 31.],1
s5,1,1.1e-05,19.294342,[41 56] ; [ 6 56],[28.67295597 68.32704403] ; [18.32704403 43.67295597],1
p10,1,0.000602,11.769479,[79 23] ; [32 30],[69.03658537 32.96341463] ; [41.96341463 20.03658537],1
p9,1,0.001862,9.680822,[83 19] ; [36 25],[74.46625767 27.53374233] ; [44.53374233 16.46625767],0
s7,1,0.002971,8.825126,[48 52] ; [13 42],[39.35483871 60.64516129] ; [21.64516129 33.35483871],0
s4,1,0.008194,6.990546,[27 75] ; [ 6 57],[20.4 81.6] ; [12.6 50.4],0
a3,1,0.026292,4.936744,[72 30] ; [54  9],[77.89090909 24.10909091] ; [48.10909091 14.89090909],0
r3,1,0.02799,4.828654,[100   2] ; [57  6],[97.05454545  4.94545455] ; [59.94545455  3.05454545],0
p8,1,0.042755,4.105059,[50 52] ; [20 41],[43.80368098 58.19631902] ; [26.19631902 34.80368098],0
n6,1,0.047782,3.917653,[67 34] ; [32 31],[60.9695122 40.0304878] ; [38.0304878 24.9695122],0
n3,1,0.048428,3.895087,[26  7] ; [7 7],[23.17021277  9.82978723] ; [9.82978723 4.17021277],0
n2,1,0.048481,3.893237,[24  9] ; [7 9],[20.87755102 12.12244898] ; [10.12244898  5.87755102],0
b4,1,0.049883,3.845391,[69 33] ; [33 30],[63.05454545 38.94545455] ; [38.94545455 24.05454545],0
p4,1,0.054513,3.696922,[56 46] ; [24 37],[50.06134969 51.93865031] ; [29.93865031 31.06134969],0
p7,1,0.057646,3.603857,[62 38] ; [29 33],[56.17283951 43.82716049] ; [34.82716049 27.17283951],0
d1,1,0.058074,3.591549,[70 32] ; [34 29],[64.29090909 37.70909091] ; [39.70909091 23.29090909],0
d2,1,0.080312,3.058576,[58 44] ; [27 36],[52.54545455 49.45454545] ; [32.45454545 30.54545455],0
p3,1,0.099836,2.708156,[52 50] ; [23 38],[46.93251534 55.06748466] ; [28.06748466 32.93251534],0
p6,1,0.101677,2.679044,[33 69] ; [12 47],[28.50931677 73.49068323] ; [16.49068323 42.50931677],0
n4,1,0.109254,2.564976,[42 60] ; [34 29],[46.98181818 55.01818182] ; [29.01818182 33.98181818],0
u2,1,0.11142,2.533957,[19 11] ; [3 6],[16.92307692 13.07692308] ; [5.07692308 3.92307692],0
a1,1,0.125333,2.349378,[ 7 95] ; [ 1 62],[ 4.94545455 97.05454545] ; [ 3.05454545 59.94545455],0
r4,1,0.13652,2.216747,[91 11] ; [51 12],[87.78181818 14.21818182] ; [54.21818182  8.78181818],0
a2,1,0.14223,2.153665,[28 74] ; [11 52],[24.10909091 77.89090909] ; [14.89090909 48.10909091],0
u1,1,0.151767,2.054403,[20 82] ; [ 7 56],[16.69090909 85.30909091] ; [10.30909091 52.69090909],0
b1,1,0.17025,1.880737,[36 66] ; [29 34],[40.18181818 61.81818182] ; [24.81818182 38.18181818],0
b3,1,0.284088,1.147431,[17 40] ; [15 22],[19.40425532 37.59574468] ; [12.59574468 24.40425532],0
b2,1,0.284088,1.147431,[17 40] ; [15 22],[19.40425532 37.59574468] ; [12.59574468 24.40425532],0
v4,1,0.299297,1.077324,[93  8] ; [54  8],[91.08588957  9.91411043] ; [55.91411043  6.08588957],0
p12,1,0.332291,0.939949,[ 7 95] ; [ 2 59],[ 5.63190184 96.36809816] ; [ 3.36809816 57.63190184],0
d5,1,0.36198,0.831012,[88 14] ; [51 12],[85.92727273 16.07272727] ; [53.07272727  9.92727273],0
a6,1,0.411597,0.674184,[70 32] ; [47 16],[72.32727273 29.67272727] ; [44.67272727 18.32727273],0
v2,1,0.445906,0.581039,[57 39] ; [33 29],[54.6835443 41.3164557] ; [35.3164557 26.6835443],0
s1,1,0.480596,0.497511,[ 4 98] ; [ 4 59],[ 4.94545455 97.05454545] ; [ 3.05454545 59.94545455],0
b5,1,0.507373,0.439482,[62 40] ; [35 28],[59.96363636 42.03636364] ; [37.03636364 25.96363636],0
n1,1,0.515316,0.423257,[ 9 24] ; [ 3 13],[ 8.08163265 24.91836735] ; [ 3.91836735 12.08163265],0
p1,1,0.561711,0.33675,[ 9 91] ; [ 4 58],[ 8.02469136 91.97530864] ; [ 4.97530864 57.02469136],0
p5,1,0.588966,0.291962,[ 7 94] ; [ 3 59],[ 6.19631902 94.80368098] ; [ 3.80368098 58.19631902],0
d4,1,0.624458,0.239651,[88 14] ; [56  7],[89.01818182 12.98181818] ; [54.98181818  8.01818182],0
v3,1,0.663773,0.188972,[32 66] ; [17 41],[30.78205128 67.21794872] ; [18.21794872 39.78205128],0
a7,1,0.722979,0.125656,[77 25] ; [46 17],[76.03636364 25.96363636] ; [46.96363636 16.03636364],0
v1,1,0.792349,0.069307,[42 57] ; [25 37],[41.19875776 57.80124224] ; [25.80124224 36.19875776],0
p2,1,0.834961,0.043407,[78 23] ; [47 15],[77.45398773 23.54601227] ; [47.54601227 14.45398773],0
a4,1,0.861168,0.030586,[50 52] ; [30 33],[49.45454545 52.54545455] ; [30.54545455 32.45454545],0
p11,1,0.897189,0.016696,[67 35] ; [42 21],[67.38181818 34.61818182] ; [41.61818182 21.38181818],0
r1,1,0.905617,0.014059,[81 20] ; [51 12],[81.29268293 19.70731707] ; [50.70731707 12.29268293],0
d3,1,0.918776,0.010399,[77 25] ; [48 15],[77.27272727 24.72727273] ; [47.72727273 15.27272727],0
a8,1,0.928589,0.008032,[ 6 86] ; [ 4 54],[ 6.13333333 85.86666667] ; [ 3.86666667 54.13333333],0
u3,1,0.949371,0.004032,[19 10] ; [6 3],[19.07894737  9.92105263] ; [5.92105263 3.07894737],0
r2,1,0.964549,0.001975,[92  8] ; [56  5],[91.92546584  8.07453416] ; [56.07453416  4.92546584],0
