Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.518305,[388   9] ; [51 20],[372.39957265  24.60042735] ; [66.60042735  4.39957265],1
r2,1,0.0,31.531904,[387   7] ; [58 11],[378.6825054  15.3174946] ; [66.3174946  2.6825054],1
a5,1,1e-05,19.44129,[319  78] ; [40 31],[304.53632479  92.46367521] ; [54.46367521 16.53632479],1
a2,1,0.00073,11.410213,[115 282] ; [ 7 64],[103.49145299 293.50854701] ; [18.50854701 52.49145299],1
a6,1,0.00157,9.99479,[276 119] ; [36 35],[264.46351931 130.53648069] ; [47.53648069 23.46351931],0
u1,1,0.002567,9.091936,[ 90 307] ; [ 5 66],[ 80.58760684 316.41239316] ; [14.41239316 56.58760684],0
a4,1,0.007123,7.241703,[202 193] ; [24 47],[191.56652361 203.43347639] ; [34.43347639 36.56652361],0
a3,1,0.008748,6.873609,[303  92] ; [44 27],[294.13090129 100.86909871] ; [52.86909871 18.13090129],0
d1,1,0.016956,5.700897,[255 142] ; [35 36],[246.0042735 150.9957265] ; [43.9957265 27.0042735],0
a8,1,0.022481,5.208174,[ 61 291] ; [ 4 61],[ 54.86810552 297.13189448] ; [10.13189448 54.86810552],0
d3,1,0.037763,4.315674,[288 108] ; [43 28],[280.67665953 115.32334047] ; [50.32334047 20.67665953],0
d2,1,0.0442,4.048902,[207 188] ; [28 43],[199.19527897 195.80472103] ; [35.80472103 35.19527897],0
p7,1,0.053539,3.727,[269 114] ; [41 29],[262.09713024 120.90286976] ; [47.90286976 22.09713024],0
n3,1,0.078936,3.086671,[50 15] ; [12  9],[46.86046512 18.13953488] ; [15.13953488  5.86046512],0
a7,1,0.080948,3.045757,[291 105] ; [45 26],[284.91648822 111.08351178] ; [51.08351178 19.91648822],0
p8,1,0.086317,2.941755,[228 159] ; [33 36],[221.50657895 165.49342105] ; [39.49342105 29.50657895],0
p2,1,0.104099,2.641592,[343  50] ; [56 14],[338.67602592  54.32397408] ; [60.32397408  9.67602592],0
s8,1,0.105732,2.616878,[206 185] ; [30 41],[199.73160173 191.26839827] ; [36.26839827 34.73160173],0
b3,1,0.122404,2.386289,[112 146] ; [14 31],[107.28712871 150.71287129] ; [18.71287129 26.28712871],0
b2,1,0.122404,2.386289,[112 146] ; [14 31],[107.28712871 150.71287129] ; [18.71287129 26.28712871],0
n4,1,0.142529,2.150436,[325  71] ; [53 18],[320.53104925  75.46895075] ; [57.46895075 13.53104925],0
u3,1,0.148675,2.085796,[63 31] ; [14 13],[59.81818182 34.18181818] ; [17.18181818  9.81818182],0
v4,1,0.150951,2.062617,[385  10] ; [66  4],[383.10752688  11.89247312] ; [67.89247312  2.10752688],0
s7,1,0.173365,1.853606,[205 171] ; [30 36],[199.90950226 176.09049774] ; [35.09049774 30.90950226],0
s1,1,0.219113,1.510173,[ 11 379] ; [ 4 67],[ 12.68980477 377.31019523] ; [ 2.31019523 68.68980477],0
s5,1,0.236481,1.40145,[153 229] ; [21 44],[148.69798658 233.30201342] ; [25.30201342 39.69798658],0
d4,1,0.253659,1.303039,[338  57] ; [57 14],[334.81759657  60.18240343] ; [60.18240343 10.81759657],0
p3,1,0.256102,1.289705,[216 177] ; [43 26],[220.31818182 172.68181818] ; [38.68181818 30.31818182],0
s4,1,0.300825,1.070535,[ 58 332] ; [14 57],[ 60.91106291 329.08893709] ; [11.08893709 59.91106291],0
n5,1,0.312898,1.018403,[320  74] ; [54 17],[316.89462366  77.10537634] ; [57.10537634 13.89462366],0
b1,1,0.358093,0.844571,[145 252] ; [30 41],[148.4508547 248.5491453] ; [26.5491453 44.4508547],0
p4,1,0.378881,0.77433,[262 130] ; [43 27],[258.78787879 133.21212121] ; [46.21212121 23.78787879],0
s3,1,0.396024,0.720366,[220 169] ; [44 27],[223.25217391 165.74782609] ; [40.74782609 30.25217391],0
p6,1,0.414777,0.665066,[170 215] ; [26 41],[166.94690265 218.05309735] ; [29.05309735 37.94690265],0
d5,1,0.431128,0.619784,[332  63] ; [57 14],[329.73175966  65.26824034] ; [59.26824034 11.73175966],0
u4,1,0.445874,0.581119,[ 12 385] ; [ 1 70],[ 11.02777778 385.97222222] ; [ 1.97222222 69.02777778],0
p12,1,0.454234,0.560065,[ 39 351] ; [ 5 65],[ 37.30434783 352.69565217] ; [ 6.69565217 63.30434783],0
p5,1,0.455638,0.556589,[ 53 338] ; [12 59],[ 55.01082251 335.98917749] ; [ 9.98917749 61.01082251],0
p11,1,0.481783,0.494825,[327  70] ; [56 15],[324.89529915  72.10470085] ; [58.10470085 12.89529915],0
v3,1,0.513172,0.427593,[194 189] ; [32 37],[191.5 191.5] ; [34.5 34.5],0
u2,1,0.628781,0.233718,[55 38] ; [14 12],[53.92436975 39.07563025] ; [15.07563025 10.92436975],0
p10,1,0.631792,0.229638,[331  59] ; [57 12],[329.67320261  60.32679739] ; [58.32679739 10.67320261],0
p9,1,0.632147,0.22916,[343  47] ; [61 10],[341.77874187  48.22125813] ; [62.22125813  8.77874187],0
n6,1,0.657684,0.196349,[339  53] ; [60 11],[337.81425486  54.18574514] ; [61.18574514  9.81425486],0
a1,1,0.708051,0.140231,[ 21 376] ; [ 3 68],[ 20.35897436 376.64102564] ; [ 3.64102564 67.35897436],0
n2,1,0.709093,0.139185,[52 13] ; [16  5],[51.39534884 13.60465116] ; [16.60465116  4.39534884],0
p1,1,0.751703,0.100105,[ 38 356] ; [ 6 65],[ 37.28172043 356.71827957] ; [ 6.71827957 64.28172043],0
b4,1,0.788441,0.072004,[236 161] ; [41 30],[234.97649573 162.02350427] ; [42.02350427 28.97649573],0
b5,1,0.800924,0.06358,[251 146] ; [46 25],[251.94230769 145.05769231] ; [45.05769231 25.94230769],0
s6,1,0.83341,0.044239,[278 111] ; [48 18],[278.71208791 110.28791209] ; [47.28791209 18.71208791],0
v2,1,0.838326,0.04163,[268 116] ; [49 20],[268.71523179 115.28476821] ; [48.28476821 20.71523179],0
n1,1,0.98589,0.000313,[28 37] ; [ 9 12],[27.96511628 37.03488372] ; [ 9.03488372 11.96511628],0
s2,1,0.989651,0.000168,[214 175] ; [39 32],[213.95 175.05] ; [39.05 31.95],0
