Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,3e-06,21.554043,[74 21] ; [35 45],[59.17142857 35.82857143] ; [49.82857143 30.17142857],1
n6,1,0.000466,12.247593,[69 25] ; [38 42],[57.8045977 36.1954023] ; [49.1954023 30.8045977],1
s6,1,0.007987,7.036422,[46 49] ; [23 57],[37.45714286 57.54285714] ; [31.54285714 48.45714286],0
n1,1,0.008987,6.825466,[22 22] ; [ 6 24],[16.64864865 27.35135135] ; [11.35135135 18.64864865],0
a1,1,0.022515,5.205522,[11 84] ; [ 2 78],[ 7.05714286 87.94285714] ; [ 5.94285714 74.05714286],0
a2,1,0.027136,4.882148,[23 72] ; [ 9 71],[17.37142857 77.62857143] ; [14.62857143 65.37142857],0
v2,1,0.030801,4.664024,[28 65] ; [36 42],[34.80701754 58.19298246] ; [29.19298246 48.80701754],0
d2,1,0.032426,4.575841,[50 43] ; [30 50],[43.00578035 49.99421965] ; [36.99421965 43.00578035],0
r3,1,0.057854,3.597862,[71 24] ; [69 11],[76. 19.] ; [64. 16.],0
a4,1,0.061099,3.507302,[42 51] ; [25 55],[36.01734104 56.98265896] ; [30.98265896 49.01734104],0
n3,1,0.071356,3.251557,[22 21] ; [21  8],[25.68055556 17.31944444] ; [17.31944444 11.68055556],0
s8,1,0.112976,2.512085,[22 73] ; [11 69],[17.91428571 77.08571429] ; [15.08571429 64.91428571],0
u1,1,0.114487,2.491169,[16 79] ; [ 7 73],[12.48571429 82.51428571] ; [10.51428571 69.48571429],0
s7,1,0.123036,2.378243,[27 64] ; [14 59],[22.75 68.25] ; [18.25 54.75],0
p9,1,0.123196,2.376208,[35 58] ; [21 58],[30.27906977 62.72093023] ; [25.72093023 53.27906977],0
b5,1,0.12604,2.340608,[63 32] ; [44 36],[58.08571429 36.91428571] ; [48.91428571 31.08571429],0
d4,1,0.135849,2.224361,[60 33] ; [60 20],[64.50867052 28.49132948] ; [55.49132948 24.50867052],0
p6,1,0.139745,2.180767,[25 69] ; [13 63],[21.01176471 72.98823529] ; [16.98823529 59.01176471],0
u4,1,0.146105,2.112449,[ 5 90] ; [ 1 79],[ 3.25714286 91.74285714] ; [ 2.74285714 77.25714286],0
s3,1,0.195413,1.67633,[40 53] ; [26 52],[35.89473684 57.10526316] ; [30.10526316 47.89473684],0
d5,1,0.224508,1.475322,[68 26] ; [51 29],[64.28735632 29.71264368] ; [54.71264368 25.28735632],0
p11,1,0.236067,1.403925,[39 56] ; [40 40],[42.88571429 52.11428571] ; [36.11428571 43.88571429],0
b2,1,0.236648,1.400454,[23 40] ; [11 32],[20.20754717 42.79245283] ; [13.79245283 29.20754717],0
b3,1,0.236648,1.400454,[23 40] ; [11 32],[20.20754717 42.79245283] ; [13.79245283 29.20754717],0
p2,1,0.31369,1.015077,[51 44] ; [49 31],[54.28571429 40.71428571] ; [45.71428571 34.28571429],0
r2,1,0.318058,0.996915,[81 14] ; [62 16],[78.52601156 16.47398844] ; [64.47398844 13.52601156],0
a5,1,0.318689,0.994318,[57 38] ; [42 38],[53.74285714 41.25714286] ; [45.25714286 34.74285714],0
s2,1,0.328829,0.953506,[27 66] ; [18 62],[24.19075145 68.80924855] ; [20.80924855 59.19075145],0
a8,1,0.381013,0.76743,[ 9 76] ; [ 5 70],[ 7.4375 77.5625] ; [ 6.5625 68.4375],0
s4,1,0.383711,0.75878,[12 81] ; [ 7 73],[10.21387283 82.78612717] ; [ 8.78612717 71.21387283],0
p1,1,0.384155,0.757362,[ 8 87] ; [ 4 75],[ 6.55172414 88.44827586] ; [ 5.44827586 73.55172414],0
n2,1,0.459006,0.548317,[24 21] ; [18 11],[25.54054054 19.45945946] ; [16.45945946 12.54054054],0
d3,1,0.515917,0.422047,[53 41] ; [49 31],[55.10344828 38.89655172] ; [46.89655172 33.10344828],0
v4,1,0.586548,0.295768,[76 18] ; [62 18],[74.55172414 19.44827586] ; [63.44827586 16.55172414],0
d1,1,0.632172,0.229127,[45 50] ; [35 45],[43.42857143 51.57142857] ; [36.57142857 43.42857143],0
p3,1,0.662089,0.190996,[26 69] ; [24 55],[27.29885057 67.70114943] ; [22.70114943 56.29885057],0
p12,1,0.671911,0.179375,[ 2 93] ; [ 1 78],[ 1.63793103 93.36206897] ; [ 1.36206897 77.63793103],0
b4,1,0.693402,0.155428,[53 42] ; [47 33],[54.28571429 40.71428571] ; [45.71428571 34.28571429],0
u3,1,0.727407,0.121506,[18 20] ; [17 16],[18.73239437 19.26760563] ; [16.26760563 16.73239437],0
v1,1,0.73342,0.115994,[31 63] ; [28 51],[32.05780347 61.94219653] ; [26.94219653 52.05780347],0
a3,1,0.733692,0.115748,[57 36] ; [47 33],[55.90751445 37.09248555] ; [48.09248555 31.90751445],0
s1,1,0.756182,0.09641,[ 7 87] ; [ 5 75],[ 6.48275862 87.51724138] ; [ 5.51724138 74.48275862],0
u2,1,0.762314,0.091472,[16 21] ; [15 17],[16.62318841 20.37681159] ; [14.37681159 17.62318841],0
p4,1,0.824383,0.049245,[34 61] ; [27 52],[33.3045977 61.6954023] ; [27.6954023 51.3045977],0
v3,1,0.826423,0.048089,[24 69] ; [18 56],[23.38922156 69.61077844] ; [18.61077844 55.38922156],0
b1,1,0.835122,0.043321,[46 49] ; [40 40],[46.68571429 48.31428571] ; [39.31428571 40.68571429],0
a6,1,0.84209,0.039689,[55 39] ; [48 32],[55.64367816 38.35632184] ; [47.35632184 32.64367816],0
a7,1,0.907691,0.013445,[59 36] ; [49 31],[58.62857143 36.37142857] ; [49.37142857 30.62857143],0
r4,1,0.917765,0.01066,[66 29] ; [55 25],[65.68571429 29.31428571] ; [55.31428571 24.68571429],0
p8,1,0.932528,0.007168,[28 66] ; [24 55],[28.25433526 65.74566474] ; [23.74566474 55.25433526],0
p7,1,0.954506,0.003255,[38 56] ; [32 48],[37.81609195 56.18390805] ; [32.18390805 47.81609195],0
r1,1,0.988306,0.000215,[61 33] ; [52 28],[61.04597701 32.95402299] ; [51.95402299 28.04597701],0
