Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,31.053693,[35 11] ; [37 91],[19.03448276 26.96551724] ; [52.96551724 75.03448276],1
s6,1,1e-05,19.449867,[37  8] ; [56 71],[24.33139535 20.66860465] ; [68.66860465 58.33139535],1
b4,1,0.000121,14.779386,[37  9] ; [61 67],[25.90804598 20.09195402] ; [72.09195402 55.90804598],1
s7,1,0.000665,11.585185,[25 19] ; [34 87],[15.73333333 28.26666667] ; [43.26666667 77.73333333],1
p5,1,0.001536,10.035239,[10 36] ; [  7 120],[ 4.52023121 41.47976879] ; [ 12.47976879 114.52023121],0
s4,1,0.002367,9.240472,[16 30] ; [ 18 110],[ 8.98850575 37.01149425] ; [ 25.01149425 102.98850575],0
d4,1,0.002768,8.954591,[40  6] ; [81 47],[31.98850575 14.01149425] ; [89.01149425 38.98850575],0
s3,1,0.0058,7.611469,[28 18] ; [47 79],[20.05813953 25.94186047] ; [54.94186047 71.05813953],0
s1,1,0.005855,7.594454,[ 4 42] ; [  1 127],[ 1.32183908 44.67816092] ; [  3.67816092 124.32183908],0
v1,1,0.013462,6.107403,[25 19] ; [44 80],[18.07142857 25.92857143] ; [50.92857143 73.07142857],0
p6,1,0.013465,6.106904,[21 24] ; [33 91],[14.37869822 30.62130178] ; [39.62130178 84.37869822],0
s8,1,0.013843,6.058042,[20 26] ; [31 97],[13.48275862 32.51724138] ; [37.51724138 90.48275862],0
d3,1,0.017599,5.635619,[32 14] ; [62 64],[25.13953488 20.86046512] ; [68.86046512 57.13953488],0
a5,1,0.021458,5.289225,[31 15] ; [61 67],[24.32183908 21.67816092] ; [67.67816092 60.32183908],0
n3,1,0.024627,5.049932,[ 8 10] ; [32 11],[11.80327869  6.19672131] ; [28.19672131 14.80327869],0
d1,1,0.033838,4.502868,[24 22] ; [44 84],[17.97701149 28.02298851] ; [50.02298851 77.97701149],0
r4,1,0.033995,4.494959,[36 10] ; [78 50],[30.13793103 15.86206897] ; [83.86206897 44.13793103],0
