Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.446263,[112   7] ; [27 16],[102.10493827  16.89506173] ; [36.89506173  6.10493827],1
r2,1,0.004131,8.225209,[114   4] ; [36  7],[109.9378882   8.0621118] ; [40.0621118  2.9378882],0
n4,1,0.019073,5.494792,[82 37] ; [21 22],[75.66049383 43.33950617] ; [27.33950617 15.66049383],0
n3,1,0.020447,5.373355,[29  9] ; [7 9],[25.33333333 12.66666667] ; [10.66666667  5.33333333],0
s6,1,0.025831,4.967313,[74 42] ; [19 24],[67.8490566 48.1509434] ; [25.1509434 17.8490566],0
p1,1,0.029366,4.746036,[  5 114] ; [ 6 37],[  8.08024691 110.91975309] ; [ 2.91975309 40.08024691],0
v3,1,0.030646,4.672692,[45 65] ; [ 9 32],[39.33774834 70.66225166] ; [14.66225166 26.33774834],0
s7,1,0.036727,4.36304,[49 63] ; [10 30],[43.47368421 68.52631579] ; [15.52631579 24.47368421],0
s8,1,0.059044,3.564036,[49 68] ; [11 32],[43.875 73.125] ; [16.125 26.875],0
u1,1,0.091393,2.84967,[21 98] ; [ 3 40],[ 17.62962963 101.37037037] ; [ 6.37037037 36.62962963],0
v1,1,0.10552,2.620073,[53 64] ; [13 29],[48.56603774 68.43396226] ; [17.43396226 24.56603774],0
a2,1,0.118425,2.43803,[27 92] ; [ 5 38],[23.50617284 95.49382716] ; [ 8.49382716 34.50617284],0
s3,1,0.125563,2.346521,[59 57] ; [16 27],[54.71698113 61.28301887] ; [20.28301887 22.71698113],0
a7,1,0.133322,2.253388,[79 40] ; [23 20],[74.92592593 44.07407407] ; [27.07407407 15.92592593],0
p12,1,0.134788,2.236478,[ 11 107] ; [ 1 42],[  8.79503106 109.20496894] ; [ 3.20496894 39.79503106],0
n1,1,0.163013,1.946048,[19 21] ; [ 4 11],[16.72727273 23.27272727] ; [6.27272727 8.72727273],0
u3,1,0.197348,1.661891,[31 14] ; [7 7],[28.98305085 16.01694915] ; [9.01694915 4.98305085],0
r3,1,0.208335,1.582959,[108  11] ; [36  7],[105.77777778  13.22222222] ; [38.22222222  4.77777778],0
a1,1,0.217578,1.520274,[  7 112] ; [ 5 38],[  8.81481481 110.18518519] ; [ 3.18518519 39.81481481],0
b3,1,0.224821,1.473332,[25 51] ; [12 14],[27.56862745 48.43137255] ; [ 9.43137255 16.56862745],0
b2,1,0.224821,1.473332,[25 51] ; [12 14],[27.56862745 48.43137255] ; [ 9.43137255 16.56862745],0
v2,1,0.305848,1.04852,[60 53] ; [17 22],[57.24342105 55.75657895] ; [19.75657895 19.24342105],0
p3,1,0.309348,1.033459,[41 77] ; [11 31],[38.35 79.65] ; [13.65 28.35],0
p11,1,0.318684,0.994339,[74 45] ; [23 20],[71.25308642 47.74691358] ; [25.74691358 17.25308642],0
