Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,92.07912,[ 31 124] ; [197  94],[79.23766816 75.76233184] ; [148.76233184 142.23766816],1
p6,1,0.0,51.955634,[ 24 127] ; [148 141],[59.02727273 91.97272727] ; [112.97272727 176.02727273],1
p2,1,0.0,26.558171,[115  40] ; [267  23],[133.05617978  21.94382022] ; [248.94382022  41.05617978],1
p8,1,0.0,25.437369,[56 94] ; [181 108],[80.97949886 69.02050114] ; [156.02050114 132.97949886],1
p7,1,3.4e-05,17.181231,[76 67] ; [210  77],[95.11162791 47.88837209] ; [190.88837209  96.11162791],1
a5,1,0.000132,14.60949,[101  54] ; [237  54],[117.46636771  37.53363229] ; [220.53363229  70.46636771],1
p5,1,0.000134,14.58011,[  7 147] ; [ 50 239],[ 19.81489842 134.18510158] ; [ 37.18510158 251.81489842],1
d1,1,0.000151,14.36063,[80 75] ; [203  88],[98.35201794 56.64798206] ; [184.64798206 106.35201794],1
n4,1,0.0003,13.069025,[103  52] ; [237  53],[118.42696629  36.57303371] ; [221.57303371  68.42696629],1
n5,1,0.000396,12.553167,[102  52] ; [235  54],[117.15124153  36.84875847] ; [219.84875847  69.15124153],1
r4,1,0.0014,10.206184,[137  18] ; [280  11],[144.92152466  10.07847534] ; [272.07847534  18.92152466],0
p10,1,0.002085,9.473497,[117  35] ; [254  34],[128.16363636  23.83636364] ; [242.83636364  45.16363636],0
p11,1,0.002179,9.392008,[107  48] ; [238  53],[119.89910314  35.10089686] ; [225.10089686  65.89910314],0
d2,1,0.00227,9.317519,[61 93] ; [159 131],[76.30630631 77.69369369] ; [143.69369369 146.30630631],0
d3,1,0.005797,7.612351,[109  45] ; [239  52],[120.43146067  33.56853933] ; [227.56853933  63.43146067],0
u1,1,0.006254,7.475536,[ 27 128] ; [ 85 206],[ 38.92376682 116.07623318] ; [ 73.07623318 217.92376682],0
v1,1,0.011944,6.319208,[72 76] ; [174 110],[84.27777778 63.72222222] ; [161.72222222 122.27777778],0
d5,1,0.014056,6.031077,[122  32] ; [256  35],[130.81348315  23.18651685] ; [247.18651685  43.81348315],0
n6,1,0.027859,4.836762,[126  28] ; [258  31],[133.48984199  20.51015801] ; [250.51015801  38.48984199],0
a8,1,0.03412,4.488663,[ 28 111] ; [ 32 230],[ 20.79800499 118.20199501] ; [ 39.20199501 222.79800499],0
r3,1,0.037693,4.318802,[145   8] ; [285   5],[148.51015801   4.48984199] ; [281.48984199   8.51015801],0
a4,1,0.037704,4.318322,[59 95] ; [141 149],[69.36936937 84.63063063] ; [130.63063063 159.36936937],0
d4,1,0.045907,3.985011,[126  28] ; [258  33],[132.88988764  21.11011236] ; [251.11011236  39.88988764],0
p12,1,0.052694,3.753592,[ 10 144] ; [ 36 255],[ 15.91910112 138.08089888] ; [ 30.08089888 260.91910112],0
s8,1,0.053347,3.733009,[72 83] ; [162 127],[81.68918919 73.31081081] ; [152.31081081 136.68918919],0
r1,1,0.061742,3.489957,[124  30] ; [252  37],[130.70880361  23.29119639] ; [245.29119639  43.70880361],0
p1,1,0.063435,3.445229,[  8 146] ; [ 30 259],[ 13.20993228 140.79006772] ; [ 24.79006772 264.20993228],0
p9,1,0.068846,3.310315,[126  24] ; [260  29],[131.89066059  18.10933941] ; [254.10933941  34.89066059],0
s7,1,0.071459,3.249186,[81 72] ; [169 104],[89.78873239 63.21126761] ; [160.21126761 112.78873239],0
a1,1,0.072574,3.223813,[  4 151] ; [ 19 272],[  7.99327354 147.00672646] ; [ 15.00672646 275.99327354],0
a2,1,0.074247,3.186546,[ 39 116] ; [ 97 194],[ 47.26457399 107.73542601] ; [ 88.73542601 202.26457399],0
s5,1,0.092274,2.834242,[53 95] ; [126 159],[61.18244804 86.81755196] ; [117.81755196 167.18244804],0
s2,1,0.117834,2.445879,[93 61] ; [196  93],[100.46501129  53.53498871] ; [188.53498871 100.46501129],0
a3,1,0.139933,2.178694,[104  49] ; [217  74],[110.61486486  42.38513514] ; [210.38513514  80.61486486],0
n2,1,0.237449,1.395673,[38  8] ; [37 14],[35.56701031 10.43298969] ; [39.43298969 11.56701031],0
a6,1,0.249453,1.326367,[113  40] ; [229  62],[117.85135135  35.14864865] ; [224.14864865  66.85135135],0
s3,1,0.349004,0.877077,[110  41] ; [196  90],[105.73455378  45.26544622] ; [200.26544622  85.73455378],0
v4,1,0.367844,0.810934,[147   6] ; [284   7],[148.52027027   4.47972973] ; [282.47972973   8.52027027],0
v2,1,0.432723,0.615503,[83 60] ; [176 108],[86.73770492 56.26229508] ; [172.26229508 111.73770492],0
u2,1,0.450823,0.568583,[29 19] ; [49 24],[30.94214876 17.05785124] ; [47.05785124 25.94214876],0
b5,1,0.468209,0.526199,[107  48] ; [191 100],[103.56502242  51.43497758] ; [194.43497758  96.56502242],0
b4,1,0.510101,0.433859,[92 63] ; [182 109],[95.22421525 59.77578475] ; [178.77578475 112.22421525],0
r2,1,0.543551,0.368997,[144   7] ; [279  10],[145.16590909   5.83409091] ; [277.83409091  11.16590909],0
n1,1,0.552746,0.352421,[18 28] ; [17 34],[16.59793814 29.40206186] ; [18.40206186 32.59793814],0
s4,1,0.55707,0.344802,[ 29 124] ; [ 61 225],[ 31.3667426 121.6332574] ; [ 58.6332574 227.3667426],0
v3,1,0.569622,0.323316,[56 94] ; [112 167],[58.74125874 91.25874126] ; [109.25874126 169.74125874],0
u3,1,0.658599,0.19523,[34 17] ; [50 21],[35.1147541 15.8852459] ; [48.8852459 22.1147541],0
u4,1,0.759481,0.093735,[  4 151] ; [  9 282],[  4.51793722 150.48206278] ; [  8.48206278 282.51793722],0
b1,1,0.920063,0.010071,[ 52 103] ; [ 99 192],[ 52.47757848 102.52242152] ; [ 98.52242152 192.47757848],0
n3,1,0.946503,0.004502,[34 12] ; [38 13],[34.1443299 11.8556701] ; [37.8556701 13.1443299],0
