Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001645,9.908571,[32  3] ; [3 4],[29.16666667  5.83333333] ; [5.83333333 1.16666667],0
n6,1,0.015887,5.815385,[34  1] ; [5 2],[32.5  2.5] ; [6.5 0.5],0
s7,1,0.025497,4.989805,[22  8] ; [2 5],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
s6,1,0.026148,4.946226,[29  3] ; [4 3],[27.07692308  4.92307692] ; [5.92307692 1.07692308],0
s5,1,0.061664,3.492063,[22 11] ; [2 5],[19.8 13.2] ; [4.2 2.8],0
s3,1,0.061806,3.488239,[18 16] ; [1 6],[15.75609756 18.24390244] ; [3.24390244 3.75609756],0
r2,1,0.145946,2.114122,[31  3] ; [5 2],[29.85365854  4.14634146] ; [6.14634146 0.85365854],0
b4,1,0.155318,2.019231,[20 15] ; [6 1],[21.66666667 13.33333333] ; [4.33333333 2.66666667],0
s4,1,0.194924,1.68,[ 1 34] ; [1 6],[ 1.66666667 33.33333333] ; [0.33333333 6.66666667],0
p12,1,0.211522,1.560979,[ 7 27] ; [3 4],[ 8.29268293 25.70731707] ; [1.70731707 5.29268293],0
d5,1,0.214193,1.542857,[19 16] ; [2 5],[17.5 17.5] ; [3.5 3.5],0
b5,1,0.269004,1.221818,[17 18] ; [5 2],[18.33333333 16.66666667] ; [3.66666667 3.33333333],0
r1,1,0.27192,1.207038,[27  8] ; [4 3],[25.83333333  9.16666667] ; [5.16666667 1.83333333],0
b2,1,0.295722,1.093388,[10 12] ; [1 4],[ 8.96296296 13.03703704] ; [2.03703704 2.96296296],0
b3,1,0.295722,1.093388,[10 12] ; [1 4],[ 8.96296296 13.03703704] ; [2.03703704 2.96296296],0
v3,1,0.342794,0.899955,[19 16] ; [2 4],[17.92682927 17.07317073] ; [3.07317073 2.92682927],0
p2,1,0.354539,0.857143,[30  5] ; [5 2],[29.16666667  5.83333333] ; [5.83333333 1.16666667],0
p3,1,0.359397,0.84,[26  9] ; [4 3],[25. 10.] ; [5. 2.],0
r3,1,0.421491,0.646154,[33  2] ; [6 1],[32.5  2.5] ; [6.5 0.5],0
a1,1,0.421491,0.646154,[ 2 33] ; [1 6],[ 2.5 32.5] ; [0.5 6.5],0
p1,1,0.432599,0.615836,[10 25] ; [1 6],[ 9.16666667 25.83333333] ; [1.83333333 5.16666667],0
a4,1,0.432599,0.615836,[10 25] ; [1 6],[ 9.16666667 25.83333333] ; [1.83333333 5.16666667],0
s2,1,0.482096,0.494118,[15 20] ; [2 5],[14.16666667 20.83333333] ; [2.83333333 4.16666667],0
v2,1,0.489199,0.478287,[18 17] ; [4 2],[18.7804878 16.2195122] ; [3.2195122 2.7804878],0
v1,1,0.529134,0.396054,[19 15] ; [3 4],[18.24390244 15.75609756] ; [3.75609756 3.24390244],0
a5,1,0.569764,0.323077,[21 14] ; [5 2],[21.66666667 13.33333333] ; [4.33333333 2.66666667],0
p6,1,0.593549,0.284836,[23 11] ; [4 3],[22.3902439 11.6097561] ; [4.6097561 2.3902439],0
u3,1,0.595732,0.281481,[8 8] ; [2 1],[8.42105263 7.57894737] ; [1.57894737 1.42105263],0
p7,1,0.613893,0.254545,[28  7] ; [5 2],[27.5  7.5] ; [5.5 1.5],0
s8,1,0.626924,0.236255,[18 16] ; [3 4],[17.41463415 16.58536585] ; [3.58536585 3.41463415],0
r4,1,0.638239,0.221053,[32  3] ; [6 1],[31.66666667  3.33333333] ; [6.33333333 0.66666667],0
p4,1,0.642155,0.215934,[27  7] ; [5 2],[26.53658537  7.46341463] ; [5.46341463 1.53658537],0
d3,1,0.665706,0.186667,[12 23] ; [3 4],[12.5 22.5] ; [2.5 4.5],0
p8,1,0.777268,0.080022,[26  8] ; [5 2],[25.70731707  8.29268293] ; [5.29268293 1.70731707],0
a6,1,0.782287,0.076364,[18 17] ; [4 3],[18.33333333 16.66666667] ; [3.66666667 3.33333333],0
a8,1,0.805364,0.060719,[ 6 27] ; [1 6],[ 5.775 27.225] ; [1.225 5.775],0
a7,1,0.881342,0.022281,[24 11] ; [5 2],[24.16666667 10.83333333] ; [4.83333333 2.16666667],0
d4,1,0.888196,0.019765,[21 14] ; [4 3],[20.83333333 14.16666667] ; [4.16666667 2.83333333],0
b1,1,0.888196,0.019765,[14 21] ; [3 4],[14.16666667 20.83333333] ; [2.83333333 4.16666667],0
a3,1,0.889732,0.019222,[19 16] ; [4 3],[19.16666667 15.83333333] ; [3.83333333 3.16666667],0
