Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,37.268105,[107  14] ; [29 33],[89.92349727 31.07650273] ; [46.07650273 15.92349727],1
s2,1,0.000275,13.236159,[70 52] ; [18 44],[58.34782609 63.65217391] ; [29.65217391 32.34782609],1
s6,1,0.005133,7.832055,[81 38] ; [30 34],[72.18032787 46.81967213] ; [38.81967213 25.18032787],0
p3,1,0.005282,7.780419,[47 74] ; [12 52],[38.58918919 82.41081081] ; [20.41081081 43.58918919],0
s5,1,0.007933,7.048468,[48 66] ; [14 49],[39.93220339 74.06779661] ; [22.06779661 40.93220339],0
s8,1,0.010287,6.584544,[56 66] ; [17 47],[47.88172043 74.11827957] ; [25.11827957 38.88172043],0
s7,1,0.019828,5.427009,[59 54] ; [21 41],[51.65714286 61.34285714] ; [28.34285714 33.65714286],0
p6,1,0.033021,4.544687,[46 76] ; [14 49],[39.56756757 82.43243243] ; [20.43243243 42.56756757],0
p4,1,0.060657,3.519317,[59 62] ; [22 42],[52.97837838 68.02162162] ; [28.02162162 35.97837838],0
p5,1,0.092742,2.826123,[  9 112] ; [ 1 63],[  6.54054054 114.45945946] ; [ 3.45945946 60.54054054],0
v1,1,0.096283,2.766062,[59 63] ; [22 40],[53.70652174 68.29347826] ; [27.29347826 34.70652174],0
p7,1,0.105575,2.619235,[66 53] ; [27 36],[60.80769231 58.19230769] ; [32.19230769 30.80769231],0
a5,1,0.117464,2.450809,[81 41] ; [35 29],[76.08602151 45.91397849] ; [39.91397849 24.08602151],0
r3,1,0.119052,2.429748,[104  17] ; [59  4],[107.19021739  13.80978261] ; [55.80978261  7.19021739],0
s4,1,0.130214,2.289947,[29 93] ; [ 9 54],[25.05945946 96.94054054] ; [12.94054054 50.05945946],0
d3,1,0.146431,2.109043,[84 36] ; [38 26],[79.56521739 40.43478261] ; [42.43478261 21.56521739],0
a2,1,0.149127,2.081153,[28 94] ; [ 9 55],[24.2688172 97.7311828] ; [12.7311828 51.2688172],0
b4,1,0.159383,1.980066,[69 53] ; [43 21],[73.46236559 48.53763441] ; [38.53763441 25.46236559],0
s3,1,0.176079,1.830407,[66 56] ; [27 35],[61.66304348 60.33695652] ; [31.33695652 30.66304348],0
p8,1,0.17638,1.827864,[45 77] ; [17 46],[40.88648649 81.11351351] ; [21.11351351 41.88648649],0
v3,1,0.199691,1.644633,[44 77] ; [17 46],[40.11413043 80.88586957] ; [20.88586957 42.11413043],0
n1,1,0.200383,1.639584,[14 28] ; [ 4 18],[11.8125 30.1875] ; [ 6.1875 15.8125],0
d5,1,0.200405,1.639423,[97 24] ; [46 18],[93.52972973 27.47027027] ; [49.47027027 14.52972973],0
d1,1,0.244947,1.351897,[70 52] ; [31 33],[66.24731183 55.75268817] ; [34.75268817 29.24731183],0
a8,1,0.279502,1.169507,[10 99] ; [ 8 46],[12.03680982 96.96319018] ; [ 5.96319018 48.03680982],0
v4,1,0.345655,0.889344,[112  10] ; [56  8],[110.19354839  11.80645161] ; [57.80645161  6.19354839],0
p1,1,0.378964,0.774061,[ 10 111] ; [ 3 60],[  8.54891304 112.45108696] ; [ 4.45108696 58.54891304],0
a7,1,0.391621,0.733903,[88 33] ; [42 21],[85.48913043 35.51086957] ; [44.51086957 18.48913043],0
r4,1,0.410914,0.676154,[99 23] ; [55  9],[101.01075269  20.98924731] ; [52.98924731 11.01075269],0
v2,1,0.411637,0.674069,[60 58] ; [28 35],[57.37016575 60.62983425] ; [30.62983425 32.37016575],0
n5,1,0.427407,0.629858,[79 42] ; [38 26],[76.52432432 44.47567568] ; [40.47567568 23.52432432],0
