Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,143.894999,[29 77] ; [323  53],[77.41078838 28.58921162] ; [274.58921162 101.41078838],1
n6,1,0.0,37.109985,[68 37] ; [337  40],[88.22614108 16.77385892] ; [316.77385892  60.22614108],1
p11,1,1e-05,19.463327,[64 42] ; [306  72],[81.03305785 24.96694215] ; [288.96694215  89.03305785],1
a5,1,6.7e-05,15.907585,[75 31] ; [329  49],[88.47933884 17.52066116] ; [315.52066116  62.47933884],1
a8,1,8.8e-05,15.386952,[ 1 97] ; [ 53 279],[12.30697674 85.69302326] ; [ 41.69302326 290.30697674],1
s7,1,0.000139,14.512947,[31 66] ; [194 167],[47.65283843 49.34716157] ; [177.34716157 183.65283843],1
p4,1,0.000156,14.299144,[47 59] ; [242 132],[63.82083333 42.17916667] ; [225.17916667 148.82083333],1
d2,1,0.000253,13.392017,[62 44] ; [286  88],[76.85 29.15] ; [271.15 102.85],1
p10,1,0.00027,13.266541,[70 34] ; [313  62],[83.1565762 20.8434238] ; [299.8434238  75.1565762],1
v3,1,0.000463,12.259444,[25 74] ; [162 200],[40.15835141 58.84164859] ; [146.84164859 215.15835141],1
p9,1,0.00071,11.461771,[74 29] ; [320  52],[85.43578947 17.56421053] ; [308.56421053  63.43578947],1
u1,1,0.001163,10.548024,[15 91] ; [113 265],[28.03305785 77.96694215] ; [ 99.96694215 278.03305785],0
s8,1,0.001303,10.338102,[35 71] ; [190 185],[49.58419958 56.41580042] ; [175.41580042 199.58419958],0
a4,1,0.001473,10.111492,[48 58] ; [235 141],[62.23651452 43.76348548] ; [220.76348548 155.23651452],0
p6,1,0.001874,9.669174,[25 79] ; [151 220],[38.53473684 65.46526316] ; [137.46526316 233.53473684],0
a2,1,0.003119,8.736389,[25 81] ; [148 230],[37.88842975 68.11157025] ; [135.11157025 242.88842975],0
p7,1,0.003124,8.733403,[50 53] ; [239 131],[62.93234672 40.06765328] ; [226.06765328 143.93234672],0
s4,1,0.004147,8.218377,[28 78] ; [ 54 318],[18.18410042 87.81589958] ; [ 63.81589958 308.18410042],0
