Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,65.268136,[32 54] ; [75  2],[56.45398773 29.54601227] ; [50.54601227 26.45398773],1
s6,1,0.173995,1.848179,[33 52] ; [39 40],[37.31707317 47.68292683] ; [34.68292683 44.31707317],0
r3,1,0.207091,1.591646,[63 22] ; [65 14],[66.34146341 18.65853659] ; [61.65853659 17.34146341],0
n3,1,0.212317,1.555556,[16  8] ; [16 16],[13.71428571 10.28571429] ; [18.28571429 13.71428571],0
n5,1,0.217345,1.521814,[53 31] ; [57 22],[56.68711656 27.31288344] ; [53.31288344 25.68711656],0
s5,1,0.224476,1.475526,[12 70] ; [17 60],[14.95597484 67.04402516] ; [14.04402516 62.95597484],0
p11,1,0.227105,1.458903,[42 44] ; [46 33],[45.86666667 40.13333333] ; [42.13333333 36.86666667],0
a8,1,0.234045,1.416107,[12 72] ; [ 6 67],[ 9.63057325 74.36942675] ; [ 8.36942675 64.63057325],0
u3,1,0.266105,1.236715,[21 25] ; [11  7],[23. 23.] ; [9. 9.],0
p1,1,0.340879,0.907123,[ 9 77] ; [ 5 74],[ 7.2969697 78.7030303] ; [ 6.7030303 72.2969697],0
v4,1,0.376672,0.781534,[64 21] ; [64 15],[66.34146341 18.65853659] ; [61.65853659 17.34146341],0
p12,1,0.396062,0.72025,[ 3 83] ; [ 5 74],[ 4.16969697 81.83030303] ; [ 3.83030303 75.16969697],0
v3,1,0.52064,0.412626,[31 52] ; [23 48],[29.1038961 53.8961039] ; [24.8961039 46.1038961],0
p4,1,0.59745,0.278859,[23 61] ; [24 53],[24.52173913 59.47826087] ; [22.47826087 54.52173913],0
r4,1,0.63247,0.228726,[58 28] ; [56 23],[59.41818182 26.58181818] ; [54.58181818 24.41818182],0
u2,1,0.638329,0.220935,[24 22] ; [10  7],[24.82539683 21.17460317] ; [9.17460317 7.82539683],0
n1,1,0.65825,0.195657,[12 12] ; [15 19],[11.17241379 12.82758621] ; [15.82758621 18.17241379],0
b1,1,0.694384,0.154381,[44 42] ; [38 41],[42.73939394 43.26060606] ; [39.26060606 39.73939394],0
v1,1,0.718194,0.13023,[29 56] ; [28 48],[30.0931677 54.9068323] ; [26.9068323 49.0931677],0
b2,1,0.760734,0.092731,[20 29] ; [22 36],[19.23364486 29.76635514] ; [22.76635514 35.23364486],0
b3,1,0.760734,0.092731,[20 29] ; [22 36],[19.23364486 29.76635514] ; [22.76635514 35.23364486],0
p7,1,0.787481,0.072675,[26 57] ; [25 50],[26.79113924 56.20886076] ; [24.20886076 50.79113924],0
p3,1,0.799115,0.064766,[25 61] ; [21 56],[24.26993865 61.73006135] ; [21.73006135 55.26993865],0
p5,1,0.856905,0.032514,[ 6 78] ; [ 6 70],[ 6.3 77.7] ; [ 5.7 70.3],0
b5,1,0.870961,0.026386,[49 37] ; [46 33],[49.51515152 36.48484848] ; [45.48484848 33.51515152],0
a1,1,0.921486,0.009714,[ 8 78] ; [ 7 72],[ 7.81818182 78.18181818] ; [ 7.18181818 71.81818182],0
p8,1,0.928107,0.008141,[21 64] ; [20 59],[21.25 63.75] ; [19.75 59.25],0
p6,1,0.929349,0.007861,[15 70] ; [14 63],[15.21604938 69.78395062] ; [13.78395062 63.21604938],0
