Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,69.173962,[ 99 171] ; [108  26],[138.34158416 131.65841584] ; [68.65841584 65.34158416],1
s6,1,0.0,34.804949,[161 111] ; [118  16],[186.91625616  85.08374384] ; [92.08374384 41.91625616],1
s8,1,0.0,34.144256,[ 96 176] ; [89 46],[123.63636364 148.36363636] ; [61.36363636 73.63636364],1
s3,1,0.0,33.174082,[119 150] ; [98 33],[145.9325 123.0675] ; [71.0675 59.9325],1
s7,1,1.3e-05,18.98483,[106 152] ; [85 47],[126.35384615 131.64615385] ; [64.64615385 67.35384615],1
d4,1,2.3e-05,17.904774,[211  62] ; [127   8],[226.16176471  46.83823529] ; [111.83823529  23.16176471],1
s4,1,0.000118,14.820788,[ 29 243] ; [ 34 100],[ 42.20689655 229.79310345] ; [ 20.79310345 113.20689655],1
p6,1,0.001515,10.060785,[ 88 177] ; [66 67],[102.53768844 162.46231156] ; [51.46231156 81.53768844],0
p10,1,0.001696,9.852156,[208  60] ; [122  13],[219.45409429  48.54590571] ; [110.54590571  24.45409429],0
d5,1,0.002815,8.923806,[214  59] ; [122  13],[224.82352941  48.17647059] ; [111.17647059  23.82352941],0
a3,1,0.004154,8.215223,[189  82] ; [112  23],[200.9137931  70.0862069] ; [100.0862069  34.9137931],0
u1,1,0.004896,7.91752,[ 44 229] ; [38 98],[ 54.73349633 218.26650367] ; [ 27.26650367 108.73349633],0
p7,1,0.005806,7.60951,[164 100] ; [101  32],[176.22166247  87.77833753] ; [88.77833753 44.22166247],0
d1,1,0.00913,6.797268,[150 123] ; [93 43],[162.19804401 110.80195599] ; [80.80195599 55.19804401],0
p9,1,0.009241,6.775733,[221  48] ; [124  11],[229.71534653  39.28465347] ; [115.28465347  19.71534653],0
a2,1,0.016313,5.768859,[ 62 211] ; [46 90],[ 72.08801956 200.91198044] ; [ 35.91198044 100.08801956],0
a4,1,0.016859,5.71099,[117 153] ; [76 60],[128.34975369 141.65024631] ; [64.65024631 71.34975369],0
v4,1,0.023992,5.095224,[252  18] ; [132   2],[256.63366337  13.36633663] ; [127.36633663   6.63366337],0
r4,1,0.031148,4.644767,[238  35] ; [128   8],[244.29828851  28.70171149] ; [121.70171149  14.29828851],0
a5,1,0.047224,3.937402,[203  70] ; [113  23],[210.92420538  62.07579462] ; [105.07579462  30.92420538],0
d2,1,0.054065,3.710694,[122 151] ; [74 61],[131.14705882 141.85294118] ; [64.85294118 70.14705882],0
b2,1,0.066698,3.362461,[ 62 110] ; [39 42],[ 68.66403162 103.33596838] ; [32.33596838 48.66403162],0
b3,1,0.066698,3.362461,[ 62 110] ; [39 42],[ 68.66403162 103.33596838] ; [32.33596838 48.66403162],0
p8,1,0.083949,2.986747,[134 131] ; [80 54],[142.13032581 122.86967419] ; [71.86967419 62.13032581],0
a6,1,0.114711,2.488086,[193  80] ; [85 50],[186.01470588  86.98529412] ; [91.98529412 43.01470588],0
p12,1,0.115012,2.483968,[ 13 256] ; [ 12 124],[ 16.60493827 252.39506173] ; [  8.39506173 127.60493827],0
n2,1,0.139983,2.178151,[37 14] ; [26  4],[39.66666667 11.33333333] ; [23.33333333  6.66666667],0
p3,1,0.172018,1.865271,[134 137] ; [77 59],[140.49385749 130.50614251] ; [70.50614251 65.49385749],0
r1,1,0.174895,1.840476,[220  51] ; [116  18],[224.82962963  46.17037037] ; [111.17037037  22.82962963],0
p4,1,0.190667,1.712459,[159 113] ; [88 47],[165.07125307 106.92874693] ; [81.92874693 53.07125307],0
r2,1,0.19201,1.70213,[253  16] ; [131   4],[255.68316832  13.31683168] ; [128.31683168   6.68316832],0
u2,1,0.21291,1.551527,[46 36] ; [10 14],[43.32075472 38.67924528] ; [12.67924528 11.32075472],0
