Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.002102,9.458485,[3 8] ; [13  2],[6.76923077 4.23076923] ; [9.23076923 5.76923077],0
a4,1,0.012655,6.216678,[ 1 10] ; [9 7],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
p11,1,0.017636,5.631918,[4 7] ; [13  3],[6.92592593 4.07407407] ; [10.07407407  5.92592593],0
v4,1,0.04792,3.912803,[9 2] ; [7 9],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
d2,1,0.052634,3.755495,[ 1 10] ; [7 9],[3.25925926 7.74074074] ; [ 4.74074074 11.25925926],0
s3,1,0.068108,3.328047,[5 6] ; [ 2 13],[2.96153846 8.03846154] ; [ 4.03846154 10.96153846],0
b1,1,0.092521,2.829947,[9 2] ; [8 8],[6.92592593 4.07407407] ; [10.07407407  5.92592593],0
a6,1,0.092521,2.829947,[2 9] ; [8 8],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
a7,1,0.096104,2.769034,[4 7] ; [11  5],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
u3,1,0.121681,2.395556,[4 1] ; [2 4],[2.72727273 2.27272727] ; [3.27272727 2.72727273],0
u2,1,0.136844,2.213095,[2 3] ; [5 1],[3.18181818 1.81818182] ; [3.81818182 2.18181818],0
v1,1,0.16612,1.917614,[2 9] ; [7 9],[3.66666667 7.33333333] ; [ 5.33333333 10.66666667],0
s2,1,0.168509,1.896162,[4 7] ; [ 2 13],[2.53846154 8.46153846] ; [ 3.46153846 11.53846154],0
p7,1,0.2261,1.465231,[5 6] ; [11  5],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
d5,1,0.267938,1.227273,[6 5] ; [12  4],[7.33333333 3.66666667] ; [10.66666667  5.33333333],0
p5,1,0.295722,1.093388,[ 1 10] ; [ 4 12],[2.03703704 8.96296296] ; [ 2.96296296 13.03703704],0
s5,1,0.295722,1.093388,[ 1 10] ; [ 4 12],[2.03703704 8.96296296] ; [ 2.96296296 13.03703704],0
p2,1,0.304807,1.053044,[7 4] ; [13  3],[8.14814815 2.85185185] ; [11.85185185  4.14814815],0
p10,1,0.352704,0.863705,[7 4] ; [12  3],[8.03846154 2.96153846] ; [10.96153846  4.03846154],0
n3,1,0.376462,0.782222,[3 2] ; [2 4],[2.27272727 2.72727273] ; [2.72727273 3.27272727],0
p8,1,0.483522,0.490909,[4 7] ; [8 8],[4.88888889 6.11111111] ; [7.11111111 8.88888889],0
b5,1,0.483522,0.490909,[7 4] ; [8 8],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
r3,1,0.52518,0.403708,[7 4] ; [12  4],[7.74074074 3.25925926] ; [11.25925926  4.74074074],0
p3,1,0.52518,0.403708,[4 7] ; [ 4 12],[3.25925926 7.74074074] ; [ 4.74074074 11.25925926],0
a3,1,0.530236,0.393939,[6 5] ; [10  5],[6.76923077 4.23076923] ; [9.23076923 5.76923077],0
v3,1,0.579639,0.306818,[3 8] ; [ 6 10],[3.66666667 7.33333333] ; [ 5.33333333 10.66666667],0
p4,1,0.581206,0.304289,[5 6] ; [9 7],[5.7037037 5.2962963] ; [8.2962963 7.7037037],0
d3,1,0.581206,0.304289,[5 6] ; [9 7],[5.7037037 5.2962963] ; [8.2962963 7.7037037],0
v2,1,0.599337,0.275996,[4 7] ; [7 8],[4.65384615 6.34615385] ; [6.34615385 8.65384615],0
n5,1,0.679365,0.170842,[6 5] ; [10  6],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
n4,1,0.679365,0.170842,[6 5] ; [10  6],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
r4,1,0.701122,0.147308,[4 7] ; [7 9],[4.48148148 6.51851852] ; [6.51851852 9.48148148],0
s8,1,0.701122,0.147308,[4 7] ; [7 9],[4.48148148 6.51851852] ; [6.51851852 9.48148148],0
n2,1,0.740144,0.11,[3 2] ; [3 3],[2.72727273 2.27272727] ; [3.27272727 2.72727273],0
n6,1,0.780914,0.077355,[6 5] ; [9 6],[6.34615385 4.65384615] ; [8.65384615 6.34615385],0
p1,1,0.781814,0.076705,[ 1 10] ; [ 1 15],[ 0.81481481 10.18518519] ; [ 1.18518519 14.81481481],0
s1,1,0.781814,0.076705,[ 1 10] ; [ 2 14],[1.22222222 9.77777778] ; [ 1.77777778 14.22222222],0
b4,1,0.781814,0.076705,[7 4] ; [11  5],[7.33333333 3.66666667] ; [10.66666667  5.33333333],0
a8,1,0.791959,0.069573,[2 9] ; [ 2 12],[1.76 9.24] ; [ 2.24 11.76],0
d1,1,0.824016,0.049454,[3 8] ; [ 5 11],[3.25925926 7.74074074] ; [ 4.74074074 11.25925926],0
s7,1,0.854757,0.033508,[5 5] ; [6 7],[4.7826087 5.2173913] ; [6.2173913 6.7826087],0
n1,1,0.886508,0.02037,[1 4] ; [1 5],[0.90909091 4.09090909] ; [1.09090909 4.90909091],0
p6,1,0.89466,0.017532,[3 8] ; [ 4 12],[2.85185185 8.14814815] ; [ 4.14814815 11.85185185],0
d4,1,0.89466,0.017532,[8 3] ; [12  4],[8.14814815 2.85185185] ; [11.85185185  4.14814815],0
s6,1,0.93021,0.00767,[5 6] ; [7 9],[4.88888889 6.11111111] ; [7.11111111 8.88888889],0
