Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,48.96453,[ 85 169] ; [93 38],[117.43376623 136.56623377] ; [60.56623377 70.43376623],1
s6,1,0.0,39.814854,[135 118] ; [111  18],[162.92670157  90.07329843] ; [83.07329843 45.92670157],1
p5,1,0.0,38.263601,[ 23 232] ; [45 86],[ 44.92227979 210.07772021] ; [ 23.07772021 107.92227979],1
s3,1,0.0,25.861067,[108 143] ; [91 38],[131.44473684 119.55526316] ; [67.55526316 61.44473684],1
s8,1,4e-06,21.403241,[ 97 157] ; [82 48],[118.40104167 135.59895833] ; [60.59895833 69.40104167],1
s7,1,9e-06,19.812739,[ 96 145] ; [81 45],[116.23160763 124.76839237] ; [60.76839237 65.23160763],1
p7,1,0.001394,10.213256,[189  62] ; [115  14],[200.8  50.2] ; [103.2  25.8],0
p10,1,0.002059,9.496006,[206  47] ; [122   9],[216.10416667  36.89583333] ; [111.89583333  19.10416667],0
v3,1,0.002253,9.330679,[ 98 149] ; [73 57],[112.03448276 134.96551724] ; [58.96551724 71.03448276],0
b5,1,0.002548,9.106131,[155 100] ; [59 73],[141.00775194 113.99224806] ; [72.99224806 59.00775194],0
n6,1,0.00332,8.622803,[208  46] ; [120   9],[217.52480418  36.47519582] ; [110.47519582  18.52480418],0
p6,1,0.003875,8.341684,[ 99 154] ; [71 59],[112.29765013 140.70234987] ; [57.70234987 72.29765013],0
p9,1,0.003958,8.303048,[214  39] ; [124   7],[222.69270833  30.30729167] ; [115.30729167  15.69270833],0
v1,1,0.005571,7.684208,[135 115] ; [90 41],[147.63779528 102.36220472] ; [77.36220472 53.63779528],0
b3,1,0.006429,7.42585,[ 49 102] ; [42 41],[58.72222222 92.27777778] ; [32.27777778 50.72222222],0
b2,1,0.006429,7.42585,[ 49 102] ; [42 41],[58.72222222 92.27777778] ; [32.27777778 50.72222222],0
p12,1,0.009185,6.786427,[ 19 235] ; [ 21 110],[ 26.38961039 227.61038961] ; [ 13.61038961 117.38961039],0
r4,1,0.009414,6.742475,[228  27] ; [128   4],[234.57364341  20.42635659] ; [121.42635659  10.57364341],0
p3,1,0.009909,6.651114,[142 112] ; [91 40],[153.71948052 100.28051948] ; [79.28051948 51.71948052],0
n5,1,0.010865,6.487247,[186  68] ; [111  20],[195.94285714  58.05714286] ; [101.05714286  29.94285714],0
a1,1,0.010924,6.477632,[  9 246] ; [ 13 119],[ 14.49612403 240.50387597] ; [  7.50387597 124.49612403],0
a5,1,0.011143,6.442372,[185  70] ; [111  21],[195.03875969  59.96124031] ; [100.96124031  31.03875969],0
a3,1,0.019796,5.429761,[168  85] ; [102  29],[177.890625  75.109375] ; [92.109375 38.890625],0
r1,1,0.026948,4.894126,[202  52] ; [116  15],[209.7974026  44.2025974] ; [108.2025974  22.7974026],0
n1,1,0.033642,4.512821,[14 30] ; [13  9],[18. 26.] ; [ 9. 13.],0
u1,1,0.035482,4.421843,[ 30 225] ; [ 26 106],[ 36.89922481 218.10077519] ; [ 19.10077519 112.89922481],0
n2,1,0.047109,3.941508,[31 14] ; [20  2],[34.25373134 10.74626866] ; [16.74626866  5.25373134],0
p1,1,0.067049,3.353828,[ 25 229] ; [ 21 108],[ 30.50652742 223.49347258] ; [ 15.49347258 113.50652742],0
n4,1,0.067457,3.343837,[194  61] ; [111  21],[200.96899225  54.03100775] ; [104.03100775  27.96899225],0
p11,1,0.067734,3.337088,[210  45] ; [118  14],[216.12403101  38.87596899] ; [111.87596899  20.12403101],0
a4,1,0.074204,3.187493,[ 95 158] ; [62 70],[103.17142857 149.82857143] ; [53.82857143 78.17142857],0
p4,1,0.107974,2.583634,[174  80] ; [100  31],[180.76883117  73.23116883] ; [93.23116883 37.76883117],0
a8,1,0.128147,2.314815,[ 31 194] ; [ 25 100],[ 36. 189.] ; [ 20. 105.],0
v2,1,0.139631,2.182026,[143 103] ; [87 45],[149.68253968  96.31746032] ; [80.31746032 51.68253968],0
n3,1,0.147518,2.097732,[26 19] ; [16  5],[28.63636364 16.36363636] ; [13.36363636  7.63636364],0
r2,1,0.157341,1.999599,[233  16] ; [128   4],[235.92913386  13.07086614] ; [125.07086614   6.92913386],0
r3,1,0.17172,1.867868,[239  16] ; [128   4],[241.82170543  13.17829457] ; [125.17829457   6.82170543],0
d1,1,0.174678,1.842332,[146 109] ; [85 47],[152.20930233 102.79069767] ; [78.79069767 53.20930233],0
d4,1,0.188783,1.727091,[206  49] ; [112  18],[210.62337662  44.37662338] ; [107.37662338  22.62337662],0
v4,1,0.247394,1.337957,[242  12] ; [127   3],[244.078125   9.921875] ; [124.921875   5.078125],0
a6,1,0.278317,1.175288,[173  82] ; [81 49],[168.23376623  86.76623377] ; [85.76623377 44.23376623],0
d5,1,0.286463,1.136173,[198  57] ; [107  23],[202.01298701  52.98701299] ; [102.98701299  27.01298701],0
p2,1,0.303513,1.058693,[224  30] ; [120  11],[226.95064935  27.04935065] ; [117.04935065  13.95064935],0
u3,1,0.318218,0.996257,[42 43] ; [18 12],[44.34782609 40.65217391] ; [15.65217391 14.34782609],0
