Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.001956,9.590356,[ 7 39] ; [21 26],[13.84946237 32.15053763] ; [14.15053763 32.84946237],0
n2,1,0.007854,7.066419,[ 9 13] ; [12  2],[12.83333333  9.16666667] ; [8.16666667 5.83333333],0
p10,1,0.012522,6.235349,[19 24] ; [33 14],[24.84444444 18.15555556] ; [27.15555556 19.84444444],0
p9,1,0.021921,5.252054,[22 21] ; [35 12],[27.23333333 15.76666667] ; [29.76666667 17.23333333],0
p7,1,0.024498,5.059015,[16 28] ; [26 17],[21.24137931 22.75862069] ; [20.75862069 22.24137931],0
p2,1,0.03603,4.395692,[23 22] ; [34 13],[27.88043478 17.11956522] ; [29.11956522 17.88043478],0
s1,1,0.042722,4.106362,[ 6 39] ; [ 1 46],[ 3.42391304 41.57608696] ; [ 3.57608696 43.42391304],0
a2,1,0.057968,3.594601,[ 9 37] ; [ 3 44],[ 5.93548387 40.06451613] ; [ 6.06451613 40.93548387],0
n1,1,0.06092,3.512149,[ 5 17] ; [7 6],[ 7.54285714 14.45714286] ; [4.45714286 8.54285714],0
a4,1,0.064854,3.408689,[19 27] ; [11 36],[14.83870968 31.16129032] ; [15.16129032 31.83870968],0
r4,1,0.064854,3.408689,[27 19] ; [36 11],[31.16129032 14.83870968] ; [31.83870968 15.16129032],0
r3,1,0.080734,3.050068,[34 11] ; [42  5],[37.17391304  7.82608696] ; [38.82608696  8.17391304],0
p8,1,0.095238,2.783536,[14 29] ; [23 23],[17.87640449 25.12359551] ; [19.12359551 26.87640449],0
p3,1,0.107782,2.58645,[10 34] ; [18 29],[13.53846154 30.46153846] ; [14.46153846 32.53846154],0
s6,1,0.141452,2.162089,[18 27] ; [26 21],[21.52173913 23.47826087] ; [22.47826087 24.52173913],0
p6,1,0.15825,1.990868,[ 7 36] ; [13 32],[ 9.77272727 33.22727273] ; [10.22727273 34.77272727],0
p4,1,0.159365,1.980241,[15 30] ; [22 24],[18.2967033 26.7032967] ; [18.7032967 27.2967033],0
a5,1,0.177955,1.814619,[20 26] ; [27 20],[23.24731183 22.75268817] ; [23.75268817 23.24731183],0
s7,1,0.214086,1.543581,[ 9 32] ; [15 29],[11.57647059 29.42352941] ; [12.42352941 31.57647059],0
v4,1,0.231621,1.430882,[35 10] ; [41  6],[37.17391304  7.82608696] ; [38.82608696  8.17391304],0
d2,1,0.240698,1.376503,[18 28] ; [13 34],[15.33333333 30.66666667] ; [15.66666667 31.33333333],0
n5,1,0.252138,1.31142,[ 9 36] ; [14 32],[11.37362637 33.62637363] ; [11.62637363 34.37362637],0
d5,1,0.29395,1.101444,[34 12] ; [30 17],[31.65591398 14.34408602] ; [32.34408602 14.65591398],0
b2,1,0.313732,1.014898,[ 5 18] ; [10 19],[ 6.63461538 16.36538462] ; [ 8.36538462 20.63461538],0
