Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,99.349653,[37 92] ; [226  58],[82.14769976 46.85230024] ; [180.85230024 103.14769976],1
a5,1,0.0,30.079325,[62 68] ; [214  71],[86.45783133 43.54216867] ; [189.54216867  95.45783133],1
n6,1,0.0,26.001865,[84 46] ; [247  39],[103.4375  26.5625] ; [227.5625  58.4375],1
s7,1,2e-06,22.646946,[31 94] ; [137 136],[52.7638191 72.2361809] ; [115.2361809 157.7638191],1
a4,1,5e-06,20.830256,[ 30 100] ; [133 152],[51.06024096 78.93975904] ; [111.93975904 173.06024096],1
a2,1,5.9e-05,16.14704,[ 11 119] ; [ 73 213],[ 26.25 103.75] ; [ 57.75 228.25],1
a3,1,7e-05,15.824173,[67 63] ; [204  81],[84.89156627 45.10843373] ; [186.10843373  98.89156627],1
r1,1,9.5e-05,15.23726,[80 49] ; [229  57],[96.05060241 32.94939759] ; [212.94939759  73.05060241],1
p10,1,0.000397,12.545314,[80 48] ; [223  59],[94.59512195 33.40487805] ; [208.40487805  73.59512195],1
p11,1,0.00103,10.772285,[83 47] ; [226  60],[96.5625 33.4375] ; [212.4375  73.5625],0
p3,1,0.001828,9.714871,[38 92] ; [129 155],[52.43961353 77.56038647] ; [114.56038647 169.43961353],0
p9,1,0.002325,9.273371,[87 41] ; [230  52],[98.96585366 29.03414634] ; [218.03414634  63.96585366],0
r4,1,0.003624,8.463096,[107  23] ; [263  23],[115.625  14.375] ; [254.375  31.625],0
d2,1,0.006469,7.414884,[45 85] ; [139 145],[57.77777778 72.22222222] ; [126.22222222 157.77777778],0
v3,1,0.008107,7.009776,[ 23 101] ; [ 87 191],[33.93034826 90.06965174] ; [ 76.06965174 201.93034826],0
s4,1,0.008317,6.963937,[34 96] ; [ 43 239],[ 24.2961165 105.7038835] ; [ 52.7038835 229.2961165],0
u1,1,0.008427,6.940415,[ 10 120] ; [ 50 236],[ 18.75 111.25] ; [ 41.25 244.75],0
d5,1,0.011204,6.432627,[89 40] ; [229  56],[99.08695652 29.91304348] ; [218.91304348  66.08695652],0
a8,1,0.011214,6.431128,[  7 115] ; [ 39 226],[ 14.50129199 107.49870801] ; [ 31.49870801 233.50129199],0
d4,1,0.013636,6.084712,[92 37] ; [233  51],[101.51331719  27.48668281] ; [223.48668281  60.51331719],0
d1,1,0.015391,5.871141,[57 73] ; [162 124],[68.4375 61.5625] ; [150.5625 135.4375],0
s8,1,0.020641,5.356831,[34 96] ; [108 178],[44.375 85.625] ; [ 97.625 188.375],0
p4,1,0.025688,4.976909,[54 75] ; [152 131],[64.5 64.5] ; [141.5 141.5],0
p2,1,0.035661,4.413221,[91 38] ; [227  57],[99.32687651 29.67312349] ; [218.67312349  65.32687651],0
s3,1,0.037666,4.320038,[59 71] ; [159 123],[68.78640777 61.21359223] ; [149.21359223 132.78640777],0
p6,1,0.063436,3.445192,[ 30 100] ; [ 90 191],[37.95620438 92.04379562] ; [ 82.04379562 198.95620438],0
p12,1,0.064055,3.429153,[  3 127] ; [ 19 264],[  6.92493947 123.07506053] ; [ 15.07506053 267.92493947],0
s6,1,0.067152,3.351288,[70 60] ; [178 103],[78.44282238 51.55717762] ; [169.55717762 111.44282238],0
v4,1,0.074415,3.182851,[114  14] ; [269  17],[118.41545894   9.58454106] ; [264.58454106  21.41545894],0
r2,1,0.097576,2.744725,[115  15] ; [264  19],[119.29782082  10.70217918] ; [259.70217918  23.29782082],0
n2,1,0.129713,2.295936,[31 18] ; [54 17],[34.70833333 14.29166667] ; [50.29166667 20.70833333],0
p1,1,0.138154,2.198398,[  5 124] ; [ 22 261],[  8.4538835 120.5461165] ; [ 18.5461165 264.4538835],0
p5,1,0.167957,1.90108,[  6 123] ; [ 24 260],[  9.37046005 119.62953995] ; [ 20.62953995 263.37046005],0
a6,1,0.180091,1.79687,[82 48] ; [198  86],[87.92270531 42.07729469] ; [192.07729469  91.92270531],0
p7,1,0.237871,1.393167,[67 59] ; [167 114],[72.44226044 53.55773956] ; [161.55773956 119.44226044],0
b3,1,0.243087,1.3626,[16 49] ; [ 52 108],[19.64444444 45.35555556] ; [ 48.35555556 111.64444444],0
b2,1,0.243087,1.3626,[16 49] ; [ 52 108],[19.64444444 45.35555556] ; [ 48.35555556 111.64444444],0
n1,1,0.243516,1.360125,[13 36] ; [25 43],[15.91452991 33.08547009] ; [22.08547009 45.91452991],0
s2,1,0.290332,1.11808,[53 76] ; [133 152],[57.95652174 71.04347826] ; [128.04347826 156.95652174],0
p8,1,0.295472,1.094519,[53 76] ; [131 150],[57.89268293 71.10731707] ; [126.10731707 154.89268293],0
b5,1,0.337863,0.918523,[77 53] ; [155 131],[72.5 57.5] ; [159.5 126.5],0
v2,1,0.391731,0.733562,[47 75] ; [119 157],[50.88442211 71.11557789] ; [115.11557789 160.88442211],0
b1,1,0.393547,0.727953,[47 83] ; [116 170],[50.9375 79.0625] ; [112.0625 173.9375],0
n3,1,0.508137,0.437901,[35 14] ; [53 16],[36.54237288 12.45762712] ; [51.45762712 17.54237288],0
b4,1,0.520672,0.412562,[72 58] ; [168 118],[75. 55.] ; [165. 121.],0
s1,1,0.565058,0.331022,[  4 126] ; [ 12 270],[  5.04854369 124.95145631] ; [ 10.95145631 271.04854369],0
a1,1,0.582291,0.302545,[  4 126] ; [ 12 274],[  5. 125.] ; [ 11. 275.],0
d3,1,0.631516,0.23001,[83 45] ; [191  93],[85.12621359 42.87378641] ; [188.87378641  95.12621359],0
a7,1,0.80014,0.064093,[93 36] ; [202  83],[91.92028986 37.07971014] ; [203.07971014  81.92028986],0
u2,1,0.861194,0.030574,[32 30] ; [43 38],[32.51748252 29.48251748] ; [42.48251748 38.51748252],0
s5,1,0.872279,0.025845,[35 91] ; [ 74 200],[34.335 91.665] ; [ 74.665 199.335],0
u4,1,0.937723,0.006105,[  1 129] ; [  2 284],[  0.9375 129.0625] ; [  2.0625 283.9375],0
u3,1,0.980949,0.00057,[31 30] ; [41 40],[30.92957746 30.07042254] ; [41.07042254 39.92957746],0
