Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.728331,[39 47] ; [11 79],[24.43181818 61.56818182] ; [25.56818182 64.43181818],1
v1,1,0.000162,14.224524,[52 37] ; [27 62],[39.5 49.5] ; [39.5 49.5],1
r1,1,0.001203,10.485553,[74 16] ; [55 36],[64.14364641 25.85635359] ; [64.85635359 26.14364641],0
r3,1,0.001766,9.778399,[87  3] ; [75 16],[80.55248619  9.44751381] ; [81.44751381  9.55248619],0
d5,1,0.004183,8.202817,[79 12] ; [63 28],[71. 20.] ; [71. 20.],0
a5,1,0.006601,7.378378,[63 28] ; [45 46],[54. 37.] ; [54. 37.],0
a7,1,0.012186,6.283566,[74 17] ; [59 32],[66.5 24.5] ; [66.5 24.5],0
u1,1,0.017784,5.617284,[15 76] ; [ 5 86],[10. 81.] ; [10. 81.],0
a3,1,0.017976,5.598469,[65 26] ; [49 41],[57.31491713 33.68508287] ; [56.68508287 33.31491713],0
r2,1,0.024633,5.049518,[84  6] ; [75 16],[79.06077348 10.93922652] ; [79.93922652 11.06077348],0
b4,1,0.031941,4.601651,[64 27] ; [50 41],[57. 34.] ; [57. 34.],0
d1,1,0.035993,4.397436,[59 32] ; [45 46],[52. 39.] ; [52. 39.],0
a2,1,0.039932,4.220779,[19 72] ; [ 9 82],[14. 77.] ; [14. 77.],0
p12,1,0.050255,3.832917,[ 6 83] ; [ 1 90],[ 3.46111111 85.53888889] ; [ 3.53888889 87.46111111],0
r4,1,0.073448,3.204225,[76 15] ; [66 25],[71. 20.] ; [71. 20.],0
s6,1,0.080044,3.064003,[57 32] ; [46 44],[51.2122905 37.7877095] ; [51.7877095 38.2122905],0
p8,1,0.088163,2.907608,[45 43] ; [35 56],[39.32960894 48.67039106] ; [40.67039106 50.32960894],0
b1,1,0.120566,2.409958,[27 64] ; [37 54],[32. 59.] ; [32. 59.],0
p11,1,0.123116,2.37722,[63 28] ; [53 38],[58. 33.] ; [58. 33.],0
p5,1,0.143591,2.139049,[ 6 84] ; [ 2 89],[ 3.97790055 86.02209945] ; [ 4.02209945 86.97790055],0
p10,1,0.15435,2.028722,[63 25] ; [56 35],[58.5027933 29.4972067] ; [60.4972067 30.5027933],0
d3,1,0.15929,1.980952,[74 17] ; [66 25],[70. 21.] ; [70. 21.],0
a4,1,0.214265,1.542373,[36 55] ; [28 63],[32. 59.] ; [32. 59.],0
p4,1,0.228855,1.447964,[43 47] ; [35 55],[39. 51.] ; [39. 51.],0
b3,1,0.271352,1.209901,[16 27] ; [13 36],[13.55434783 29.44565217] ; [15.44565217 33.55434783],0
b2,1,0.271352,1.209901,[16 27] ; [13 36],[13.55434783 29.44565217] ; [15.44565217 33.55434783],0
p7,1,0.291683,1.111835,[50 38] ; [42 44],[46.52873563 41.47126437] ; [45.47126437 40.52873563],0
s4,1,0.306126,1.047315,[20 71] ; [26 65],[23. 68.] ; [23. 68.],0
v4,1,0.332636,0.938607,[83  7] ; [80 11],[81.04972376  8.95027624] ; [81.95027624  9.04972376],0
p9,1,0.332747,0.938179,[67 21] ; [62 27],[64.13559322 23.86440678] ; [64.86440678 24.13559322],0
s3,1,0.33515,0.928898,[46 44] ; [40 51],[42.76243094 47.23756906] ; [43.23756906 47.76243094],0
p6,1,0.335589,0.927209,[24 63] ; [19 70],[21.25568182 65.74431818] ; [21.74431818 67.25568182],0
s8,1,0.341353,0.905342,[28 63] ; [22 68],[25.13812155 65.86187845] ; [24.86187845 65.13812155],0
a6,1,0.351625,0.867585,[62 29] ; [56 35],[59. 32.] ; [59. 32.],0
s7,1,0.397829,0.71488,[29 59] ; [23 62],[26.45086705 61.54913295] ; [25.54913295 59.45086705],0
s2,1,0.400683,0.706276,[41 50] ; [35 55],[38.20994475 52.79005525] ; [37.79005525 52.20994475],0
p2,1,0.43563,0.607767,[67 23] ; [63 28],[64.64088398 25.35911602] ; [65.35911602 25.64088398],0
p3,1,0.462021,0.540994,[33 56] ; [29 62],[30.65555556 58.34444444] ; [31.34444444 59.65555556],0
a1,1,0.46957,0.522989,[ 3 88] ; [ 5 86],[ 4. 87.] ; [ 4. 87.],0
u3,1,0.50088,0.453072,[15 11] ; [27 14],[16.29850746  9.70149254] ; [25.70149254 15.29850746],0
n6,1,0.506781,0.440708,[59 30] ; [56 35],[56.86111111 32.13888889] ; [58.13888889 32.86111111],0
u2,1,0.564222,0.332447,[14 12] ; [25 16],[15.13432836 10.86567164] ; [23.86567164 17.13432836],0
n1,1,0.578584,0.308529,[ 7 24] ; [10 25],[ 7.98484848 23.01515152] ; [ 9.01515152 25.98484848],0
n2,1,0.65638,0.197951,[19 11] ; [24 11],[19.84615385 10.15384615] ; [23.15384615 11.84615385],0
s5,1,0.669751,0.181894,[31 56] ; [29 60],[29.65909091 57.34090909] ; [30.34090909 58.65909091],0
