Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,74.006337,[ 43 103] ; [287 122],[86.81081081 59.18918919] ; [243.18918919 165.81081081],1
a3,1,0.0,64.537672,[68 76] ; [334  74],[104.86956522  39.13043478] ; [297.13043478 110.86956522],1
a4,1,0.0,57.922334,[ 25 121] ; [218 189],[64.15551537 81.84448463] ; [178.84448463 228.15551537],1
d2,1,0.0,52.293623,[ 32 114] ; [231 176],[69.4358047 76.5641953] ; [193.5641953 213.4358047],1
d5,1,0.0,36.416879,[95 50] ; [357  49],[118.94736842  26.05263158] ; [333.05263158  72.94736842],1
a6,1,0.0,34.158091,[70 76] ; [302 104],[98.39130435 47.60869565] ; [273.60869565 132.39130435],1
r1,1,0.0,32.749575,[97 48] ; [358  49],[119.51992754  25.48007246] ; [335.48007246  71.51992754],1
u1,1,0.0,31.307379,[  4 142] ; [ 96 313],[ 26.30630631 119.69369369] ; [ 73.69369369 335.30630631],1
d4,1,1e-06,24.842919,[100  46] ; [353  53],[119.81521739  26.18478261] ; [333.18478261  72.81521739],1
r4,1,3e-06,21.87584,[125  21] ; [395  14],[136.79279279   9.20720721] ; [383.20720721  25.79279279],1
p10,1,1.3e-05,18.989003,[107  38] ; [360  45],[123.11818182  21.88181818] ; [343.88181818  61.11818182],1
d3,1,1.5e-05,18.783878,[81 63] ; [307 100],[101.40108893  42.59891107] ; [286.59891107 120.40108893],1
s8,1,4.1e-05,16.804869,[49 97] ; [216 189],[70.21778584 75.78221416] ; [194.78221416 210.21778584],1
p4,1,4.8e-05,16.520312,[81 65] ; [299 107],[100.50724638  45.49275362] ; [279.49275362 126.50724638],1
p9,1,0.000124,14.728879,[112  33] ; [365  41],[125.52631579  19.47368421] ; [351.47368421  54.52631579],1
b2,1,0.000431,12.391876,[20 70] ; [110 145],[33.91304348 56.08695652] ; [ 96.08695652 158.91304348],1
b3,1,0.000431,12.391876,[20 70] ; [110 145],[33.91304348 56.08695652] ; [ 96.08695652 158.91304348],1
s5,1,0.000592,11.800429,[ 37 105] ; [169 230],[54.0702403 87.9297597] ; [151.9297597 247.0702403],1
p3,1,0.001039,10.756536,[71 75] ; [261 146],[87.65280289 58.34719711] ; [244.34719711 162.65280289],0
n4,1,0.002487,9.149819,[102  44] ; [333  74],[114.84629295  31.15370705] ; [320.15370705  86.84629295],0
v2,1,0.003203,8.688023,[69 72] ; [250 146],[83.75977654 57.24022346] ; [235.24022346 160.75977654],0
s7,1,0.003566,8.49245,[59 79] ; [224 168],[73.68679245 64.31320755] ; [209.31320755 182.68679245],0
p2,1,0.011854,6.332525,[124  22] ; [375  32],[131.74321881  14.25678119] ; [367.25678119  39.74321881],0
n6,1,0.014776,5.942931,[116  29] ; [358  48],[124.73684211  20.26315789] ; [349.26315789  56.73684211],0
v1,1,0.0208,5.343462,[68 72] ; [241 162],[79.66850829 60.33149171] ; [229.33149171 173.66850829],0
v3,1,0.031534,4.62364,[50 94] ; [178 217],[60.91280148 83.08719852] ; [167.08719852 227.91280148],0
a7,1,0.03758,4.323933,[94 50] ; [304 105],[103.63833635  40.36166365] ; [294.36166365 114.63833635],0
r2,1,0.040513,4.196274,[134  11] ; [391  14],[138.40909091   6.59090909] ; [386.59090909  18.40909091],0
p8,1,0.046142,3.976411,[89 57] ; [282 121],[98.66302368 47.33697632] ; [272.33697632 130.66302368],0
s6,1,0.047625,3.923164,[90 53] ; [288 113],[99.36397059 43.63602941] ; [278.63602941 122.36397059],0
n5,1,0.060524,3.522962,[104  42] ; [321  86],[112.20614828  33.79385172] ; [312.79385172  94.20614828],0
p12,1,0.072309,3.229807,[  7 139] ; [ 39 368],[ 12.14466546 133.85533454] ; [ 33.85533454 373.14466546],0
n3,1,0.121726,2.394975,[25 11] ; [61 13],[28.14545455  7.85454545] ; [57.85454545 16.14545455],0
r3,1,0.152903,2.043053,[138   7] ; [399  10],[140.55054152   4.44945848] ; [396.44945848  12.55054152],0
a1,1,0.157457,1.99848,[  5 141] ; [ 27 382],[  8.41801802 137.58198198] ; [ 23.58198198 385.41801802],0
u4,1,0.190253,1.715658,[  1 145] ; [ 10 399],[  2.89369369 143.10630631] ; [  8.10630631 400.89369369],0
u3,1,0.212554,1.553948,[38 39] ; [44 30],[41.81456954 35.18543046] ; [40.18543046 33.81456954],0
s2,1,0.239085,1.385979,[71 75] ; [221 186],[77.09222423 68.90777577] ; [214.90777577 192.09222423],0
s4,1,0.246319,1.344062,[ 30 114] ; [ 67 338],[ 25.44262295 118.55737705] ; [ 71.55737705 333.44262295],0
b1,1,0.265449,1.240117,[53 93] ; [170 239],[58.66306306 87.33693694] ; [164.33693694 244.66306306],0
