Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000147,14.406028,[67 46] ; [ 4 20],[58.5620438 54.4379562] ; [12.4379562 11.5620438],1
a7,1,0.003918,8.32165,[73 39] ; [ 8 16],[66.70588235 45.29411765] ; [14.29411765  9.70588235],0
p7,1,0.004719,7.984253,[84 28] ; [11 13],[78.23529412 33.76470588] ; [16.76470588  7.23529412],0
d2,1,0.022468,5.209213,[19 94] ; [ 9 15],[23.09489051 89.90510949] ; [ 4.90510949 19.09489051],0
s4,1,0.038266,4.293153,[14 99] ; [ 7 17],[17.32116788 95.67883212] ; [ 3.67883212 20.32116788],0
p3,1,0.04832,3.898827,[58 55] ; [ 7 17],[53.61313869 59.38686131] ; [11.38686131 12.61313869],0
p9,1,0.058231,3.587076,[101  12] ; [18  6],[98.15328467 14.84671533] ; [20.84671533  3.15328467],0
b1,1,0.067159,3.351131,[43 70] ; [14 10],[47.01459854 65.98540146] ; [ 9.98540146 14.01459854],0
a6,1,0.067159,3.351131,[70 43] ; [10 14],[65.98540146 47.01459854] ; [14.01459854  9.98540146],0
s1,1,0.072418,3.227337,[  4 108] ; [ 3 21],[  5.76470588 106.23529412] ; [ 1.23529412 22.76470588],0
p4,1,0.080721,3.050333,[69 44] ; [10 14],[65.16058394 47.83941606] ; [13.83941606 10.16058394],0
p6,1,0.089416,2.884848,[49 63] ; [ 6 18],[45.29411765 66.70588235] ; [ 9.70588235 14.29411765],0
d3,1,0.108297,2.578893,[43 70] ; [ 5 19],[39.59124088 73.40875912] ; [ 8.40875912 15.59124088],0
p10,1,0.121383,2.399383,[97 14] ; [18  6],[94.55555556 16.44444444] ; [20.44444444  3.55555556],0
d4,1,0.196486,1.668303,[68 45] ; [11 13],[65.16058394 47.83941606] ; [13.83941606 10.16058394],0
v4,1,0.201455,1.631796,[106   6] ; [21  3],[104.58823529   7.41176471] ; [22.41176471  1.58823529],0
a3,1,0.232123,1.427802,[80 33] ; [14 10],[77.53284672 35.46715328] ; [16.46715328  7.53284672],0
s3,1,0.243338,1.36115,[79 33] ; [14 10],[76.58823529 35.41176471] ; [16.41176471  7.58823529],0
r1,1,0.312021,1.022102,[89 22] ; [17  7],[87.15555556 23.84444444] ; [18.84444444  5.15555556],0
