Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,50.976565,[29 44] ; [307  77],[53.67177243 19.32822757] ; [282.32822757 101.67177243],1
n4,1,0.000103,15.086802,[42 32] ; [301  84],[55.29847495 18.70152505] ; [287.70152505  97.29847495],1
p10,1,0.012832,6.192187,[55 19] ; [329  54],[62.17943107 11.82056893] ; [321.82056893  61.17943107],0
b1,1,0.014331,5.996877,[33 41] ; [116 270],[23.96956522 50.03043478] ; [125.03043478 260.96956522],0
u2,1,0.021987,5.24681,[19  5] ; [63 54],[13.95744681 10.04255319] ; [68.04255319 48.95744681],0
d1,1,0.026472,4.924953,[32 42] ; [221 165],[40.7 33.3] ; [212.3 173.7],0
p9,1,0.029414,4.743216,[57 17] ; [330  50],[63.07929515 10.92070485] ; [323.92070485  56.07929515],0
v3,1,0.03171,4.614091,[18 51] ; [147 223],[25.93394077 43.06605923] ; [139.06605923 230.93394077],0
u3,1,0.036182,4.388492,[18  6] ; [61 57],[13.35211268 10.64788732] ; [65.64788732 52.35211268],0
d2,1,0.039308,4.247506,[26 48] ; [185 199],[34.09170306 39.90829694] ; [176.90829694 207.09170306],0
a2,1,0.039922,4.221201,[ 9 65] ; [ 88 298],[15.60434783 58.39565217] ; [ 81.39565217 304.60434783],0
s5,1,0.044026,4.055578,[13 61] ; [108 265],[20.03131991 53.96868009] ; [100.96868009 272.03131991],0
p3,1,0.049213,3.868073,[23 51] ; [167 218],[30.63180828 43.36819172] ; [159.36819172 225.63180828],0
r4,1,0.052583,3.757131,[61 13] ; [348  38],[65.79565217  8.20434783] ; [343.20434783  42.79565217],0
u1,1,0.056856,3.626801,[ 6 68] ; [ 65 321],[11.42173913 62.57826087] ; [ 59.57826087 326.42173913],0
a4,1,0.059209,3.559411,[23 51] ; [165 220],[30.30936819 43.69063181] ; [157.69063181 227.30936819],0
r2,1,0.095189,2.784351,[63  9] ; [357  26],[66.46153846  5.53846154] ; [353.53846154  29.46153846],0
s4,1,0.108773,2.571957,[ 6 68] ; [ 58 324],[10.38596491 63.61403509] ; [ 53.61403509 328.38596491],0
n2,1,0.141076,2.166184,[18  2] ; [59 20],[15.55555556  4.44444444] ; [61.44444444 17.55555556],0
r3,1,0.171738,1.867705,[69  5] ; [371  13],[71.09170306  2.90829694] ; [368.90829694  15.09170306],0
a8,1,0.206285,1.597311,[ 6 62] ; [ 51 299],[ 9.27272727 58.72727273] ; [ 47.72727273 302.27272727],0
p8,1,0.210595,1.56733,[28 45] ; [176 204],[32.87417219 40.12582781] ; [171.12582781 208.87417219],0
b2,1,0.213922,1.544681,[12 35] ; [ 82 153],[15.66666667 31.33333333] ; [ 78.33333333 156.66666667],0
b3,1,0.213922,1.544681,[12 35] ; [ 82 153],[15.66666667 31.33333333] ; [ 78.33333333 156.66666667],0
s6,1,0.215991,1.53081,[40 34] ; [234 145],[44.7593819 29.2406181] ; [229.2406181 149.7593819],0
n1,1,0.222976,1.485116,[ 9 10] ; [26 54],[ 6.71717172 12.28282828] ; [28.28282828 51.71717172],0
d4,1,0.226483,1.462813,[55 19] ; [310  75],[58.8453159 15.1546841] ; [306.1546841  78.8453159],0
d5,1,0.25003,1.323136,[54 20] ; [305  81],[57.75217391 16.24782609] ; [301.24782609  84.75217391],0
s2,1,0.294843,1.097376,[28 45] ; [171 209],[32.06843267 40.93156733] ; [166.93156733 213.06843267],0
s1,1,0.308215,1.038308,[ 3 70] ; [  8 372],[ 1.77262693 71.22737307] ; [  9.22737307 370.77262693],0
p4,1,0.30874,1.036057,[31 42] ; [188 196],[34.98249453 38.01750547] ; [184.01750547 199.98249453],0
d3,1,0.316384,1.003836,[45 29] ; [258 128],[48.74347826 25.25652174] ; [254.25652174 131.74347826],0
v1,1,0.320503,0.986895,[30 40] ; [183 188],[33.80952381 36.19047619] ; [179.19047619 191.80952381],0
b4,1,0.332182,0.940372,[40 34] ; [232 154],[43.75652174 30.24347826] ; [228.24347826 157.75652174],0
p2,1,0.425747,0.634397,[58 16] ; [316  68],[60.4279476 13.5720524] ; [313.5720524  70.4279476],0
p12,1,0.477088,0.505513,[ 3 70] ; [ 24 360],[ 4.31291028 68.68708972] ; [ 22.68708972 361.31291028],0
a1,1,0.486518,0.484218,[ 3 71] ; [ 10 376],[ 2.09130435 71.90869565] ; [ 10.90869565 375.09130435],0
r1,1,0.523686,0.406627,[56 17] ; [308  77],[58.01746725 14.98253275] ; [305.98253275  79.01746725],0
a6,1,0.524688,0.404669,[50 24] ; [275 111],[52.2826087 21.7173913] ; [272.7173913 113.2826087],0
v2,1,0.556382,0.346007,[36 32] ; [209 159],[38.21100917 29.78899083] ; [206.78899083 161.21100917],0
p5,1,0.567518,0.326853,[ 4 69] ; [ 28 353],[ 5.14537445 67.85462555] ; [ 26.85462555 354.14537445],0
s7,1,0.568895,0.324535,[26 42] ; [156 216],[28.12727273 39.87272727] ; [153.87272727 218.12727273],0
b5,1,0.619243,0.246933,[46 28] ; [228 158],[44.07826087 29.92173913] ; [229.92173913 156.07826087],0
v4,1,0.62021,0.245572,[67  5] ; [363  21],[67.89473684  4.10526316] ; [362.10526316  21.89473684],0
u4,1,0.681568,0.168366,[ 1 73] ; [  8 378],[ 1.44782609 72.55217391] ; [  7.55217391 378.44782609],0
a7,1,0.69663,0.152002,[51 23] ; [274 111],[52.39651416 21.60348584] ; [272.60348584 112.39651416],0
n3,1,0.717275,0.131119,[15  5] ; [63 17],[15.6  4.4] ; [62.4 17.6],0
a3,1,0.750709,0.100936,[50 24] ; [268 118],[51.15652174 22.84347826] ; [266.84347826 119.15652174],0
a5,1,0.902754,0.014929,[54 20] ; [279 107],[53.56956522 20.43043478] ; [279.43043478 106.56956522],0
s3,1,0.920192,0.010038,[39 34] ; [199 178],[38.60888889 34.39111111] ; [199.39111111 177.60888889],0
p7,1,0.928558,0.008039,[37 33] ; [202 176],[37.34375 32.65625] ; [201.65625 176.34375],0
p1,1,0.928781,0.007988,[ 4 69] ; [ 22 361],[ 4.1622807 68.8377193] ; [ 21.8377193 361.1622807],0
s8,1,0.935016,0.006648,[28 46] ; [143 240],[27.6892779 46.3107221] ; [143.3107221 239.6892779],0
