Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7.3e-05,15.727025,[43 88] ; [47 30],[56.68269231 74.31730769] ; [33.31730769 43.68269231],1
p2,1,0.000133,14.605472,[73 64] ; [62 16],[86.02325581 50.97674419] ; [48.97674419 29.02325581],1
b3,1,0.002371,9.237288,[19 58] ; [22 20],[26.52941176 50.47058824] ; [14.47058824 27.52941176],0
b2,1,0.002371,9.237288,[19 58] ; [22 20],[26.52941176 50.47058824] ; [14.47058824 27.52941176],0
a5,1,0.006754,7.337315,[77 60] ; [59 20],[86.25925926 50.74074074] ; [49.74074074 29.25925926],0
r1,1,0.007257,7.20821,[82 55] ; [60 17],[90.90654206 46.09345794] ; [51.09345794 25.90654206],0
v3,1,0.009236,6.776609,[ 32 101] ; [31 44],[40.28365385 92.71634615] ; [22.71634615 52.28365385],0
p9,1,0.015768,5.828507,[77 54] ; [58 19],[85.02403846 45.97596154] ; [49.97596154 27.02403846],0
p3,1,0.023237,5.150664,[ 21 116] ; [22 56],[ 27.4 109.6] ; [15.6 62.4],0
r2,1,0.024089,5.0882,[110  26] ; [72  6],[115.6635514  20.3364486] ; [66.3364486 11.6635514],0
s6,1,0.032744,4.559093,[ 34 102] ; [30 47],[40.86384977 95.13615023] ; [23.13615023 53.86384977],0
b5,1,0.04318,4.088348,[80 57] ; [57 22],[86.89351852 50.10648148] ; [50.10648148 28.89351852],0
p10,1,0.05406,3.710845,[73 61] ; [53 25],[79.64150943 54.35849057] ; [46.35849057 31.64150943],0
a3,1,0.063349,3.447452,[81 55] ; [57 22],[87.29302326 48.70697674] ; [50.70697674 28.29302326],0
d4,1,0.071801,3.241359,[93 43] ; [63 16],[98.67906977 37.32093023] ; [57.32093023 21.67906977],0
n3,1,0.072984,3.214593,[31 23] ; [16  4],[34.2972973 19.7027027] ; [12.7027027  7.2972973],0
a4,1,0.079715,3.070694,[44 92] ; [35 44],[49.97209302 86.02790698] ; [29.02790698 49.97209302],0
s4,1,0.094972,2.788016,[ 19 118] ; [ 5 73],[ 15.29302326 121.70697674] ; [ 8.70697674 69.29302326],0
r4,1,0.097135,2.75196,[97 40] ; [64 15],[102.11574074  34.88425926] ; [58.88425926 20.11574074],0
p6,1,0.102386,2.667986,[ 14 120] ; [14 62],[ 17.86666667 116.13333333] ; [10.13333333 65.86666667],0
p7,1,0.106202,2.609852,[49 87] ; [36 40],[54.52830189 81.47169811] ; [30.47169811 45.52830189],0
n2,1,0.158194,1.991406,[32 24] ; [15  5],[34.63157895 21.36842105] ; [12.36842105  7.63157895],0
r3,1,0.159796,1.976156,[110  26] ; [68  9],[113.65258216  22.34741784] ; [64.34741784 12.65258216],0
s7,1,0.187396,1.737973,[ 19 109] ; [17 60],[ 22.47804878 105.52195122] ; [13.52195122 63.47804878],0
s8,1,0.241767,1.370263,[ 21 115] ; [17 61],[ 24.14953271 111.85046729] ; [13.85046729 64.14953271],0
u2,1,0.263165,1.252033,[24 32] ; [12  9],[26.18181818 29.81818182] ; [ 9.81818182 11.18181818],0
d3,1,0.267872,1.227611,[75 60] ; [50 29],[78.85514019 56.14485981] ; [46.14485981 32.85514019],0
u4,1,0.275812,1.187612,[  1 136] ; [ 2 77],[  1.90277778 135.09722222] ; [ 1.09722222 77.90277778],0
u1,1,0.30634,1.04639,[ 10 127] ; [ 9 70],[ 12.05092593 124.94907407] ; [ 6.94907407 72.05092593],0
a8,1,0.357361,0.847145,[ 11 119] ; [ 9 63],[ 12.87128713 117.12871287] ; [ 7.12871287 64.87128713],0
v4,1,0.364339,0.822883,[115  22] ; [69  9],[117.24651163  19.75348837] ; [66.75348837 11.24651163],0
n5,1,0.386831,0.748881,[79 57] ; [50 28],[81.98130841 54.01869159] ; [47.01869159 30.98130841],0
p5,1,0.41696,0.658869,[  4 132] ; [ 4 74],[  5.08411215 130.91588785] ; [ 2.91588785 75.08411215],0
b4,1,0.465826,0.53186,[71 66] ; [45 34],[73.57407407 63.42592593] ; [42.42592593 36.57407407],0
s1,1,0.490132,0.476236,[  3 132] ; [ 3 75],[  3.8028169 131.1971831] ; [ 2.1971831 75.8028169],0
p11,1,0.508654,0.436834,[84 53] ; [52 27],[86.25925926 50.74074074] ; [49.74074074 29.25925926],0
s2,1,0.572963,0.31775,[ 14 122] ; [10 68],[ 15.25233645 120.74766355] ; [ 8.74766355 69.25233645],0
s5,1,0.582697,0.301894,[ 19 116] ; [13 64],[ 20.37735849 114.62264151] ; [11.62264151 65.37735849],0
a7,1,0.586722,0.295492,[85 50] ; [52 26],[86.83098592 48.16901408] ; [50.16901408 27.83098592],0
a6,1,0.635366,0.224854,[84 53] ; [51 28],[85.625 51.375] ; [49.375 29.625],0
b1,1,0.656215,0.198154,[58 79] ; [31 48],[56.44907407 80.55092593] ; [32.55092593 46.44907407],0
d2,1,0.680374,0.169705,[53 81] ; [29 50],[51.58685446 82.41314554] ; [30.41314554 48.58685446],0
a2,1,0.682674,0.167131,[ 23 114] ; [15 64],[ 24.10185185 112.89814815] ; [13.89814815 65.10185185],0
d5,1,0.721047,0.127492,[95 41] ; [57 22],[96.14883721 39.85116279] ; [55.85116279 23.14883721],0
a1,1,0.787048,0.072979,[ 10 127] ; [ 5 74],[  9.51388889 127.48611111] ; [ 5.48611111 73.51388889],0
d1,1,0.80049,0.063864,[60 77] ; [36 43],[60.88888889 76.11111111] ; [35.11111111 43.88888889],0
p1,1,0.800871,0.063615,[  8 128] ; [ 4 75],[  7.59069767 128.40930233] ; [ 4.40930233 74.59069767],0
n6,1,0.869643,0.026933,[100  37] ; [57 20],[100.50934579  36.49065421] ; [56.49065421 20.50934579],0
u3,1,0.895112,0.017381,[22 34] ; [ 9 13],[22.25641026 33.74358974] ; [ 8.74358974 13.25641026],0
n1,1,0.939814,0.005701,[17 38] ; [ 6 14],[16.86666667 38.13333333] ; [ 6.13333333 13.86666667],0
n4,1,0.941531,0.00538,[85 52] ; [48 30],[84.74883721 52.25116279] ; [48.25116279 29.74883721],0
p12,1,0.949785,0.003966,[  5 131] ; [ 3 75],[  5.08411215 130.91588785] ; [ 2.91588785 75.08411215],0
p8,1,0.997637,9e-06,[40 94] ; [23 54],[40.00947867 93.99052133] ; [22.99052133 54.00947867],0
