Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,76.160202,[259  58] ; [45 72],[222.04608295  94.95391705] ; [81.95391705 35.04608295],1
a4,1,0.0,46.710528,[170 146] ; [20 97],[138.66050808 177.33949192] ; [51.33949192 65.66050808],1
d1,1,0.0,36.352216,[200 118] ; [36 82],[172.12844037 145.87155963] ; [63.87155963 54.12844037],1
d2,1,0.0,35.949975,[183 132] ; [30 87],[155.3125 159.6875] ; [57.6875 59.3125],1
d4,1,0.0,35.715648,[267  50] ; [66 50],[243.78983834  73.21016166] ; [89.21016166 26.78983834],1
d5,1,0.0,33.666534,[270  47] ; [70 48],[247.77011494  69.22988506] ; [92.22988506 25.77011494],1
a6,1,0.0,27.990694,[242  75] ; [59 59],[219.34942529  97.65057471] ; [81.65057471 36.34942529],1
r1,1,1.9e-05,18.282373,[259  57] ; [73 44],[242.29099307  73.70900693] ; [89.70900693 27.29099307],1
u1,1,0.000114,14.885816,[ 65 253] ; [  6 112],[ 51.78440367 266.21559633] ; [19.21559633 98.78440367],1
r4,1,0.000173,14.102127,[283  35] ; [88 30],[270.59174312  47.40825688] ; [100.40825688  17.59174312],1
d3,1,0.000784,11.277694,[214 103] ; [59 59],[198.94482759 118.05517241] ; [74.05517241 43.94482759],1
v4,1,0.003713,8.419023,[299  19] ; [99 17],[291.62211982  26.37788018] ; [106.37788018   9.62211982],0
s7,1,0.003829,8.363073,[145 157] ; [36 76],[132.03381643 169.96618357] ; [48.96618357 63.03381643],0
v2,1,0.003867,8.345286,[170 136] ; [43 66],[157.05542169 148.94457831] ; [55.94457831 53.05542169],0
p11,1,0.003934,8.314176,[257  61] ; [80 38],[245.79357798  72.20642202] ; [91.20642202 26.79357798],0
r2,1,0.004107,8.235803,[296  19] ; [99 17],[288.68909513  26.31090487] ; [106.31090487   9.68909513],0
p4,1,0.005505,7.705706,[169 147] ; [45 72],[156.17551963 159.82448037] ; [57.82448037 59.17551963],0
b3,1,0.00769,7.104361,[ 78 125] ; [13 51],[ 69.18726592 133.81273408] ; [21.81273408 42.18726592],0
b2,1,0.00769,7.104361,[ 78 125] ; [13 51],[ 69.18726592 133.81273408] ; [21.81273408 42.18726592],0
n4,1,0.008539,6.916839,[279  38] ; [92 26],[270.36091954  46.63908046] ; [100.63908046  17.36091954],0
p9,1,0.008942,6.834329,[261  51] ; [84 32],[251.4953271  60.5046729] ; [93.5046729 22.4953271],0
a7,1,0.011458,6.39289,[228  90] ; [69 48],[217.11724138 100.88275862] ; [79.88275862 37.11724138],0
s5,1,0.03082,4.662963,[ 95 216] ; [23 92],[ 86.14553991 224.85446009] ; [31.85446009 83.14553991],0
p10,1,0.034545,4.467521,[258  57] ; [85 32],[250.10416667  64.89583333] ; [92.89583333 24.10416667],0
s8,1,0.035854,4.404041,[128 187] ; [35 83],[118.57967667 196.42032333] ; [44.42032333 73.57967667],0
p3,1,0.038128,4.299317,[142 174] ; [40 78],[132.51612903 183.48387097] ; [49.48387097 68.51612903],0
n3,1,0.045562,3.997727,[61 23] ; [17 15],[56.48275862 27.51724138] ; [21.51724138 10.48275862],0
r3,1,0.05023,3.833766,[291  26] ; [100  17],[285.5921659  31.4078341] ; [105.4078341  11.5921659],0
p8,1,0.052545,3.758344,[139 173] ; [40 77],[130.18181818 181.81818182] ; [48.81818182 68.18181818],0
v1,1,0.071149,3.256315,[162 144] ; [50 66],[153.72511848 152.27488152] ; [58.27488152 57.72511848],0
s4,1,0.090928,2.857861,[ 41 274] ; [23 95],[ 46.55889145 268.44110855] ; [ 17.44110855 100.55889145],0
n6,1,0.097245,2.750151,[279  37] ; [97 21],[273.76958525  42.23041475] ; [102.23041475  15.76958525],0
s1,1,0.126785,2.331437,[  9 303] ; [  7 109],[ 11.6635514 300.3364486] ; [  4.3364486 111.6635514],0
p7,1,0.183873,1.766043,[165 147] ; [52 62],[158.92957746 153.07042254] ; [58.07042254 55.92957746],0
p12,1,0.197455,1.661096,[ 21 296] ; [  4 114],[ 18.2183908 298.7816092] ; [  6.7816092 111.2183908],0
a8,1,0.202904,1.621348,[ 48 243] ; [12 94],[ 43.97984887 247.02015113] ; [16.02015113 89.97984887],0
a1,1,0.213792,1.545559,[ 17 301] ; [  3 115],[ 14.58715596 303.41284404] ; [  5.41284404 112.58715596],0
n1,1,0.246171,1.344903,[38 44] ; [11 21],[35.24561404 46.75438596] ; [13.75438596 18.24561404],0
n2,1,0.254964,1.295896,[67 18] ; [22 10],[64.65811966 20.34188034] ; [24.34188034  7.65811966],0
v3,1,0.293124,1.105217,[125 182] ; [40 74],[120.32066508 186.67933492] ; [44.67933492 69.32066508],0
p2,1,0.303077,1.060606,[246  71] ; [86 32],[241.94022989  75.05977011] ; [90.05977011 27.94022989],0
b4,1,0.456938,0.553384,[176 142] ; [70 48],[179.42201835 138.57798165] ; [66.57798165 51.42201835],0
b5,1,0.459465,0.547197,[193 125] ; [67 51],[189.63302752 128.36697248] ; [70.36697248 47.63302752],0
u2,1,0.480343,0.498084,[31 27] ; [34 38],[29. 29.] ; [36. 36.],0
s6,1,0.513639,0.426646,[198 115] ; [70 47],[195.07906977 117.92093023] ; [72.92093023 44.07906977],0
u3,1,0.740191,0.109959,[29 30] ; [38 35],[29.9469697 29.0530303] ; [37.0530303 35.9469697],0
s3,1,0.757019,0.095727,[164 150] ; [62 53],[165.41724942 148.58275058] ; [60.58275058 54.41724942],0
b1,1,0.856436,0.03273,[127 191] ; [46 72],[126.17889908 191.82110092] ; [46.82110092 71.17889908],0
