Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,139.912942,[271   7] ; [20 30],[246.6402439  31.3597561] ; [44.3597561  5.6402439],1
v4,1,0.0,111.139442,[270   8] ; [25 27],[248.51515152  29.48484848] ; [46.48484848  5.51515152],1
r1,1,0.0,88.276042,[228  48] ; [10 42],[200.26829268  75.73170732] ; [37.73170732 14.26829268],1
r2,1,0.0,79.763678,[267   9] ; [29 22],[249.83486239  26.16513761] ; [46.16513761  4.83486239],1
p2,1,0.0,40.199561,[231  47] ; [21 29],[213.58536585  64.41463415] ; [38.41463415 11.58536585],1
n6,1,0.0,34.835155,[246  31] ; [29 23],[231.53495441  45.46504559] ; [43.46504559  8.53495441],1
a1,1,0.0,34.771119,[  5 273] ; [11 42],[ 13.43806647 264.56193353] ; [ 2.56193353 50.43806647],1
p11,1,0.0,30.636417,[232  46] ; [26 27],[216.68882175  61.31117825] ; [41.31117825 11.68882175],1
p10,1,0.0,27.558001,[227  48] ; [25 26],[212.57668712  62.42331288] ; [39.42331288 11.57668712],1
p9,1,1e-06,24.974539,[230  44] ; [27 24],[216.67076923  57.32923077] ; [40.32923077 10.67076923],1
a7,1,1.1e-05,19.35852,[207  70] ; [23 29],[193.64741641  83.35258359] ; [36.35258359 15.64741641],1
p4,1,6.3e-05,16.000707,[155 122] ; [13 38],[141.87804878 135.12195122] ; [26.12195122 24.87804878],1
p8,1,6.4e-05,15.982749,[142 131] ; [11 40],[128.91666667 144.08333333] ; [24.08333333 26.91666667],1
v1,1,7.7e-05,15.630684,[154 117] ; [14 38],[140.95356037 130.04643963] ; [27.04643963 24.95356037],1
d4,1,8e-05,15.561838,[221  57] ; [28 24],[209.76363636  68.23636364] ; [39.23636364 12.76363636],1
p7,1,9.2e-05,15.288117,[167 107] ; [16 35],[154.28307692 119.71692308] ; [28.71692308 22.28307692],1
d5,1,0.000193,13.894321,[227  51] ; [31 22],[216.68882175  61.31117825] ; [41.31117825 11.68882175],1
s6,1,0.000232,13.550388,[149 123] ; [14 38],[136.83950617 135.16049383] ; [26.16049383 25.83950617],1
a6,1,0.000424,12.422074,[204  74] ; [26 27],[193.17220544  84.82779456] ; [36.82779456 16.17220544],1
s1,1,0.000793,11.258234,[  2 268] ; [ 4 49],[  5.01547988 264.98452012] ; [ 0.98452012 52.01547988],1
a5,1,0.001277,10.376083,[199  79] ; [26 27],[188.97280967  89.02719033] ; [36.02719033 16.97280967],0
p3,1,0.002448,9.179171,[123 155] ; [11 40],[113.22796353 164.77203647] ; [20.77203647 30.22796353],0
s3,1,0.002932,8.849161,[112 161] ; [10 42],[102.48 170.52] ; [19.52 32.48],0
d3,1,0.00376,8.396121,[182  96] ; [23 29],[172.6969697 105.3030303] ; [32.3030303 19.6969697],0
u3,1,0.005643,7.661058,[54 47] ; [ 6 20],[47.71653543 53.28346457] ; [12.28346457 13.71653543],0
d1,1,0.00782,7.074285,[155 123] ; [19 34],[146.13897281 131.86102719] ; [27.86102719 25.13897281],0
v2,1,0.009846,6.662601,[135 125] ; [16 34],[126.64516129 133.35483871] ; [24.35483871 25.64516129],0
s8,1,0.010151,6.608218,[ 57 221] ; [ 3 50],[ 50.39274924 227.60725076] ; [ 9.60725076 43.39274924],0
p6,1,0.01595,5.808425,[ 84 190] ; [ 7 43],[ 76.95679012 197.04320988] ; [14.04320988 35.95679012],0
b1,1,0.018156,5.58103,[ 99 179] ; [28 25],[106.66465257 171.33534743] ; [20.33534743 32.66465257],0
s5,1,0.019451,5.460522,[ 65 203] ; [ 5 47],[ 58.625 209.375] ; [11.375 40.625],0
