Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,31.083568,[165 120] ; [24 72],[141.37795276 143.62204724] ; [47.62204724 48.37795276],1
a4,1,0.0,26.81831,[151 134] ; [22 75],[129.07068063 155.92931937] ; [43.92931937 53.07068063],1
a3,1,2e-06,22.31628,[222  65] ; [50 46],[203.82245431  83.17754569] ; [68.17754569 27.82245431],1
d1,1,9e-06,19.716523,[202  85] ; [44 53],[183.859375 103.140625] ; [62.140625 34.859375],1
u1,1,1.2e-05,19.136143,[ 55 232] ; [ 1 96],[ 41.85416667 245.14583333] ; [14.14583333 82.85416667],1
d4,1,0.000249,13.418486,[260  27] ; [73 23],[249.53263708  37.46736292] ; [83.46736292 12.53263708],1
n4,1,0.000387,12.595887,[226  60] ; [59 38],[212.81984334  73.18015666] ; [72.18015666 24.81984334],1
r1,1,0.000578,11.844671,[231  55] ; [61 35],[218.61780105  67.38219895] ; [73.38219895 22.61780105],1
a6,1,0.001327,10.304588,[215  72] ; [56 41],[202.54427083  84.45572917] ; [68.45572917 28.54427083],0
n5,1,0.004255,8.171609,[208  76] ; [56 41],[196.78740157  87.21259843] ; [67.21259843 29.78740157],0
r2,1,0.018087,5.587665,[261  19] ; [81 14],[255.36  24.64] ; [86.64  8.36],0
p9,1,0.018094,5.587057,[226  55] ; [66 30],[217.64456233  63.35543767] ; [74.35543767 21.64456233],0
s8,1,0.020644,5.356593,[ 77 207] ; [15 82],[ 68.57742782 215.42257218] ; [23.42257218 73.57742782],0
p10,1,0.02469,5.045503,[217  65] ; [62 33],[208.69496021  73.30503979] ; [70.30503979 24.69496021],0
p7,1,0.042926,4.098311,[173 107] ; [48 48],[164.57446809 115.42553191] ; [56.42553191 39.57446809],0
d3,1,0.056143,3.647805,[217  70] ; [63 33],[209.81723238  77.18276762] ; [70.18276762 25.81723238],0
a1,1,0.090892,2.858505,[ 14 273] ; [ 1 96],[ 11.2109375 275.7890625] ; [ 3.7890625 93.2109375],0
s1,1,0.10858,2.57477,[  4 279] ; [ 4 93],[  5.95789474 277.04210526] ; [ 2.04210526 94.95789474],0
s5,1,0.120045,2.416728,[ 59 220] ; [13 81],[ 53.85522788 225.14477212] ; [18.14477212 75.85522788],0
s6,1,0.120211,2.414564,[134 147] ; [37 59],[127.45623342 153.54376658] ; [43.54376658 52.45623342],0
p3,1,0.122277,2.387911,[134 150] ; [37 60],[127.46456693 156.53543307] ; [43.53543307 53.46456693],0
v1,1,0.139001,2.188978,[140 141] ; [39 56],[133.77393617 147.22606383] ; [45.22606383 49.77393617],0
p8,1,0.149425,2.078113,[144 134] ; [42 55],[137.888 140.112] ; [48.112 48.888],0
