Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,25.633835,[ 92 141] ; [56 21],[111.23870968 121.76129032] ; [36.76129032 40.23870968],1
p5,1,2e-06,22.426043,[ 16 217] ; [21 57],[ 27.72025723 205.27974277] ; [ 9.27974277 68.72025723],1
p6,1,0.00035,12.784139,[ 67 164] ; [40 38],[ 79.99029126 151.00970874] ; [27.00970874 50.99029126],1
p3,1,0.000363,12.714031,[101 132] ; [52 26],[114.62700965 118.37299035] ; [38.37299035 39.62700965],1
s8,1,0.000531,12.002457,[ 54 179] ; [34 44],[ 65.92926045 167.07073955] ; [22.07073955 55.92926045],1
p12,1,0.000963,10.896909,[  7 226] ; [10 68],[ 12.73633441 220.26366559] ; [ 4.26366559 73.73633441],1
s7,1,0.000995,10.836178,[ 59 162] ; [35 39],[ 70.42033898 150.57966102] ; [23.57966102 50.42033898],1
b5,1,0.002754,8.963609,[150  84] ; [35 43],[138.75  95.25] ; [46.25 31.75],0
s4,1,0.007443,7.162791,[ 22 211] ; [16 60],[ 28.65372168 204.34627832] ; [ 9.34627832 66.65372168],0
u1,1,0.012005,6.310112,[ 27 207] ; [18 60],[ 33.75 200.25] ; [11.25 66.75],0
r4,1,0.015577,5.850059,[197  37] ; [74  4],[203.25  30.75] ; [67.75 10.25],0
s2,1,0.030884,4.659425,[ 30 203] ; [18 60],[ 35.96141479 197.03858521] ; [12.03858521 65.96141479],0
p4,1,0.042817,4.102632,[131 102] ; [54 24],[138.60128617  94.39871383] ; [46.39871383 31.60128617],0
p7,1,0.060776,3.516076,[141  89] ; [57 21],[147.85714286  82.14285714] ; [50.14285714 27.85714286],0
b3,1,0.062802,3.461807,[46 84] ; [23 22],[51.25714286 78.74285714] ; [17.74285714 27.25714286],0
b2,1,0.062802,3.461807,[46 84] ; [23 22],[51.25714286 78.74285714] ; [17.74285714 27.25714286],0
n6,1,0.069794,3.287854,[196  37] ; [72  6],[200.78456592  32.21543408] ; [67.21543408 10.78456592],0
a1,1,0.071972,3.237458,[  7 227] ; [ 6 72],[  9.75 224.25] ; [ 3.25 74.75],0
