Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,33.714448,[60 54] ; [284  70],[83.79487179 30.20512821] ; [260.20512821  93.79487179],1
p10,1,0.0,30.770379,[54 58] ; [266  84],[77.57575758 34.42424242] ; [242.42424242 107.57575758],1
n5,1,0.0,30.322533,[49 64] ; [252  99],[73.30387931 39.69612069] ; [227.69612069 123.30387931],1
r4,1,0.0,27.0624,[75 39] ; [309  45],[93.53846154 20.46153846] ; [290.46153846  63.53846154],1
v4,1,0.0,27.055892,[88 26] ; [332  21],[102.5267666  11.4732334] ; [317.4732334  35.5267666],1
n4,1,5e-06,20.696886,[56 58] ; [255  98],[75.91862955 38.08137045] ; [235.08137045 117.91862955],1
p9,1,6e-06,20.37071,[65 48] ; [275  73],[83.34056399 29.65943601] ; [256.65943601  91.34056399],1
r3,1,8e-06,20.015548,[90 24] ; [329  23],[102.50214592  11.49785408] ; [316.49785408  35.50214592],1
p2,1,7.3e-05,15.739848,[69 44] ; [281  72],[84.87124464 28.12875536] ; [265.12875536  87.87124464],1
b1,1,0.000917,10.988515,[57 57] ; [116 238],[42.14102564 71.85897436] ; [130.85897436 223.14102564],1
a1,1,0.001103,10.646038,[ 11 103] ; [  9 345],[  4.87179487 109.12820513] ; [ 15.12820513 338.87179487],0
r2,1,0.002469,9.163157,[94 19] ; [323  25],[102.21475054  10.78524946] ; [314.78524946  33.21475054],0
s1,1,0.005116,7.837892,[  7 104] ; [  5 343],[  2.90196078 108.09803922] ; [  9.09803922 338.90196078],0
d3,1,0.008333,6.960522,[59 54] ; [233 120],[70.80686695 42.19313305] ; [221.19313305 131.80686695],0
p7,1,0.010049,6.626206,[46 64] ; [195 154],[57.75599129 52.24400871] ; [183.24400871 165.75599129],0
v2,1,0.012401,6.252606,[41 67] ; [174 162],[52.2972973 55.7027027] ; [162.7027027 173.2972973],0
p8,1,0.019652,5.442511,[38 75] ; [161 188],[48.67316017 64.32683983] ; [150.32683983 198.67316017],0
d5,1,0.022641,5.195818,[76 38] ; [273  80],[85.19486081 28.80513919] ; [263.80513919  89.19486081],0
v1,1,0.025175,5.011832,[39 72] ; [164 183],[49.19868996 61.80131004] ; [153.80131004 193.19868996],0
p4,1,0.027894,4.834623,[40 72] ; [167 184],[50.07343413 61.92656587] ; [156.92656587 194.07343413],0
s5,1,0.033932,4.498135,[13 97] ; [ 72 273],[20.54945055 89.45054945] ; [ 64.45054945 280.54945055],0
s6,1,0.034277,4.480812,[44 70] ; [174 174],[53.79220779 60.20779221] ; [164.20779221 183.79220779],0
d1,1,0.035613,4.41556,[47 67] ; [186 168],[56.75641026 57.24358974] ; [176.24358974 177.75641026],0
p6,1,0.067241,3.349114,[19 90] ; [ 91 259],[26.12200436 82.87799564] ; [ 83.87799564 266.12200436],0
a7,1,0.069557,3.293443,[73 41] ; [256  95],[80.65806452 33.34193548] ; [248.34193548 102.65806452],0
n3,1,0.100683,2.694692,[24 16] ; [64 22],[27.93650794 12.06349206] ; [60.06349206 25.93650794],0
d4,1,0.103562,2.649821,[81 33] ; [277  76],[87.39186296 26.60813704] ; [270.60813704  82.39186296],0
s4,1,0.107303,2.593495,[ 10 104] ; [ 51 297],[15.05194805 98.94805195] ; [ 45.94805195 302.05194805],0
a5,1,0.112643,2.516747,[65 49] ; [231 123],[72.1025641 41.8974359] ; [223.8974359 130.1025641],0
u1,1,0.128234,2.313756,[  7 107] ; [ 39 315],[ 11.20512821 102.79487179] ; [ 34.79487179 319.20512821],0
p3,1,0.135603,2.227154,[34 78] ; [135 219],[40.61802575 71.38197425] ; [128.38197425 225.61802575],0
r1,1,0.155529,2.017166,[75 38] ; [258  94],[80.92258065 32.07741935] ; [252.07741935  99.92258065],0
u2,1,0.181906,1.781979,[26 21] ; [64 81],[22.03125 24.96875] ; [67.96875 77.03125],0
p1,1,0.194931,1.67995,[ 10 104] ; [ 19 333],[  7.0944206 106.9055794] ; [ 21.9055794 330.0944206],0
n2,1,0.257462,1.282351,[26 15] ; [63 23],[28.73228346 12.26771654] ; [60.26771654 25.73228346],0
v3,1,0.261755,1.25945,[26 82] ; [102 242],[30.5840708 77.4159292] ; [ 97.4159292 246.5840708],0
p12,1,0.321504,0.98282,[  3 110] ; [ 17 335],[  4.86021505 108.13978495] ; [ 15.13978495 336.86021505],0
s3,1,0.357781,0.845668,[46 66] ; [125 220],[41.90809628 70.09190372] ; [129.09190372 215.90809628],0
s8,1,0.370351,0.802487,[18 96] ; [ 69 284],[21.23768737 92.76231263] ; [ 65.76231263 287.23768737],0
a4,1,0.385111,0.754324,[39 75] ; [136 215],[42.90322581 71.09677419] ; [132.09677419 218.90322581],0
a2,1,0.423353,0.640988,[16 98] ; [ 61 293],[18.75641026 95.24358974] ; [ 58.24358974 295.75641026],0
a6,1,0.423741,0.639915,[72 42] ; [238 116],[75.51282051 38.48717949] ; [234.48717949 119.51282051],0
b5,1,0.519883,0.414125,[67 47] ; [220 134],[69.91025641 44.08974359] ; [217.08974359 136.91025641],0
b4,1,0.551166,0.355233,[65 49] ; [213 141],[67.71794872 46.28205128] ; [210.28205128 143.71794872],0
b2,1,0.568782,0.324725,[19 47] ; [ 59 122],[20.84210526 45.15789474] ; [ 57.15789474 123.84210526],0
b3,1,0.568782,0.324725,[19 47] ; [ 59 122],[20.84210526 45.15789474] ; [ 57.15789474 123.84210526],0
a8,1,0.740539,0.109653,[10 98] ; [ 34 294],[10.89908257 97.10091743] ; [ 33.10091743 294.89908257],0
s2,1,0.75187,0.099967,[30 83] ; [ 98 251],[31.30735931 81.69264069] ; [ 96.69264069 252.30735931],0
u3,1,0.87125,0.026267,[23 23] ; [71 75],[22.52083333 23.47916667] ; [71.47916667 74.52083333],0
a3,1,0.885096,0.020884,[67 46] ; [206 146],[66.34193548 46.65806452] ; [206.65806452 145.34193548],0
n1,1,0.901318,0.015375,[13 27] ; [27 59],[12.6984127 27.3015873] ; [27.3015873 58.6984127],0
u4,1,0.97607,0.0009,[  1 113] ; [  3 351],[  0.97435897 113.02564103] ; [  3.02564103 350.97435897],0
d2,1,0.990171,0.000152,[46 68] ; [141 209],[45.94396552 68.05603448] ; [141.05603448 208.94396552],0
