Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,35.8074,[113  65] ; [28 77],[88.68551237 89.31448763] ; [52.31448763 52.68551237],1
v1,1,1.1e-05,19.314153,[127  54] ; [46 59],[109.48601399  71.51398601] ; [63.51398601 41.48601399],1
a6,1,0.001327,10.304026,[132  49] ; [57 48],[119.61188811  61.38811189] ; [69.38811189 35.61188811],0
d2,1,0.002896,8.871549,[106  76] ; [42 63],[93.85365854 88.14634146] ; [54.14634146 50.85365854],0
a5,1,0.004592,8.033329,[155  28] ; [75 31],[145.64013841  37.35986159] ; [84.35986159 21.64013841],0
s4,1,0.007983,7.037334,[ 32 150] ; [33 73],[ 41.07638889 140.92361111] ; [23.92361111 82.07638889],0
n1,1,0.017051,5.691117,[11 24] ; [14  8],[15.35087719 19.64912281] ; [ 9.64912281 12.35087719],0
a3,1,0.018592,5.539469,[157  25] ; [79 26],[149.65853659  32.34146341] ; [86.34146341 18.65853659],0
u1,1,0.036106,4.392084,[ 49 134] ; [17 89],[ 41.79238754 141.20761246] ; [24.20761246 81.79238754],0
a7,1,0.040516,4.196145,[135  48] ; [66 40],[127.27681661  55.72318339] ; [73.72318339 32.27681661],0
d4,1,0.040938,4.178571,[160  22] ; [82 22],[154.  28.] ; [88. 16.],0
d5,1,0.049989,3.841837,[158  24] ; [81 23],[152.09090909  29.90909091] ; [86.90909091 17.09090909],0
d1,1,0.077047,3.126122,[121  62] ; [59 47],[113.97923875  69.02076125] ; [66.02076125 39.97923875],0
n5,1,0.081651,3.031723,[153  26] ; [82 24],[147.59649123  31.40350877] ; [87.40350877 18.59649123],0
p2,1,0.092559,2.829301,[164  19] ; [101   5],[167.80276817  15.19723183] ; [97.19723183  8.80276817],0
b4,1,0.093554,2.812126,[105  78] ; [50 56],[98.14878893 84.85121107] ; [56.85121107 49.14878893],0
r2,1,0.131194,2.278314,[174   4] ; [100   6],[171.73239437   6.26760563] ; [102.26760563   3.73239437],0
p3,1,0.190743,1.711868,[127  55] ; [66 40],[121.96527778  60.03472222] ; [71.03472222 34.96527778],0
a2,1,0.205041,1.606099,[ 54 129] ; [24 82],[ 49.39100346 133.60899654] ; [28.60899654 77.39100346],0
b1,1,0.205934,1.599784,[ 69 114] ; [48 58],[ 74.08650519 108.91349481] ; [42.91349481 63.08650519],0
n4,1,0.233276,1.420775,[157  25] ; [85 20],[153.46341463  28.53658537] ; [88.53658537 16.46341463],0
n2,1,0.2358,1.405529,[32  4] ; [17  5],[30.4137931  5.5862069] ; [18.5862069  3.4137931],0
n3,1,0.242327,1.367003,[28  8] ; [14  8],[26.06896552  9.93103448] ; [15.93103448  6.06896552],0
r1,1,0.261762,1.259414,[158  24] ; [86 19],[154.73170732  27.26829268] ; [89.26829268 15.73170732],0
s8,1,0.285215,1.142072,[132  49] ; [71 35],[128.02439024  52.97560976] ; [74.97560976 31.02439024],0
s5,1,0.308475,1.037196,[91 84] ; [48 57],[86.875 88.125] ; [52.125 52.875],0
u3,1,0.328367,0.955328,[16 10] ; [20  7],[17.66037736  8.33962264] ; [18.33962264  8.66037736],0
b5,1,0.345863,0.888576,[102  81] ; [53 53],[98.14878893 84.85121107] ; [56.85121107 49.14878893],0
b2,1,0.351489,0.868073,[53 78] ; [34 38],[56.14285714 74.85714286] ; [30.85714286 41.14285714],0
b3,1,0.351489,0.868073,[53 78] ; [34 38],[56.14285714 74.85714286] ; [30.85714286 41.14285714],0
p10,1,0.381153,0.766979,[166  15] ; [93 12],[163.91258741  17.08741259] ; [95.08741259  9.91258741],0
a8,1,0.395062,0.723304,[ 36 130] ; [17 81],[ 33.32575758 132.67424242] ; [19.67424242 78.32575758],0
a1,1,0.423424,0.640792,[ 15 168] ; [  6 100],[ 13.29757785 169.70242215] ; [ 7.70242215 98.29757785],0
s6,1,0.42978,0.623417,[148  30] ; [91 14],[150.32508834  27.67491166] ; [88.67491166 16.32508834],0
d3,1,0.433892,0.612383,[136  46] ; [74 31],[133.17073171  48.82926829] ; [76.82926829 28.17073171],0
p9,1,0.435079,0.609227,[168  14] ; [95 11],[166.20138889  15.79861111] ; [96.79861111  9.20138889],0
p8,1,0.453409,0.562116,[121  61] ; [75 31],[123.86111111  58.13888889] ; [72.13888889 33.86111111],0
s2,1,0.46279,0.539138,[136  46] ; [75 31],[133.34027778  48.65972222] ; [77.65972222 28.34027778],0
p4,1,0.48055,0.497616,[134  48] ; [82 24],[136.5  45.5] ; [79.5 26.5],0
u4,1,0.487004,0.483139,[  6 177] ; [  2 104],[  5.06574394 177.93425606] ; [  2.93425606 103.06574394],0
r3,1,0.498254,0.458653,[179   3] ; [103   3],[178.20833333   3.79166667] ; [103.79166667   2.20833333],0
s1,1,0.51318,0.427577,[  8 174] ; [  3 102],[  6.97560976 175.02439024] ; [  4.02439024 100.97560976],0
