Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5.4e-05,16.303047,[27 11] ; [36 72],[16.39726027 21.60273973] ; [46.60273973 61.39726027],1
p3,1,0.332245,0.940128,[20 18] ; [47 61],[17.43835616 20.56164384] ; [49.56164384 58.43835616],0
v4,1,0.352383,0.864856,[36  2] ; [96 11],[34.59310345  3.40689655] ; [97.40689655  9.59310345],0
d2,1,0.410416,0.677596,[14 24] ; [32 76],[11.97260274 26.02739726] ; [34.02739726 73.97260274],0
a7,1,0.453705,0.561378,[25 13] ; [63 44],[23.06206897 14.93793103] ; [64.93793103 42.06206897],0
b1,1,0.462984,0.538672,[17 21] ; [41 67],[15.09589041 22.90410959] ; [42.90410959 65.09589041],0
r2,1,0.475224,0.509803,[31  6] ; [83 23],[29.4965035  7.5034965] ; [84.5034965 21.4965035],0
a3,1,0.481206,0.496128,[22 15] ; [57 51],[20.15862069 16.84137931] ; [58.84137931 49.15862069],0
n2,1,0.483927,0.49,[11  3] ; [24 11],[10.  4.] ; [25. 10.],0
a6,1,0.54163,0.372528,[20 18] ; [63 45],[21.60273973 16.39726027] ; [61.39726027 46.60273973],0
r3,1,0.567854,0.326287,[32  6] ; [94 13],[33.02068966  4.97931034] ; [92.97931034 14.02068966],0
n5,1,0.568601,0.325029,[24 14] ; [73 34],[25.42068966 12.57931034] ; [71.57931034 35.42068966],0
p1,1,0.606093,0.265904,[ 3 35] ; [  6 102],[ 2.34246575 35.65753425] ; [  6.65753425 101.34246575],0
p9,1,0.701878,0.146525,[33  5] ; [91 17],[32.2739726  5.7260274] ; [91.7260274 16.2739726],0
a8,1,0.761524,0.0921,[ 3 34] ; [10 92],[ 3.46043165 33.53956835] ; [ 9.53956835 92.46043165],0
p8,1,0.812003,0.056569,[16 20] ; [50 57],[16.61538462 19.38461538] ; [49.38461538 57.61538462],0
v3,1,0.827006,0.047761,[11 27] ; [29 78],[10.48275862 27.51724138] ; [29.51724138 77.48275862],0
n4,1,0.913687,0.011748,[25 13] ; [70 38],[24.7260274 13.2739726] ; [70.2739726 37.7260274],0
n1,1,0.924389,0.009007,[5 9] ; [12 23],[4.85714286 9.14285714] ; [12.14285714 22.85714286],0
n6,1,0.928665,0.008015,[30  8] ; [86 22],[30.19178082  7.80821918] ; [85.80821918 22.19178082],0
a2,1,0.932528,0.007168,[ 3 35] ; [ 9 99],[ 3.12328767 34.87671233] ; [ 8.87671233 99.12328767],0
p12,1,0.93635,0.006377,[ 2 36] ; [  6 101],[ 2.09655172 35.90344828] ; [  5.90344828 101.09655172],0
p7,1,0.954004,0.003327,[22 15] ; [63 42],[22.14788732 14.85211268] ; [62.85211268 42.14788732],0
