Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.918994,[411  15] ; [8 9],[402.92099323  23.07900677] ; [16.07900677  0.92099323],1
r1,1,0.0,35.794906,[370  53] ; [ 6 11],[361.47272727  61.52727273] ; [14.52727273  2.47272727],1
v4,1,0.0,26.32431,[417   9] ; [13  4],[413.49887133  12.50112867] ; [16.50112867  0.49887133],1
r3,1,0.000258,13.353647,[414  10] ; [14  3],[411.50113379  12.49886621] ; [16.49886621  0.50113379],1
s2,1,0.001436,10.159377,[283 140] ; [ 5 12],[276.87272727 146.12727273] ; [11.12727273  5.87272727],0
s3,1,0.001517,10.0582,[298 120] ; [ 6 11],[292.11954023 125.88045977] ; [11.88045977  5.11954023],0
d1,1,0.00255,9.104334,[278 148] ; [ 5 12],[272.13995485 153.86004515] ; [10.86004515  6.13995485],0
p3,1,0.005153,7.824826,[222 203] ; [ 3 14],[216.34615385 208.65384615] ; [8.65384615 8.34615385],0
n6,1,0.005984,7.555149,[371  52] ; [11  6],[367.24090909  55.75909091] ; [14.75909091  2.24090909],0
a3,1,0.017502,5.645361,[311 113] ; [8 9],[306.70294785 117.29705215] ; [12.29705215  4.70294785],0
n5,1,0.018141,5.582438,[330  95] ; [9 8],[325.96153846  99.03846154] ; [13.03846154  3.96153846],0
a1,1,0.018255,5.571521,[ 20 406] ; [ 3 14],[ 22.11738149 403.88261851] ; [ 0.88261851 16.11738149],0
a4,1,0.021234,5.307489,[195 229] ; [ 3 14],[190.36734694 233.63265306] ; [7.63265306 9.36734694],0
a2,1,0.023681,5.117838,[135 291] ; [ 1 16],[130.78103837 295.21896163] ; [ 5.21896163 11.78103837],0
a5,1,0.024443,5.062912,[327  99] ; [9 8],[323.10609481 102.89390519] ; [12.89390519  4.10609481],0
d2,1,0.024743,5.041771,[217 206] ; [ 4 13],[212.46136364 210.53863636] ; [8.53863636 8.46136364],0
u1,1,0.060556,3.522083,[111 315] ; [ 1 16],[107.7020316 318.2979684] ; [ 4.2979684 12.7020316],0
n2,1,0.103063,2.657494,[71 19] ; [3 3],[69.375 20.625] ; [4.625 1.375],0
