Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.020036,5.408779,[42 13] ; [4 6],[38.92307692 16.07692308] ; [7.07692308 2.92307692],0
p10,1,0.020827,5.341235,[48  6] ; [6 4],[45.5625  8.4375] ; [8.4375 1.5625],0
n4,1,0.029462,4.740404,[41 14] ; [4 6],[38.07692308 16.92307692] ; [6.92307692 3.07692308],0
u1,1,0.047623,3.923249,[ 2 53] ; [2 8],[ 3.38461538 51.61538462] ; [0.61538462 9.38461538],0
p4,1,0.067996,3.330745,[33 22] ; [9 1],[35.53846154 19.46153846] ; [6.46153846 3.53846154],0
p7,1,0.069711,3.289821,[37 16] ; [4 6],[34.49206349 18.50793651] ; [6.50793651 3.49206349],0
b4,1,0.079168,3.081897,[33 22] ; [3 7],[30.46153846 24.53846154] ; [5.53846154 4.46153846],0
r3,1,0.112324,2.521212,[52  3] ; [8 2],[50.76923077  4.23076923] ; [9.23076923 0.76923077],0
s6,1,0.116439,2.464583,[43 11] ; [5 4],[41.14285714 12.85714286] ; [6.85714286 2.14285714],0
p8,1,0.137446,2.206321,[30 24] ; [3 7],[27.84375 26.15625] ; [5.15625 4.84375],0
v3,1,0.184727,1.759177,[22 30] ; [2 8],[20.12903226 31.87096774] ; [3.87096774 6.12903226],0
s5,1,0.191729,1.704278,[16 34] ; [4 3],[17.54385965 32.45614035] ; [2.45614035 4.54385965],0
d3,1,0.223325,1.482879,[27 28] ; [7 3],[28.76923077 26.23076923] ; [5.23076923 4.76923077],0
b5,1,0.228007,1.453252,[33 22] ; [8 2],[34.69230769 20.30769231] ; [6.30769231 3.69230769],0
a3,1,0.240556,1.37733,[38 17] ; [5 5],[36.38461538 18.61538462] ; [6.61538462 3.38461538],0
s4,1,0.278759,1.173128,[13 42] ; [4 6],[14.38461538 40.61538462] ; [2.61538462 7.38461538],0
s3,1,0.278759,1.173128,[42 13] ; [6 4],[40.61538462 14.38461538] ; [7.38461538 2.61538462],0
a5,1,0.293361,1.104131,[37 18] ; [5 5],[35.53846154 19.46153846] ; [6.46153846 3.53846154],0
p6,1,0.303203,1.060052,[30 22] ; [4 6],[28.51612903 23.48387097] ; [5.48387097 4.51612903],0
u2,1,0.386876,0.748739,[10  7] ; [4 1],[10.81818182  6.18181818] ; [3.18181818 1.81818182],0
n3,1,0.480659,0.497368,[14  5] ; [1 1],[13.57142857  5.42857143] ; [1.42857143 0.57142857],0
b1,1,0.482848,0.492424,[21 34] ; [5 5],[22. 33.] ; [4. 6.],0
v1,1,0.489819,0.476923,[25 27] ; [6 4],[26. 26.] ; [5. 5.],0
a2,1,0.540194,0.37518,[ 7 48] ; [2 8],[ 7.61538462 47.38461538] ; [1.38461538 8.61538462],0
p3,1,0.554997,0.348441,[33 22] ; [5 5],[32.15384615 22.84615385] ; [5.84615385 4.15384615],0
d4,1,0.572154,0.319091,[43 12] ; [7 3],[42.30769231 12.69230769] ; [7.69230769 2.30769231],0
s2,1,0.630245,0.231729,[40 15] ; [8 2],[40.61538462 14.38461538] ; [7.38461538 2.61538462],0
d2,1,0.630782,0.231002,[23 32] ; [5 5],[23.69230769 31.30769231] ; [4.30769231 5.69230769],0
p1,1,0.70185,0.146555,[ 8 47] ; [1 9],[ 7.61538462 47.38461538] ; [1.38461538 8.61538462],0
d1,1,0.709606,0.138671,[31 24] ; [5 5],[30.46153846 24.53846154] ; [5.53846154 4.46153846],0
b3,1,0.711923,0.136364,[15 29] ; [1 3],[14.66666667 29.33333333] ; [1.33333333 2.66666667],0
b2,1,0.711923,0.136364,[15 29] ; [1 3],[14.66666667 29.33333333] ; [1.33333333 2.66666667],0
s7,1,0.715407,0.132936,[40 13] ; [7 3],[39.53968254 13.46031746] ; [7.46031746 2.53968254],0
a4,1,0.740022,0.110107,[19 36] ; [4 6],[19.46153846 35.53846154] ; [3.53846154 6.46153846],0
d5,1,0.763518,0.090519,[41 14] ; [7 3],[40.61538462 14.38461538] ; [7.38461538 2.61538462],0
p9,1,0.809182,0.058313,[48  7] ; [9 1],[48.23076923  6.76923077] ; [8.76923077 1.23076923],0
a6,1,0.83085,0.04563,[31 24] ; [6 4],[31.30769231 23.69230769] ; [5.69230769 4.30769231],0
r2,1,0.847065,0.037197,[45  7] ; [8 1],[45.18032787  6.81967213] ; [7.81967213 1.18032787],0
v2,1,0.86478,0.029,[27 24] ; [5 5],[26.75409836 24.24590164] ; [5.24590164 4.75409836],0
a8,1,0.889357,0.019354,[ 5 47] ; [1 8],[ 5.1147541 46.8852459] ; [0.8852459 8.1147541],0
a7,1,0.914531,0.011519,[32 23] ; [6 4],[32.15384615 22.84615385] ; [5.84615385 4.15384615],0
p5,1,0.917638,0.010693,[ 6 48] ; [1 9],[ 5.90625 48.09375] ; [1.09375 8.90625],0
n1,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
v4,1,0.941155,0.005449,[49  5] ; [9 1],[48.9375  5.0625] ; [9.0625 0.9375],0
r4,1,0.954309,0.003283,[38 17] ; [7 3],[38.07692308 16.92307692] ; [6.92307692 3.07692308],0
n6,1,1.0,0.0,[44 11] ; [8 2],[44. 11.] ; [8. 2.],0
