Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,2e-06,22.916625,[142 109] ; [ 6 33],[128.09655172 122.90344828] ; [19.90344828 19.09655172],1
p9,1,5.1e-05,16.427221,[235  22] ; [27 12],[227.47972973  29.52027027] ; [34.52027027  4.47972973],1
s7,1,0.000186,13.966386,[191  59] ; [18 20],[181.42361111  68.57638889] ; [27.57638889 10.42361111],1
s8,1,0.001204,10.484732,[174  83] ; [16 23],[164.96621622  92.03378378] ; [25.03378378 13.96621622],0
p4,1,0.001648,9.904851,[194  63] ; [20 19],[185.80405405  71.19594595] ; [28.19594595 10.80405405],0
s3,1,0.002786,8.942857,[230  28] ; [28 11],[224.12121212  33.87878788] ; [33.87878788  5.12121212],0
d5,1,0.00441,8.10678,[216  39] ; [25 13],[209.7440273  45.2559727] ; [31.2559727  6.7440273],0
p6,1,0.012095,6.296959,[148 110] ; [14 25],[140.72727273 117.27272727] ; [21.27272727 17.72727273],0
p8,1,0.016843,5.71262,[176  82] ; [19 20],[169.39393939  88.60606061] ; [25.60606061 13.39393939],0
d1,1,0.025698,4.976236,[167  91] ; [18 21],[160.70707071  97.29292929] ; [24.29292929 14.70707071],0
a5,1,0.030741,4.667382,[200  58] ; [24 15],[194.58585859  63.41414141] ; [29.41414141  9.58585859],0
s4,1,0.038594,4.278668,[ 64 189] ; [ 4 35],[ 58.91780822 194.08219178] ; [ 9.08219178 29.91780822],0
r3,1,0.039826,4.225273,[251   5] ; [36  3],[249.05762712   6.94237288] ; [37.94237288  1.05762712],0
d3,1,0.045954,3.983283,[194  62] ; [23 15],[188.95238095  67.04761905] ; [28.04761905  9.95238095],0
a4,1,0.046959,3.946844,[130 128] ; [13 26],[124.22222222 133.77777778] ; [18.77777778 20.22222222],0
a2,1,0.049762,3.849476,[ 79 179] ; [ 6 33],[ 73.83838384 184.16161616] ; [11.16161616 27.83838384],0
p10,1,0.057795,3.599558,[231  26] ; [31  8],[227.47972973  29.52027027] ; [34.52027027  4.47972973],0
d4,1,0.063956,3.431693,[224  31] ; [30  9],[220.30612245  34.69387755] ; [33.69387755  5.30612245],0
r1,1,0.073408,3.205122,[220  37] ; [29 10],[216.19256757  40.80743243] ; [32.80743243  6.19256757],0
p3,1,0.107089,2.596658,[160  97] ; [19 20],[155.41554054 101.58445946] ; [23.58445946 15.41554054],0
a7,1,0.120056,2.41659,[187  70] ; [23 15],[182.94915254  74.05084746] ; [27.05084746 10.94915254],0
p1,1,0.125592,2.346158,[ 26 230] ; [ 1 38],[ 23.43050847 232.56949153] ; [ 3.56949153 35.43050847],0
u1,1,0.14183,2.15799,[ 60 198] ; [ 5 34],[ 56.46464646 201.53535354] ; [ 8.53535354 30.46464646],0
p2,1,0.171285,1.871662,[231  27] ; [32  7],[228.46464646  29.53535354] ; [34.53535354  4.46464646],0
u3,1,0.174712,1.842039,[34 20] ; [5 7],[31.90909091 22.09090909] ; [7.09090909 4.90909091],0
n6,1,0.187241,1.739194,[226  27] ; [32  7],[223.54109589  29.45890411] ; [34.45890411  4.54109589],0
a3,1,0.192664,1.697129,[202  55] ; [27 12],[198.8277027  58.1722973] ; [30.1722973  8.8277027],0
p12,1,0.222405,1.488784,[ 30 228] ; [ 2 37],[ 27.7979798 230.2020202] ; [ 4.2020202 34.7979798],0
v4,1,0.224904,1.472806,[251   5] ; [37  2],[249.92542373   6.07457627] ; [38.07457627  0.92542373],0
n5,1,0.233173,1.4214,[210  45] ; [29 10],[207.29591837  47.70408163] ; [31.70408163  7.29591837],0
r4,1,0.287983,1.129025,[238  20] ; [34  5],[236.28282828  21.71717172] ; [35.71717172  3.28282828],0
r2,1,0.288955,1.124485,[244  10] ; [36  3],[242.73037543  11.26962457] ; [37.26962457  1.73037543],0
d2,1,0.296267,1.090923,[128 128] ; [16 23],[124.96271186 131.03728814] ; [19.03728814 19.96271186],0
v1,1,0.313719,1.014956,[149 105] ; [19 19],[146.1369863 107.8630137] ; [21.8630137 16.1369863],0
b5,1,0.343832,0.89609,[153 105] ; [20 19],[150.28282828 107.71717172] ; [22.71717172 16.28282828],0
b3,1,0.346832,0.885013,[65 98] ; [12 12],[67.11764706 95.88235294] ; [ 9.88235294 14.11764706],0
b2,1,0.346832,0.885013,[65 98] ; [12 12],[67.11764706 95.88235294] ; [ 9.88235294 14.11764706],0
b1,1,0.452996,0.563144,[109 149] ; [14 25],[106.84848485 151.15151515] ; [16.15151515 22.84848485],0
a6,1,0.505449,0.443477,[177  78] ; [25 14],[175.20408163  79.79591837] ; [26.79591837 12.20408163],0
n4,1,0.564489,0.331991,[207  49] ; [30  9],[205.66779661  50.33220339] ; [31.33220339  7.66779661],0
a8,1,0.580103,0.306069,[ 42 200] ; [ 8 30],[ 43.21428571 198.78571429] ; [ 6.78571429 31.21428571],0
n1,1,0.646408,0.210459,[18 30] ; [2 5],[17.45454545 30.54545455] ; [2.54545455 4.45454545],0
n2,1,0.669141,0.182609,[39  9] ; [7 1],[39.42857143  8.57142857] ; [6.57142857 1.42857143],0
n3,1,0.70178,0.146627,[35 13] ; [6 3],[34.52631579 13.47368421] ; [6.47368421 2.52631579],0
v3,1,0.70671,0.141586,[110 141] ; [15 22],[108.94097222 142.05902778] ; [16.05902778 20.94097222],0
v2,1,0.787726,0.072504,[149 100] ; [23 14],[149.74825175  99.25174825] ; [22.25174825 14.74825175],0
s1,1,0.809691,0.057997,[ 11 246] ; [ 2 37],[ 11.28716216 245.71283784] ; [ 1.71283784 37.28716216],0
b4,1,0.87246,0.025771,[142 116] ; [22 17],[142.46464646 115.53535354] ; [21.53535354 17.46464646],0
a1,1,0.923908,0.009123,[ 21 237] ; [ 3 36],[ 20.84848485 237.15151515] ; [ 3.15151515 35.84848485],0
p11,1,0.938124,0.006026,[213  45] ; [32  7],[212.82828283  45.17171717] ; [32.17171717  6.82828283],0
u2,1,0.953188,0.003446,[31 23] ; [7 5],[31.09090909 22.90909091] ; [6.90909091 5.09090909],0
