Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.007373,7.179808,[27 46] ; [10  3],[31.40697674 41.59302326] ; [5.59302326 7.40697674],0
p7,1,0.019414,5.463853,[47 25] ; [4 9],[43.2 28.8] ; [7.8 5.2],0
p8,1,0.039624,4.233931,[34 36] ; [ 2 10],[30.73170732 39.26829268] ; [5.26829268 6.73170732],0
a8,1,0.045758,3.990465,[ 4 63] ; [ 3 10],[ 5.8625 61.1375] ; [ 1.1375 11.8625],0
r2,1,0.049287,3.865543,[59 12] ; [7 5],[56.45783133 14.54216867] ; [9.54216867 2.45783133],0
b4,1,0.092164,2.836167,[44 29] ; [11  2],[46.68604651 26.31395349] ; [8.31395349 4.68604651],0
r4,1,0.09688,2.756169,[46 27] ; [5 8],[43.29069767 29.70930233] ; [7.70930233 5.29069767],0
v1,1,0.104219,2.63977,[47 24] ; [5 7],[44.48192771 26.51807229] ; [7.51807229 4.48192771],0
n1,1,0.109716,2.558303,[ 6 20] ; [2 1],[ 7.17241379 18.82758621] ; [0.82758621 2.17241379],0
a4,1,0.119463,2.424346,[23 50] ; [7 6],[25.46511628 47.53488372] ; [4.53488372 8.46511628],0
b1,1,0.203138,1.619671,[31 42] ; [8 5],[33.10465116 39.89534884] ; [5.89534884 7.10465116],0
a2,1,0.228096,1.452693,[ 8 65] ; [ 3 10],[ 9.3372093 63.6627907] ; [ 1.6627907 11.3372093],0
p2,1,0.260532,1.265929,[55 17] ; [8 5],[53.36470588 18.63529412] ; [9.63529412 3.36470588],0
d1,1,0.332752,0.938157,[40 33] ; [9 4],[41.59302326 31.40697674] ; [7.40697674 5.59302326],0
s3,1,0.342008,0.90289,[34 38] ; [8 5],[35.57647059 36.42352941] ; [6.42352941 6.57647059],0
d5,1,0.362695,0.828541,[60 13] ; [12  1],[61.11627907 11.88372093] ; [10.88372093  2.11627907],0
a3,1,0.378262,0.776342,[47 26] ; [10  3],[48.38372093 24.61627907] ; [8.61627907 4.38372093],0
p10,1,0.455535,0.556843,[51 20] ; [8 5],[49.86904762 21.13095238] ; [9.13095238 3.86904762],0
p3,1,0.472086,0.517089,[35 36] ; [5 8],[33.80952381 37.19047619] ; [6.19047619 6.80952381],0
d3,1,0.483028,0.49202,[49 24] ; [10  3],[50.08139535 22.91860465] ; [8.91860465 4.08139535],0
a7,1,0.531158,0.392176,[46 27] ; [7 6],[44.98837209 28.01162791] ; [8.01162791 4.98837209],0
n5,1,0.551277,0.355035,[51 22] ; [8 5],[50.08139535 22.91860465] ; [8.91860465 4.08139535],0
s4,1,0.561145,0.337725,[12 61] ; [ 3 10],[12.73255814 60.26744186] ; [ 2.26744186 10.73255814],0
p11,1,0.562922,0.33467,[56 17] ; [9 4],[55.1744186 17.8255814] ; [9.8255814 3.1744186],0
s7,1,0.568643,0.324959,[28 40] ; [6 6],[28.9 39.1] ; [5.1 6.9],0
s1,1,0.580623,0.305229,[ 3 69] ; [ 1 12],[ 3.38823529 68.61176471] ; [ 0.61176471 12.38823529],0
u3,1,0.58438,0.299206,[13 13] ; [1 2],[12.55172414 13.44827586] ; [1.44827586 1.55172414],0
b5,1,0.602083,0.271865,[45 28] ; [9 4],[45.8372093 27.1627907] ; [8.1627907 4.8372093],0
d4,1,0.652886,0.202281,[60 13] ; [10  3],[59.41860465 13.58139535] ; [10.58139535  2.41860465],0
s8,1,0.667097,0.185017,[27 46] ; [4 9],[26.31395349 46.68604651] ; [4.68604651 8.31395349],0
b2,1,0.668504,0.183357,[16 27] ; [3 7],[15.41509434 27.58490566] ; [3.58490566 6.41509434],0
b3,1,0.668504,0.183357,[16 27] ; [3 7],[15.41509434 27.58490566] ; [3.58490566 6.41509434],0
p6,1,0.674479,0.176407,[30 37] ; [5 8],[29.3125 37.6875] ; [5.6875 7.3125],0
v3,1,0.686348,0.163068,[35 38] ; [5 7],[34.35294118 38.64705882] ; [5.64705882 6.35294118],0
s6,1,0.702957,0.145414,[42 27] ; [8 4],[42.59259259 26.40740741] ; [7.40740741 4.59259259],0
a5,1,0.733419,0.115996,[43 30] ; [7 6],[42.44186047 30.55813953] ; [7.55813953 5.44186047],0
n6,1,0.745019,0.105764,[59 14] ; [10  3],[58.56976744 14.43023256] ; [10.43023256  2.56976744],0
n4,1,0.745757,0.105131,[53 20] ; [10  3],[53.47674419 19.52325581] ; [9.52325581 3.47674419],0
p12,1,0.763147,0.090812,[ 4 68] ; [ 1 12],[ 4.23529412 67.76470588] ; [ 0.76470588 12.23529412],0
p9,1,0.812265,0.056409,[57 16] ; [9 3],[56.68235294 16.31764706] ; [9.31764706 2.68235294],0
r3,1,0.828272,0.047054,[66  7] ; [12  1],[66.20930233  6.79069767] ; [11.79069767  1.20930233],0
a6,1,0.876767,0.024047,[41 32] ; [7 6],[40.74418605 32.25581395] ; [7.25581395 5.74418605],0
p1,1,0.912471,0.012083,[ 5 68] ; [ 1 12],[ 5.09302326 67.90697674] ; [ 0.90697674 12.09302326],0
u1,1,0.912471,0.012083,[ 5 68] ; [ 1 12],[ 5.09302326 67.90697674] ; [ 0.90697674 12.09302326],0
s5,1,0.917974,0.010606,[19 47] ; [3 8],[18.85714286 47.14285714] ; [3.14285714 7.85714286],0
s2,1,0.977605,0.000788,[34 39] ; [6 7],[33.95348837 39.04651163] ; [6.04651163 6.95348837],0
p4,1,0.982764,0.000467,[38 33] ; [7 6],[38.03571429 32.96428571] ; [6.96428571 6.03571429],0
