Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.025815,4.968363,[1 7] ; [7 4],[3.36842105 4.63157895] ; [4.63157895 6.36842105],0
p2,1,0.027067,4.886538,[4 4] ; [12  1],[6.0952381 1.9047619] ; [9.9047619 3.0952381],0
p7,1,0.05813,3.589959,[1 7] ; [7 6],[3.04761905 4.95238095] ; [4.95238095 8.04761905],0
r1,1,0.070826,3.263776,[5 3] ; [ 3 10],[3.04761905 4.95238095] ; [4.95238095 8.04761905],0
d2,1,0.084978,2.967033,[7 1] ; [6 6],[5.2 2.8] ; [7.8 4.2],0
b5,1,0.103504,2.650699,[2 6] ; [8 5],[3.80952381 4.19047619] ; [6.19047619 6.80952381],0
a5,1,0.103504,2.650699,[6 2] ; [5 8],[4.19047619 3.80952381] ; [6.80952381 6.19047619],0
n1,1,0.133614,2.25,[2 1] ; [1 5],[1. 2.] ; [2. 4.],0
n2,1,0.133614,2.25,[1 2] ; [5 1],[2. 1.] ; [4. 2.],0
a3,1,0.142117,2.154882,[6 2] ; [5 7],[4.4 3.6] ; [6.6 5.4],0
s8,1,0.200933,1.635577,[1 7] ; [5 8],[2.28571429 5.71428571] ; [3.71428571 9.28571429],0
p1,1,0.271028,1.211538,[2 6] ; [ 1 12],[1.14285714 6.85714286] ; [ 1.85714286 11.14285714],0
p5,1,0.271028,1.211538,[2 6] ; [ 1 12],[1.14285714 6.85714286] ; [ 1.85714286 11.14285714],0
v2,1,0.284117,1.14729,[5 3] ; [5 8],[3.80952381 4.19047619] ; [6.19047619 6.80952381],0
s2,1,0.284117,1.14729,[3 5] ; [8 5],[4.19047619 3.80952381] ; [6.80952381 6.19047619],0
s4,1,0.339802,0.911178,[1 7] ; [4 9],[1.9047619 6.0952381] ; [3.0952381 9.9047619],0
n6,1,0.466394,0.530507,[5 3] ; [6 7],[4.19047619 3.80952381] ; [6.80952381 6.19047619],0
d4,1,0.493563,0.46875,[7 1] ; [9 3],[6.4 1.6] ; [9.6 2.4],0
d5,1,0.548893,0.359304,[7 1] ; [10  3],[6.47619048 1.52380952] ; [10.52380952  2.47619048],0
r2,1,0.550097,0.357143,[5 3] ; [9 3],[5.6 2.4] ; [8.4 3.6],0
p9,1,0.603848,0.269231,[4 4] ; [8 5],[4.57142857 3.42857143] ; [7.42857143 5.57142857],0
p8,1,0.639207,0.21978,[1 6] ; [ 3 10],[1.4 5.6] ; [ 2.6 10.4],0
s7,1,0.639207,0.21978,[3 4] ; [7 6],[3.5 3.5] ; [6.5 6.5],0
d1,1,0.697161,0.151442,[5 3] ; [7 6],[4.57142857 3.42857143] ; [7.42857143 5.57142857],0
s3,1,0.697161,0.151442,[5 3] ; [7 6],[4.57142857 3.42857143] ; [7.42857143 5.57142857],0
p10,1,0.697161,0.151442,[5 3] ; [7 6],[4.57142857 3.42857143] ; [7.42857143 5.57142857],0
n5,1,0.697161,0.151442,[5 3] ; [7 6],[4.57142857 3.42857143] ; [7.42857143 5.57142857],0
p3,1,0.697161,0.151442,[3 5] ; [6 7],[3.42857143 4.57142857] ; [5.57142857 7.42857143],0
a7,1,0.713628,0.13468,[4 4] ; [5 7],[3.6 4.4] ; [5.4 6.6],0
s6,1,0.750679,0.100962,[5 3] ; [9 4],[5.33333333 2.66666667] ; [8.66666667 4.33333333],0
d3,1,0.750679,0.100962,[5 3] ; [9 4],[5.33333333 2.66666667] ; [8.66666667 4.33333333],0
r3,1,0.84822,0.03663,[5 3] ; [8 4],[5.2 2.8] ; [7.8 4.2],0
v3,1,0.854445,0.033654,[1 7] ; [ 2 11],[1.14285714 6.85714286] ; [ 1.85714286 11.14285714],0
b1,1,0.863926,0.029371,[4 4] ; [7 6],[4.19047619 3.80952381] ; [6.80952381 6.19047619],0
p4,1,0.863926,0.029371,[4 4] ; [6 7],[3.80952381 4.19047619] ; [6.19047619 6.80952381],0
n4,1,0.863926,0.029371,[4 4] ; [7 6],[4.19047619 3.80952381] ; [6.80952381 6.19047619],0
a6,1,0.863926,0.029371,[4 4] ; [7 6],[4.19047619 3.80952381] ; [6.80952381 6.19047619],0
p6,1,0.919964,0.010096,[2 6] ; [ 3 10],[1.9047619 6.0952381] ; [3.0952381 9.9047619],0
b4,1,0.919964,0.010096,[6 2] ; [10  3],[6.0952381 1.9047619] ; [9.9047619 3.0952381],0
a4,1,0.964854,0.001942,[3 5] ; [5 8],[3.04761905 4.95238095] ; [4.95238095 8.04761905],0
p11,1,0.964854,0.001942,[5 3] ; [8 5],[4.95238095 3.04761905] ; [8.04761905 4.95238095],0
