Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,30.621206,[12 56] ; [25  9],[24.66666667 43.33333333] ; [12.33333333 21.66666667],1
s6,1,1e-06,25.257003,[14 56] ; [24 10],[25.57692308 44.42307692] ; [12.42307692 21.57692308],1
s8,1,7e-06,20.142457,[ 5 65] ; [15 19],[13.46153846 56.53846154] ; [ 6.53846154 27.46153846],1
p4,1,0.000447,12.322975,[18 51] ; [21 13],[26.12621359 42.87378641] ; [12.87378641 21.12621359],1
s7,1,0.000592,11.80197,[12 54] ; [17 16],[19.33333333 46.66666667] ; [ 9.66666667 23.33333333],1
p3,1,0.002331,9.268514,[14 54] ; [17 17],[20.66666667 47.33333333] ; [10.33333333 23.66666667],0
p6,1,0.002731,8.979213,[ 8 57] ; [13 21],[13.78787879 51.21212121] ; [ 7.21212121 26.78787879],0
s5,1,0.003687,8.432077,[ 5 64] ; [ 9 22],[ 9.66 59.34] ; [ 4.34 26.66],0
p2,1,0.003806,8.374073,[33 35] ; [26  7],[39.72277228 28.27722772] ; [19.27722772 13.72277228],0
n2,1,0.010655,6.521938,[15 17] ; [10  1],[18.60465116 13.39534884] ; [6.39534884 4.60465116],0
r3,1,0.012407,6.251784,[35 34] ; [26  8],[40.86407767 28.13592233] ; [20.13592233 13.86407767],0
v2,1,0.027976,4.829545,[19 49] ; [17 17],[24. 44.] ; [12. 22.],0
p7,1,0.029113,4.760891,[23 46] ; [18 14],[28.00990099 40.99009901] ; [12.99009901 19.00990099],0
p11,1,0.033952,4.497106,[34 36] ; [24 10],[39.03846154 30.96153846] ; [18.96153846 15.03846154],0
p10,1,0.046594,3.96,[28 38] ; [21 12],[32.66666667 33.33333333] ; [16.33333333 16.66666667],0
u3,1,0.053789,3.719247,[ 8 25] ; [7 6],[10.76086957 22.23913043] ; [4.23913043 8.76086957],0
d3,1,0.059488,3.55161,[29 40] ; [21 13],[33.49514563 35.50485437] ; [16.50485437 17.49514563],0
b3,1,0.061657,3.492239,[17 24] ; [ 4 18],[13.66666667 27.33333333] ; [ 7.33333333 14.66666667],0
b2,1,0.061657,3.492239,[17 24] ; [ 4 18],[13.66666667 27.33333333] ; [ 7.33333333 14.66666667],0
a6,1,0.069006,3.306507,[32 38] ; [22 12],[36.34615385 33.65384615] ; [17.65384615 16.34615385],0
d1,1,0.088274,2.905574,[21 49] ; [16 18],[24.90384615 45.09615385] ; [12.09615385 21.90384615],0
s4,1,0.102619,2.664368,[11 59] ; [10 24],[14.13461538 55.86538462] ; [ 6.86538462 27.13461538],0
d4,1,0.105402,2.621849,[40 30] ; [25  9],[43.75 26.25] ; [21.25 12.75],0
p8,1,0.106021,2.612555,[18 50] ; [14 19],[21.54455446 46.45544554] ; [10.45544554 22.54455446],0
n6,1,0.135483,2.228526,[36 33] ; [23 11],[39.52427184 29.47572816] ; [19.47572816 14.52427184],0
p9,1,0.158262,1.990755,[37 29] ; [24 10],[40.26 25.74] ; [20.74 13.26],0
p1,1,0.15901,1.983619,[ 8 62] ; [ 1 32],[ 6.11650485 63.88349515] ; [ 2.88349515 30.11650485],0
v4,1,0.197235,1.662728,[41 29] ; [23  9],[43.92156863 26.07843137] ; [20.07843137 11.92156863],0
a5,1,0.209756,1.573109,[32 38] ; [20 14],[35. 35.] ; [17. 17.],0
d5,1,0.244671,1.353481,[39 31] ; [23 11],[41.73076923 28.26923077] ; [20.26923077 13.73076923],0
b5,1,0.258922,1.27451,[35 35] ; [21 13],[37.69230769 32.30769231] ; [18.30769231 15.69230769],0
d2,1,0.278057,1.176562,[30 39] ; [11 23],[27.46601942 41.53398058] ; [13.53398058 20.46601942],0
v1,1,0.287499,1.131297,[20 47] ; [13 19],[22.33333333 44.66666667] ; [10.66666667 21.33333333],0
r2,1,0.353929,0.859319,[36 30] ; [20 11],[38.10309278 27.89690722] ; [17.89690722 13.10309278],0
a3,1,0.357204,0.847699,[36 33] ; [21 13],[38.18446602 30.81553398] ; [18.81553398 15.18446602],0
p5,1,0.397218,0.716733,[ 5 64] ; [ 1 32],[ 4.05882353 64.94117647] ; [ 1.94117647 31.05882353],0
n4,1,0.409667,0.679768,[43 27] ; [18 16],[41.05769231 28.94230769] ; [19.94230769 14.05769231],0
b1,1,0.492348,0.471391,[40 30] ; [17 17],[38.36538462 31.63461538] ; [18.63461538 15.36538462],0
v3,1,0.619296,0.246858,[12 58] ; [ 7 26],[12.91262136 57.08737864] ; [ 6.08737864 26.91262136],0
n1,1,0.664542,0.188053,[11 21] ; [3 8],[10.41860465 21.58139535] ; [3.58139535 7.41860465],0
n3,1,0.668374,0.18351,[18 14] ; [7 4],[18.60465116 13.39534884] ; [6.39534884 4.60465116],0
b4,1,0.675889,0.17479,[36 34] ; [16 18],[35. 35.] ; [17. 17.],0
