Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,86.418159,[ 9 62] ; [92 19],[39.4010989 31.5989011] ; [61.5989011 49.4010989],1
p11,1,0.000106,15.03097,[31 40] ; [81 31],[43.45355191 27.54644809] ; [68.54644809 43.45355191],1
p2,1,0.000319,12.955537,[39 32] ; [88 22],[49.81767956 21.18232044] ; [77.18232044 32.81767956],1
b1,1,0.000714,11.452006,[38 33] ; [32 80],[27.15846995 43.84153005] ; [42.84153005 69.15846995],1
n6,1,0.002256,9.328377,[32 39] ; [76 36],[41.90163934 29.09836066] ; [66.09836066 45.90163934],0
r2,1,0.002428,9.19419,[55 15] ; [104   7],[61.49171271  8.50828729] ; [97.50828729 13.49171271],0
v4,1,0.005513,7.703125,[54 16] ; [101   9],[60.27777778  9.72222222] ; [94.72222222 15.27777778],0
a7,1,0.008305,6.966597,[42 29] ; [86 25],[49.93406593 21.06593407] ; [78.06593407 32.93406593],0
s6,1,0.017814,5.614318,[21 50] ; [52 58],[28.63535912 42.36464088] ; [44.36464088 65.63535912],0
r4,1,0.018822,5.517969,[46 25] ; [90 22],[52.76502732 18.23497268] ; [83.23497268 28.76502732],0
d2,1,0.0497,3.851551,[31 40] ; [33 79],[24.83060109 46.16939891] ; [39.16939891 72.83060109],0
d3,1,0.052059,3.773885,[42 29] ; [81 30],[47.98351648 23.01648352] ; [75.01648352 35.98351648],0
p8,1,0.068114,3.327886,[22 49] ; [49 61],[27.85082873 43.14917127] ; [43.14917127 66.85082873],0
r3,1,0.071153,3.256218,[60 11] ; [104   8],[63.6284153  7.3715847] ; [100.3715847  11.6284153],0
s5,1,0.079947,3.065984,[11 60] ; [28 77],[15.73295455 55.26704545] ; [23.26704545 81.73295455],0
p7,1,0.082063,3.02356,[29 42] ; [60 51],[34.71978022 36.28021978] ; [54.28021978 56.71978022],0
u1,1,0.157031,2.00259,[ 6 65] ; [  4 108],[ 3.87978142 67.12021858] ; [  6.12021858 105.87978142],0
s1,1,0.157031,2.00259,[ 6 65] ; [  4 108],[ 3.87978142 67.12021858] ; [  6.12021858 105.87978142],0
a2,1,0.174572,1.843238,[11 60] ; [ 10 102],[ 8.14754098 62.85245902] ; [12.85245902 99.14754098],0
a1,1,0.17475,1.841719,[ 1 70] ; [  6 106],[ 2.71584699 68.28415301] ; [  4.28415301 107.71584699],0
s2,1,0.176178,1.829573,[17 54] ; [37 74],[21.06593407 49.93406593] ; [32.93406593 78.06593407],0
a6,1,0.184855,1.75815,[38 33] ; [71 41],[42.28961749 28.71038251] ; [66.71038251 45.28961749],0
d4,1,0.187015,1.740979,[54 17] ; [94 18],[57.42076503 13.57923497] ; [90.57923497 21.42076503],0
n3,1,0.223443,1.482122,[18 11] ; [23  7],[20.15254237  8.84745763] ; [20.84745763  9.15254237],0
b4,1,0.25142,1.315395,[46 25] ; [63 49],[42.28961749 28.71038251] ; [66.71038251 45.28961749],0
d1,1,0.254129,1.300462,[30 41] ; [57 55],[33.75409836 37.24590164] ; [53.24590164 58.75409836],0
v2,1,0.264558,1.244748,[29 41] ; [53 53],[32.61363636 37.38636364] ; [49.38636364 56.61363636],0
b5,1,0.279394,1.170036,[38 33] ; [69 43],[41.5136612 29.4863388] ; [65.4863388 46.5136612],0
s3,1,0.3235,0.974745,[24 46] ; [45 63],[27.13483146 42.86516854] ; [41.86516854 66.13483146],0
n1,1,0.412793,0.670743,[ 9 22] ; [ 6 24],[ 7.62295082 23.37704918] ; [ 7.37704918 22.62295082],0
n2,1,0.425692,0.634548,[17 13] ; [20 10],[18.5 11.5] ; [18.5 11.5],0
n4,1,0.449571,0.571733,[28 43] ; [38 74],[25.60655738 45.39344262] ; [40.39344262 71.60655738],0
a4,1,0.452725,0.56382,[26 45] ; [35 77],[23.66666667 47.33333333] ; [37.33333333 74.66666667],0
v3,1,0.49033,0.475801,[18 50] ; [23 82],[16.11560694 51.88439306] ; [24.88439306 80.11560694],0
b2,1,0.500669,0.453517,[ 9 30] ; [15 36],[10.4 28.6] ; [13.6 37.4],0
b3,1,0.500669,0.453517,[ 9 30] ; [15 36],[10.4 28.6] ; [13.6 37.4],0
s4,1,0.571919,0.319483,[11 60] ; [21 91],[12.41530055 58.58469945] ; [19.58469945 92.41530055],0
a3,1,0.590748,0.289177,[40 31] ; [67 44],[41.74175824 29.25824176] ; [65.25824176 45.74175824],0
u2,1,0.599112,0.276337,[15 16] ; [24 20],[16.12 14.88] ; [22.88 21.12],0
r1,1,0.609395,0.261058,[48 23] ; [79 32],[49.54395604 21.45604396] ; [77.45604396 33.54395604],0
p6,1,0.610718,0.259131,[13 56] ; [24 85],[14.34269663 54.65730337] ; [22.65730337 86.34269663],0
a5,1,0.641229,0.217139,[40 31] ; [67 45],[41.5136612 29.4863388] ; [65.4863388 46.5136612],0
p4,1,0.682926,0.166851,[26 45] ; [44 67],[27.30769231 43.69230769] ; [42.69230769 68.30769231],0
a8,1,0.694496,0.154261,[ 2 66] ; [ 2 98],[ 1.61904762 66.38095238] ; [ 2.38095238 97.61904762],0
d5,1,0.708629,0.13965,[50 21] ; [81 30],[51.1043956 19.8956044] ; [79.8956044 31.1043956],0
